Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg
Z1, 0, 1, 720, 9960.000000, 2.122840, 4691.827929, 4688.000000, 1.000000, 2, 0.000055, 4691.827929, 4691.827929
Z2, 0, 1, 720, 8952.000000, 2.122340, 4217.985808, 4216.000000, 1.000000, 2, 0.000055, 2108.992904, 2108.992904
Z2, 1, 1, 720, 5424.000000, 0.703674, 7708.114837, 7712.000000, 1.000000, 2, 0.000055, 2569.371612, 2569.371612
Z2, 2, 1, 720, 7080.000000, 0.703790, 10059.818980, 10064.000000, 1.000000, 2, 0.000055, 2514.954745, 2514.954745
Z2, 3, 1, 720, 18976.000000, 0.703815, 26961.630542, 26992.000000, 1.000000, 2, 0.000055, 5392.326108, 5392.326108
Z2, 4, 1, 720, 8720.000000, 0.703790, 12390.059535, 12400.000000, 1.000000, 2, 0.000055, 2478.011907, 2478.011907
Z2, 5, 1, 720, 8336.000000, 0.703549, 11848.499536, 11856.000000, 1.000000, 2, 0.000055, 2369.699907, 2369.699907
Z2, 6, 1, 720, 6376.000000, 0.703542, 9062.714095, 9064.000000, 1.000000, 2, 0.000055, 1812.542819, 1812.542819
Z2, 7, 1, 720, 6872.000000, 0.703658, 9766.107967, 9768.000000, 1.000000, 2, 0.000055, 1953.221593, 1953.221593
Z3, 0, 1, 720, 7080.000000, 2.122665, 3335.429755, 3336.000000, 1.000000, 2, 0.000055, 667.085951, 667.085951
Z3, 1, 1, 720, 7080.000000, 0.703669, 10061.548825, 10064.000000, 1.000000, 2, 0.000055, 2012.309765, 2012.309765
Z3, 2, 1, 720, 5664.000000, 0.703681, 8049.101795, 8056.000000, 1.000000, 2, 0.000055, 1609.820359, 1609.820359
Z3, 3, 1, 720, 7080.000000, 0.703540, 10063.393695, 10064.000000, 1.000000, 2, 0.000055, 2012.678739, 2012.678739
Z3, 4, 1, 720, 7080.000000, 0.703684, 10061.334349, 10064.000000, 1.000000, 2, 0.000055, 2012.266870, 2012.266870
Z3, 5, 1, 720, 5664.000000, 0.703671, 8049.216182, 8056.000000, 1.000000, 2, 0.000055, 1609.843236, 1609.843236
Z3, 6, 1, 720, 7080.000000, 0.703678, 10061.420138, 10064.000000, 1.000000, 2, 0.000055, 2012.284028, 2012.284028
Z3, 7, 1, 720, 7080.000000, 0.703678, 10061.420138, 10064.000000, 1.000000, 2, 0.000055, 2012.284028, 2012.284028
