Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg
Z1, 0, 1, 720, 9960.000000, 1.037519, 9599.824196, 9600.000000, 1.000000, 2, 0.000065, 9599.824196, 9599.824196
Z2, 0, 1, 720, 8952.000000, 0.328122, 27282.535155, 27288.000000, 1.000000, 2, 0.000065, 13641.267577, 13641.267577
Z2, 1, 1, 720, 5424.000000, 0.102902, 52710.345766, 53176.000000, 1.000000, 2, 0.000065, 17570.115255, 17570.115255
Z2, 2, 1, 720, 7080.000000, 0.103075, 68687.848654, 68736.000000, 1.000000, 2, 0.000065, 17171.962163, 17171.962163
Z2, 3, 1, 720, 18976.000000, 0.103185, 183902.699036, 184232.000000, 1.000000, 2, 0.000065, 36780.539807, 36780.539807
Z2, 4, 1, 720, 8720.000000, 0.103093, 84583.822374, 84656.000000, 1.000000, 2, 0.000065, 16916.764475, 16916.764475
Z2, 5, 1, 720, 8336.000000, 0.103115, 80841.778597, 80928.000000, 1.000000, 2, 0.000065, 16168.355719, 16168.355719
Z2, 6, 1, 720, 6376.000000, 0.102955, 61929.969404, 62504.000000, 1.000000, 2, 0.000065, 12385.993881, 12385.993881
Z2, 7, 1, 720, 6872.000000, 0.103137, 66629.822469, 66712.000000, 1.000000, 2, 0.000065, 13325.964494, 13325.964494
Z3, 0, 1, 720, 7080.000000, 0.347694, 20362.732748, 20400.000000, 1.000000, 2, 0.000065, 4072.546550, 4072.546550
Z3, 1, 1, 720, 7080.000000, 0.102964, 68761.897362, 69408.000000, 1.000000, 2, 0.000065, 13752.379472, 13752.379472
Z3, 2, 1, 720, 5664.000000, 0.103063, 54956.676984, 54984.000000, 1.000000, 2, 0.000065, 10991.335397, 10991.335397
Z3, 3, 1, 720, 7080.000000, 0.103023, 68722.518273, 68736.000000, 1.000000, 2, 0.000065, 13744.503655, 13744.503655
Z3, 4, 1, 720, 7080.000000, 0.103159, 68631.917719, 68736.000000, 1.000000, 2, 0.000065, 13726.383544, 13726.383544
Z3, 5, 1, 720, 5664.000000, 0.103026, 54976.413721, 54984.000000, 1.000000, 2, 0.000065, 10995.282744, 10995.282744
Z3, 6, 1, 720, 7080.000000, 0.103151, 68637.240550, 68736.000000, 1.000000, 2, 0.000065, 13727.448110, 13727.448110
Z3, 7, 1, 720, 7080.000000, 0.103046, 68707.179318, 68736.000000, 1.000000, 2, 0.000065, 13741.435864, 13741.435864
Z3, 8, 1, 720, 5664.000000, 0.102983, 54999.368828, 55528.000000, 1.000000, 2, 0.000065, 10999.873766, 10999.873766
Z3, 9, 1, 720, 7080.000000, 0.103159, 68631.917719, 68736.000000, 1.000000, 2, 0.000065, 13726.383544, 13726.383544
Z3, 10, 1, 720, 12904.000000, 0.103128, 125126.056939, 125280.000000, 1.000000, 2, 0.000065, 25025.211388, 25025.211388
Z3, 11, 1, 720, 17344.000000, 0.103117, 168197.290456, 168384.000000, 1.000000, 2, 0.000065, 33639.458091, 33639.458091
Z3, 12, 1, 720, 16912.000000, 0.103120, 164003.103181, 164192.000000, 1.000000, 2, 0.000065, 32800.620636, 32800.620636
Z3, 13, 1, 720, 13240.000000, 0.103150, 128356.761997, 128536.000000, 1.000000, 2, 0.000065, 25671.352399, 25671.352399
Z3, 14, 1, 720, 28328.000000, 0.103093, 274781.022960, 275024.000000, 1.000000, 2, 0.000065, 54956.204592, 54956.204592
Z3, 15, 1, 720, 30528.000000, 0.112385, 271637.674067, 272568.000000, 1.000000, 2, 0.000065, 54327.534813, 54327.534813
Z3, 16, 1, 720, 16360.000000, 0.103035, 158780.996749, 158832.000000, 1.000000, 2, 0.000065, 31756.199350, 31756.199350
Z3, 17, 1, 720, 33216.000000, 0.103250, 321704.600484, 322480.000000, 1.000000, 2, 0.000065, 64340.920097, 64340.920097
Z3, 18, 1, 720, 28000.000000, 0.103137, 271483.560701, 271840.000000, 1.000000, 2, 0.000065, 54296.712140, 54296.712140
Z3, 19, 1, 720, 15744.000000, 0.103079, 152737.220966, 152848.000000, 1.000000, 2, 0.000065, 30547.444193, 30547.444193
Z3, 20, 1, 720, 16024.000000, 0.103115, 155399.311448, 155568.000000, 1.000000, 2, 0.000065, 31079.862290, 31079.862290
Z3, 21, 1, 720, 11576.000000, 0.103056, 112327.278373, 112384.000000, 1.000000, 2, 0.000065, 22465.455675, 22465.455675
Z3, 22, 1, 720, 10816.000000, 0.103149, 104858.020921, 105008.000000, 1.000000, 2, 0.000065, 20971.604184, 20971.604184
Z3, 23, 1, 720, 13224.000000, 0.103139, 128215.321072, 128384.000000, 1.000000, 2, 0.000065, 25643.064214, 25643.064214
Z3, 24, 1, 720, 17528.000000, 0.103167, 169899.289501, 170168.000000, 1.000000, 2, 0.000065, 33979.857900, 33979.857900
Z3, 25, 1, 720, 23824.000000, 0.103294, 230642.631711, 231296.000000, 1.000000, 2, 0.000065, 46128.526342, 46128.526342
Z3, 26, 1, 720, 11024.000000, 0.103061, 106965.777549, 107024.000000, 1.000000, 2, 0.000065, 21393.155510, 21393.155510
Z3, 27, 1, 720, 15112.000000, 0.103169, 146478.108734, 146712.000000, 1.000000, 2, 0.000065, 29295.621747, 29295.621747
Z3, 28, 1, 720, 24552.000000, 0.117525, 208908.742821, 209840.000000, 1.000000, 2, 0.000065, 41781.748564, 41781.748564
Z3, 29, 1, 720, 10824.000000, 0.103188, 104895.918130, 105080.000000, 1.000000, 2, 0.000065, 20979.183626, 20979.183626
Z3, 30, 1, 720, 6872.000000, 0.103149, 66622.070985, 66712.000000, 1.000000, 2, 0.000065, 13324.414197, 13324.414197
Z3, 31, 1, 720, 6872.000000, 0.103136, 66630.468508, 66712.000000, 1.000000, 2, 0.000065, 13326.093702, 13326.093702
Z3, 32, 1, 720, 6376.000000, 0.103050, 61872.877244, 61896.000000, 1.000000, 2, 0.000065, 12374.575449, 12374.575449
Z3, 33, 1, 720, 6872.000000, 0.103152, 66620.133395, 66712.000000, 1.000000, 2, 0.000065, 13324.026679, 13324.026679
Z3, 34, 1, 720, 6872.000000, 0.103064, 66677.016223, 66712.000000, 1.000000, 2, 0.000065, 13335.403245, 13335.403245
Z3, 35, 1, 720, 6376.000000, 0.103222, 61769.777761, 61896.000000, 1.000000, 2, 0.000065, 12353.955552, 12353.955552
Z3, 36, 1, 720, 6872.000000, 0.145462, 47242.578818, 47392.000000, 1.000000, 2, 0.000065, 9448.515764, 9448.515764
Z3, 37, 1, 720, 6872.000000, 0.102981, 66730.756159, 67368.000000, 1.000000, 2, 0.000065, 13346.151232, 13346.151232
Z3, 38, 1, 720, 6376.000000, 0.102998, 61904.114643, 62504.000000, 1.000000, 2, 0.000065, 12380.822929, 12380.822929
Z1, 0, 2, 720, 7080.000000, 0.328042, 21582.602228, 21584.000000, 1.000000, 2, 6.425977, 16697.343374, 16697.343374
Z2, 0, 2, 720, 6624.000000, 0.366923, 18052.833973, 18096.000000, 1.000000, 2, 6.425977, 15991.389723, 15991.389723
Z2, 1, 2, 720, 5664.000000, 0.102984, 54998.834770, 55528.000000, 1.000000, 2, 6.425977, 23380.589883, 23380.589883
Z2, 2, 2, 720, 7080.000000, 0.102943, 68775.924541, 69408.000000, 1.000000, 2, 6.425977, 26136.007837, 26136.007837
Z2, 3, 2, 720, 12128.000000, 0.103090, 117644.776409, 117744.000000, 1.000000, 2, 6.425977, 35909.778210, 35909.778210
Z2, 4, 2, 720, 15344.000000, 0.103199, 148683.611275, 148968.000000, 1.000000, 2, 6.425977, 42117.545184, 42117.545184
Z2, 5, 2, 720, 9320.000000, 0.114064, 81708.514518, 81752.000000, 1.000000, 2, 6.425977, 28722.525832, 28722.525832
Z2, 6, 2, 720, 6376.000000, 0.103115, 61833.874800, 61896.000000, 1.000000, 2, 6.425977, 24747.597889, 24747.597889
Z2, 7, 2, 720, 6872.000000, 0.105518, 65126.329157, 65440.000000, 1.000000, 2, 6.425977, 25406.088760, 25406.088760
Z3, 0, 2, 720, 5424.000000, 0.465175, 11660.127909, 11664.000000, 1.000000, 2, 6.425977, 14712.848510, 14712.848510
Z3, 1, 2, 720, 7080.000000, 0.102809, 68865.566244, 69408.000000, 1.000000, 2, 6.425977, 26153.936177, 26153.936177
Z3, 2, 2, 720, 7080.000000, 0.103098, 68672.525170, 68736.000000, 1.000000, 2, 6.425977, 26115.327963, 26115.327963
Z3, 3, 2, 720, 5664.000000, 0.103100, 54936.954413, 54984.000000, 1.000000, 2, 6.425977, 23368.213811, 23368.213811
Z3, 4, 2, 720, 7080.000000, 0.103071, 68690.514306, 68736.000000, 1.000000, 2, 6.425977, 26118.925790, 26118.925790
Z3, 5, 2, 720, 7080.000000, 0.103087, 68679.852940, 68736.000000, 1.000000, 2, 6.425977, 26116.793517, 26116.793517
Z3, 6, 2, 720, 5664.000000, 0.103082, 54946.547409, 54984.000000, 1.000000, 2, 6.425977, 23370.132410, 23370.132410
Z3, 7, 2, 720, 7080.000000, 0.103178, 68619.279304, 68736.000000, 1.000000, 2, 6.425977, 26104.678789, 26104.678789
Z3, 8, 2, 720, 7080.000000, 0.103098, 68672.525170, 68736.000000, 1.000000, 2, 6.425977, 26115.327963, 26115.327963
Z3, 9, 2, 720, 12648.000000, 0.115365, 109634.637888, 109976.000000, 1.000000, 2, 6.425977, 34307.750506, 34307.750506
Z3, 10, 2, 720, 17112.000000, 0.152415, 112272.414132, 112576.000000, 1.000000, 2, 6.425977, 34835.305755, 34835.305755
Z3, 11, 2, 720, 15320.000000, 0.103124, 148559.016330, 148736.000000, 1.000000, 2, 6.425977, 42092.626195, 42092.626195
Z3, 12, 2, 720, 10704.000000, 0.109096, 98115.421280, 98200.000000, 1.000000, 2, 6.425977, 32003.907185, 32003.907185
Z3, 13, 2, 720, 18776.000000, 0.279518, 67172.775993, 67296.000000, 1.000000, 2, 6.425977, 25815.378127, 25815.378127
Z3, 14, 2, 720, 21848.000000, 0.103223, 211658.254459, 212112.000000, 1.000000, 2, 6.425977, 54712.473820, 54712.473820
Z3, 15, 2, 720, 12752.000000, 0.103127, 123653.359450, 123800.000000, 1.000000, 2, 6.425977, 37111.494819, 37111.494819
Z3, 16, 2, 720, 21856.000000, 0.103047, 212097.392452, 212192.000000, 1.000000, 2, 6.425977, 54800.301419, 54800.301419
Z3, 17, 2, 720, 16880.000000, 0.103010, 163867.585671, 163880.000000, 1.000000, 2, 6.425977, 45154.340063, 45154.340063
Z3, 18, 2, 720, 18392.000000, 0.102997, 178568.307815, 180312.000000, 1.000000, 2, 6.425977, 48094.484492, 48094.484492
Z3, 19, 2, 720, 9160.000000, 0.108656, 84302.753645, 84808.000000, 1.000000, 2, 6.425977, 29241.373658, 29241.373658
