Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,qt_sw,QoE,delay,jitter,loss
Z1,0,1,720,9960.0,2.122382,4692.840403,4688.0,1.0,2,5.5e-05,4692.840403,4692.840403,0.0,4533.5608307,300,0,0
Z2,0,1,720,8952.0,2.122844,4216.984385,4216.0,1.0,2,5.5e-05,2108.492193,2108.492193,0.0,4057.7048127,300,0,0
Z2,1,1,720,5424.0,0.703237,7712.904753,7712.0,1.0,2,5.5e-05,2570.968251,2570.968251,0.0,7553.6251807,300,0,0
Z2,2,1,720,7080.0,0.703465,10064.466605,10064.0,1.0,2,5.5e-05,2516.116651,2516.116651,0.0,9905.1870327,300,0,0
Z2,3,1,720,18976.0,0.703579,26970.674224,26992.0,1.0,2,5.5e-05,5394.134845,5394.134845,0.0,26811.394651699997,300,0,0
Z2,4,1,720,8720.0,0.703512,12394.955594,12400.0,1.0,2,5.5e-05,2478.991119,2478.991119,0.0,12235.6760217,300,0,0
Z2,5,1,720,8336.0,0.703678,11846.32744,11856.0,1.0,2,5.5e-05,2369.265488,2369.265488,0.0,11687.0478677,300,0,0
Z2,6,1,720,6376.0,0.703693,9060.769398,9064.0,1.0,2,5.5e-05,1812.15388,1812.15388,0.0,8901.4898257,300,0,0
Z2,7,1,720,6872.0,0.703791,9764.262402,9768.0,1.0,2,5.5e-05,1952.85248,1952.85248,0.0,9604.9828297,300,0,0
Z3,0,1,720,7080.0,2.123062,3334.806049,3328.0,1.0,2,5.5e-05,666.96121,666.96121,0.0,3175.5264767,300,0,0
Z3,1,1,720,7080.0,0.703813,10059.490234,10064.0,1.0,2,5.5e-05,2011.898047,2011.898047,0.0,9900.2106617,300,0,0
Z3,2,1,720,5664.0,0.70379,8047.855184,8056.0,1.0,2,5.5e-05,1609.571037,1609.571037,0.0,7888.5756117,300,0,0
Z3,3,1,720,7080.0,0.703798,10059.704631,10064.0,1.0,2,5.5e-05,2011.940926,2011.940926,0.0,9900.4250587,300,0,0
Z3,4,1,720,7080.0,0.703543,10063.350783,10064.0,1.0,2,5.5e-05,2012.670157,2012.670157,0.0,9904.0712107,300,0,0
Z3,5,1,720,5664.0,0.703669,8049.23906,8056.0,1.0,2,5.5e-05,1609.847812,1609.847812,0.0,7889.9594877,300,0,0
Z3,6,1,720,7080.0,0.70368,10061.391542,10064.0,1.0,2,5.5e-05,2012.278308,2012.278308,0.0,9902.1119697,300,0,0
Z3,7,1,720,7080.0,0.703356,10066.026308,10064.0,1.0,2,5.5e-05,2013.205262,2013.205262,0.0,9906.7467357,300,0,0
