Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,QoE,QoE1,Z1,Z2,Z3,delay,jitter,loss
Z1,0,1,720,9960.0,0.323359,30801.67863,30832.0,1.0,2,6.6e-05,30801.67863,30801.67863,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z2,0,1,720,8952.0,0.324371,27598.028184,27624.0,1.0,2,6.6e-05,13799.014092,13799.014092,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z2,1,1,720,5424.0,0.100908,53751.932453,54240.0,1.0,2,6.6e-05,17917.310818,17917.310818,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z2,2,1,720,7080.0,0.100809,70231.824539,70800.0,1.0,2,6.6e-05,17557.956135,17557.956135,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z2,3,1,720,18976.0,0.101001,187879.327927,187880.0,1.0,2,6.6e-05,37575.865585,37575.865585,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z2,4,1,720,8720.0,0.100964,86367.41809,87200.0,1.0,2,6.6e-05,17273.483618,17273.483618,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z2,5,1,720,8336.0,0.100959,82568.171238,83360.0,1.0,2,6.6e-05,16513.634248,16513.634248,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z2,6,1,720,6376.0,0.100801,63253.340741,63760.0,1.0,2,6.6e-05,12650.668148,12650.668148,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z2,7,1,720,6872.0,0.100936,68082.745502,68720.0,1.0,2,6.6e-05,13616.5491,13616.5491,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,0,1,720,7080.0,0.323842,21862.513201,21912.0,1.0,2,6.6e-05,4372.50264,4372.50264,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,1,1,720,7080.0,0.100969,70120.532044,70800.0,1.0,2,6.6e-05,14024.106409,14024.106409,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,2,1,720,5664.0,0.100865,56154.265603,56640.0,1.0,2,6.6e-05,11230.853121,11230.853121,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,3,1,720,7080.0,0.100945,70137.203428,70800.0,1.0,2,6.6e-05,14027.440686,14027.440686,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,4,1,720,7080.0,0.100896,70171.265461,70800.0,1.0,2,6.6e-05,14034.253092,14034.253092,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,5,1,720,5664.0,0.100797,56192.148576,56640.0,1.0,2,6.6e-05,11238.429715,11238.429715,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,6,1,720,7080.0,0.100732,70285.510066,70800.0,1.0,2,6.6e-05,14057.102013,14057.102013,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,7,1,720,7080.0,0.100804,70235.308123,70800.0,1.0,2,6.6e-05,14047.061625,14047.061625,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,8,1,720,5664.0,0.100875,56148.698885,56640.0,1.0,2,6.6e-05,11229.739777,11229.739777,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,9,1,720,7080.0,0.100952,70132.340122,70800.0,1.0,2,6.6e-05,14026.468024,14026.468024,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,10,1,720,12904.0,0.100997,127766.171272,129040.0,1.0,2,6.6e-05,25553.234254,25553.234254,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,11,1,720,17344.0,0.101031,171670.08146,171720.0,1.0,2,6.6e-05,34334.016292,34334.016292,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,12,1,720,16912.0,0.10103,167395.823023,167440.0,1.0,2,6.6e-05,33479.164605,33479.164605,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,13,1,720,13240.0,0.10103,131050.183114,131088.0,1.0,2,6.6e-05,26210.036623,26210.036623,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,14,1,720,28328.0,0.100975,280544.68928,283280.0,1.0,2,6.6e-05,56108.937856,56108.937856,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,15,1,720,30528.0,0.101062,302071.995409,302256.0,1.0,2,6.6e-05,60414.399082,60414.399082,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,16,1,720,16360.0,0.10095,162060.425953,163600.0,1.0,2,6.6e-05,32412.085191,32412.085191,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,17,1,720,33216.0,0.100996,328884.31225,332160.0,1.0,2,6.6e-05,65776.86245,65776.86245,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,18,1,720,28000.0,0.100994,277244.192724,280000.0,1.0,2,6.6e-05,55448.838545,55448.838545,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,19,1,720,15744.0,0.100909,156021.762182,157440.0,1.0,2,6.6e-05,31204.352436,31204.352436,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,20,1,720,16024.0,0.100886,158832.741907,160240.0,1.0,2,6.6e-05,31766.548381,31766.548381,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,21,1,720,11576.0,0.100872,114759.298913,115760.0,1.0,2,6.6e-05,22951.859783,22951.859783,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,22,1,720,10816.0,0.100879,107217.557668,108160.0,1.0,2,6.6e-05,21443.511534,21443.511534,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,23,1,720,13224.0,0.100876,131091.637258,132240.0,1.0,2,6.6e-05,26218.327452,26218.327452,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,24,1,720,17528.0,0.100911,173697.61473,175280.0,1.0,2,6.6e-05,34739.522946,34739.522946,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,25,1,720,23824.0,0.100948,236002.694457,238240.0,1.0,2,6.6e-05,47200.538891,47200.538891,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,26,1,720,11024.0,0.100859,109301.103521,110240.0,1.0,2,6.6e-05,21860.220704,21860.220704,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,27,1,720,15112.0,0.100764,149974.197134,151120.0,1.0,2,6.6e-05,29994.839427,29994.839427,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,28,1,720,24552.0,0.100893,243346.912075,245520.0,1.0,2,6.6e-05,48669.382415,48669.382415,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,29,1,720,10824.0,0.100826,107353.262055,108240.0,1.0,2,6.6e-05,21470.652411,21470.652411,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,30,1,720,6872.0,0.1008,68174.603175,68720.0,1.0,2,6.6e-05,13634.920635,13634.920635,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,31,1,720,6872.0,0.100876,68123.240414,68720.0,1.0,2,6.6e-05,13624.648083,13624.648083,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,32,1,720,6376.0,0.100879,63204.433034,63760.0,1.0,2,6.6e-05,12640.886607,12640.886607,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,33,1,720,6872.0,0.100835,68150.939654,68720.0,1.0,2,6.6e-05,13630.187931,13630.187931,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,34,1,720,6872.0,0.10088,68120.539255,68720.0,1.0,2,6.6e-05,13624.107851,13624.107851,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,35,1,720,6376.0,0.100884,63201.300504,63760.0,1.0,2,6.6e-05,12640.260101,12640.260101,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,36,1,720,6872.0,0.410783,16729.027248,16760.0,1.0,2,6.6e-05,3345.80545,3345.80545,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,37,1,720,6872.0,0.100857,68136.073847,68720.0,1.0,2,6.6e-05,13627.214769,13627.214769,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,38,1,720,6376.0,0.100882,63202.553478,63760.0,1.0,2,6.6e-05,12640.510696,12640.510696,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z1,0,2,720,9320.0,0.322511,28898.23913,28944.0,1.0,2,5.828684,18420.158522,18420.158522,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z2,0,2,720,6624.0,0.323771,20458.904596,20504.0,1.0,2,5.828684,16732.291615,16732.291615,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z2,1,2,720,5424.0,0.100863,53775.913863,54240.0,1.0,2,5.828684,23395.693468,23395.693468,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z2,2,2,720,7080.0,0.100817,70226.251525,70800.0,1.0,2,5.828684,26685.761001,26685.761001,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z2,3,2,720,18392.0,0.101013,182075.574431,182096.0,1.0,2,5.828684,49055.625582,49055.625582,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z2,4,2,720,9160.0,0.100989,90702.947846,91600.0,1.0,2,5.828684,30781.100265,30781.100265,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z2,5,2,720,8048.0,0.100803,79838.893684,80480.0,1.0,2,5.828684,28608.289432,28608.289432,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z2,6,2,720,6376.0,0.100946,63162.482912,63760.0,1.0,2,5.828684,25273.007278,25273.007278,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z2,7,2,720,6872.0,0.100966,68062.516095,68720.0,1.0,2,5.828684,26253.013915,26253.013915,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,0,2,720,7080.0,0.322965,21921.88008,21984.0,1.0,2,5.828684,17024.886712,17024.886712,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,1,2,720,7080.0,0.10096,70126.782884,70800.0,1.0,2,5.828684,26665.867273,26665.867273,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,2,2,720,5664.0,0.10093,56118.101655,56640.0,1.0,2,5.828684,23864.131027,23864.131027,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
Z3,3,2,720,7080.0,0.100953,70131.645419,70800.0,1.0,2,5.828684,26666.839779,26666.839779,1526023.884558,4121793.4851257,188025.0688863,4648021.1211252995,30605717.1268023,100,0,3
