Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,QoE,QoE1,Z1,Z2,Z3,delay,jitter,loss
Z1,0,1,720,9960.0,0.472504,21079.186631,21096.0,1.0,2,6.7e-05,21079.186631,21079.186631,865695.6760296001,2184620.7417184003,125664.8080629,2592434.3679519,15781685.0248399,150,0,3
Z2,0,1,720,8952.0,0.474823,18853.34114,18880.0,1.0,2,6.7e-05,9426.67057,9426.67057,865695.6760296001,2184620.7417184003,125664.8080629,2592434.3679519,15781685.0248399,150,0,3
Z2,1,1,720,5424.0,0.150922,35939.094367,36160.0,1.0,2,6.7e-05,11979.698122,11979.698122,865695.6760296001,2184620.7417184003,125664.8080629,2592434.3679519,15781685.0248399,150,0,3
Z2,2,1,720,7080.0,0.150919,46912.582246,47200.0,1.0,2,6.7e-05,11728.145562,11728.145562,865695.6760296001,2184620.7417184003,125664.8080629,2592434.3679519,15781685.0248399,150,0,3
Z2,3,1,720,18976.0,0.151016,125655.559676,125664.0,1.0,2,6.7e-05,25131.111935,25131.111935,865695.6760296001,2184620.7417184003,125664.8080629,2592434.3679519,15781685.0248399,150,0,3
Z2,4,1,720,8720.0,0.150966,57761.350238,58128.0,1.0,2,6.7e-05,11552.270048,11552.270048,865695.6760296001,2184620.7417184003,125664.8080629,2592434.3679519,15781685.0248399,150,0,3
Z2,5,1,720,8336.0,0.150949,55223.949811,55568.0,1.0,2,6.7e-05,11044.789962,11044.789962,865695.6760296001,2184620.7417184003,125664.8080629,2592434.3679519,15781685.0248399,150,0,3
Z2,6,1,720,6376.0,0.15088,42258.748674,42504.0,1.0,2,6.7e-05,8451.749735,8451.749735,865695.6760296001,2184620.7417184003,125664.8080629,2592434.3679519,15781685.0248399,150,0,3
Z2,7,1,720,6872.0,0.15094,45528.024381,45808.0,1.0,2,6.7e-05,9105.604876,9105.604876,865695.6760296001,2184620.7417184003,125664.8080629,2592434.3679519,15781685.0248399,150,0,3
Z3,0,1,720,7080.0,0.473805,14942.856238,14968.0,1.0,2,6.7e-05,2988.571248,2988.571248,865695.6760296001,2184620.7417184003,125664.8080629,2592434.3679519,15781685.0248399,150,0,3
Z3,1,1,720,7080.0,0.150987,46891.454231,47200.0,1.0,2,6.7e-05,9378.290846,9378.290846,865695.6760296001,2184620.7417184003,125664.8080629,2592434.3679519,15781685.0248399,150,0,3
Z3,2,1,720,5664.0,0.15092,37529.817122,37760.0,1.0,2,6.7e-05,7505.963424,7505.963424,865695.6760296001,2184620.7417184003,125664.8080629,2592434.3679519,15781685.0248399,150,0,3
Z3,3,1,720,7080.0,0.15092,46912.271402,47200.0,1.0,2,6.7e-05,9382.45428,9382.45428,865695.6760296001,2184620.7417184003,125664.8080629,2592434.3679519,15781685.0248399,150,0,3
Z3,4,1,720,7080.0,0.150937,46906.987684,47200.0,1.0,2,6.7e-05,9381.397537,9381.397537,865695.6760296001,2184620.7417184003,125664.8080629,2592434.3679519,15781685.0248399,150,0,3
Z3,5,1,720,5664.0,0.151013,37506.704721,37504.0,1.0,2,6.7e-05,7501.340944,7501.340944,865695.6760296001,2184620.7417184003,125664.8080629,2592434.3679519,15781685.0248399,150,0,3
Z3,6,1,720,7080.0,0.150945,46904.50164,47200.0,1.0,2,6.7e-05,9380.900328,9380.900328,865695.6760296001,2184620.7417184003,125664.8080629,2592434.3679519,15781685.0248399,150,0,3
Z3,7,1,720,7080.0,0.150956,46901.08376,47200.0,1.0,2,6.7e-05,9380.216752,9380.216752,865695.6760296001,2184620.7417184003,125664.8080629,2592434.3679519,15781685.0248399,150,0,3
Z3,8,1,720,5664.0,0.150886,37538.273929,37760.0,1.0,2,6.7e-05,7507.654786,7507.654786,865695.6760296001,2184620.7417184003,125664.8080629,2592434.3679519,15781685.0248399,150,0,3
Z3,9,1,720,7080.0,0.150909,46915.690913,47200.0,1.0,2,6.7e-05,9383.138183,9383.138183,865695.6760296001,2184620.7417184003,125664.8080629,2592434.3679519,15781685.0248399,150,0,3
Z3,10,1,720,12904.0,0.150975,85471.104487,86024.0,1.0,2,6.7e-05,17094.220897,17094.220897,865695.6760296001,2184620.7417184003,125664.8080629,2592434.3679519,15781685.0248399,150,0,3
Z3,11,1,720,17344.0,0.150909,114930.189717,115624.0,1.0,2,6.7e-05,22986.037943,22986.037943,865695.6760296001,2184620.7417184003,125664.8080629,2592434.3679519,15781685.0248399,150,0,3
