Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg
Z1, 0, 1, 720, 9960.000000, 1.305915, 7626.836356, 7632.000000, 1.000000, 2, 0.000062, 7626.836356, 7626.836356
Z2, 0, 1, 720, 0.000000, 0.409331, 0.000000, 0.000000, 1.000000, 2, 0.000062, 0.000000, 0.000000
Z2, 1, 1, 720, 5424.000000, 0.832268, 6517.131501, 6512.000000, 1.000000, 2, 0.000062, 2172.377167, 2172.377167
Z2, 2, 1, 720, 7080.000000, 0.134202, 52756.292753, 52832.000000, 1.000000, 2, 0.000062, 13189.073188, 13189.073188
Z2, 3, 1, 720, 18976.000000, 0.134242, 141356.654400, 141608.000000, 1.000000, 2, 0.000062, 28271.330880, 28271.330880
Z2, 4, 1, 720, 8720.000000, 0.134132, 65010.586586, 65072.000000, 1.000000, 2, 0.000062, 13002.117317, 13002.117317
Z2, 5, 1, 720, 8336.000000, 0.134102, 62161.638156, 62208.000000, 1.000000, 2, 0.000062, 12432.327631, 12432.327631
Z2, 6, 1, 720, 6376.000000, 0.158696, 40177.446186, 40352.000000, 1.000000, 2, 0.000062, 8035.489237, 8035.489237
Z2, 7, 1, 720, 6872.000000, 0.134011, 51279.372589, 51280.000000, 1.000000, 2, 0.000062, 10255.874518, 10255.874518
Z3, 0, 1, 720, 0.000000, 0.719108, 0.000000, 0.000000, 1.000000, 2, 0.000062, 0.000000, 0.000000
Z3, 1, 1, 720, 0.000000, 2.127059, 0.000000, 0.000000, 1.000000, 2, 0.000062, 0.000000, 0.000000
Z3, 2, 1, 720, 5664.000000, 0.856974, 6609.302033, 6616.000000, 1.000000, 2, 0.000062, 1321.860407, 1321.860407
Z3, 3, 1, 720, 7080.000000, 0.134098, 52797.208012, 52832.000000, 1.000000, 2, 0.000062, 10559.441602, 10559.441602
Z3, 4, 1, 720, 7080.000000, 0.133965, 52849.624902, 53232.000000, 1.000000, 2, 0.000062, 10569.924980, 10569.924980
Z3, 5, 1, 720, 5664.000000, 0.134198, 42206.292195, 42264.000000, 1.000000, 2, 0.000062, 8441.258439, 8441.258439
Z3, 6, 1, 720, 7080.000000, 0.134238, 52742.144549, 52832.000000, 1.000000, 2, 0.000062, 10548.428910, 10548.428910
Z3, 7, 1, 720, 7080.000000, 0.134127, 52785.792570, 52832.000000, 1.000000, 2, 0.000062, 10557.158514, 10557.158514
Z3, 8, 1, 720, 5664.000000, 0.134099, 42237.451435, 42264.000000, 1.000000, 2, 0.000062, 8447.490287, 8447.490287
Z3, 9, 1, 720, 7080.000000, 0.134086, 52801.933088, 52832.000000, 1.000000, 2, 0.000062, 10560.386618, 10560.386618
Z3, 10, 1, 720, 12904.000000, 0.134203, 96152.843081, 96296.000000, 1.000000, 2, 0.000062, 19230.568616, 19230.568616
Z3, 11, 1, 720, 17344.000000, 0.289758, 59856.846058, 60008.000000, 1.000000, 2, 0.000062, 11971.369212, 11971.369212
Z3, 12, 1, 720, 0.000000, 1.062984, 0.000000, 0.000000, 1.000000, 2, 0.000062, 0.000000, 0.000000
