Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg
Z1, 0, 1, 720, 9960.000000, 0.035336, 281865.519583, 284568.000000, 1.000000, 2, 0.000055, 281865.519583, 281865.519583
Z2, 0, 1, 720, 8952.000000, 0.020188, 443431.741629, 447600.000000, 1.000000, 2, 0.000055, 221715.870814, 221715.870814
Z2, 1, 1, 720, 5424.000000, 0.001664, 3259615.384615, 5424000.000000, 1.000000, 2, 0.000055, 1086538.461538, 1086538.461538
Z2, 2, 1, 720, 7080.000000, 0.003397, 2084191.934059, 2360000.000000, 1.000000, 2, 0.000055, 521047.983515, 521047.983515
Z2, 3, 1, 720, 18976.000000, 0.003461, 5482808.436868, 6325328.000000, 1.000000, 2, 0.000055, 1096561.687374, 1096561.687374
Z2, 4, 1, 720, 8720.000000, 0.001629, 5352977.286679, 8720000.000000, 1.000000, 2, 0.000055, 1070595.457336, 1070595.457336
Z2, 5, 1, 720, 8336.000000, 0.003399, 2452486.025302, 2778664.000000, 1.000000, 2, 0.000055, 490497.205060, 490497.205060
Z2, 6, 1, 720, 6376.000000, 0.003396, 1877502.944641, 2125328.000000, 1.000000, 2, 0.000055, 375500.588928, 375500.588928
Z2, 7, 1, 720, 6872.000000, 0.003362, 2044021.415824, 2290664.000000, 1.000000, 2, 0.000055, 408804.283165, 408804.283165
Z3, 0, 1, 720, 7080.000000, 0.020417, 346769.848656, 354000.000000, 1.000000, 2, 0.000055, 69353.969731, 69353.969731
Z3, 1, 1, 720, 7080.000000, 0.003561, 1988205.560236, 2360000.000000, 1.000000, 2, 0.000055, 397641.112047, 397641.112047
Z3, 2, 1, 720, 5664.000000, 0.003511, 1613215.608089, 1888000.000000, 1.000000, 2, 0.000055, 322643.121618, 322643.121618
Z3, 3, 1, 720, 7080.000000, 0.209411, 33809.112224, 33872.000000, 1.000000, 2, 0.000055, 6761.822445, 6761.822445
Z3, 4, 1, 720, 7080.000000, 0.003369, 2101513.802315, 2360000.000000, 1.000000, 2, 0.000055, 420302.760463, 420302.760463
Z3, 5, 1, 720, 5664.000000, 0.003639, 1556471.558120, 1888000.000000, 1.000000, 2, 0.000055, 311294.311624, 311294.311624
Z3, 6, 1, 720, 7080.000000, 0.003505, 2019971.469330, 2360000.000000, 1.000000, 2, 0.000055, 403994.293866, 403994.293866
Z3, 7, 1, 720, 7080.000000, 0.003658, 1935483.870968, 2360000.000000, 1.000000, 2, 0.000055, 387096.774194, 387096.774194
Z3, 8, 1, 720, 5664.000000, 0.003611, 1568540.570479, 1888000.000000, 1.000000, 2, 0.000055, 313708.114096, 313708.114096
Z3, 9, 1, 720, 7080.000000, 0.003646, 1941854.086670, 2360000.000000, 1.000000, 2, 0.000055, 388370.817334, 388370.817334
Z3, 10, 1, 720, 12904.000000, 0.022111, 583600.922618, 586544.000000, 1.000000, 2, 0.000055, 116720.184524, 116720.184524
Z3, 11, 1, 720, 17344.000000, 0.003519, 4928672.918443, 5781328.000000, 1.000000, 2, 0.000055, 985734.583689, 985734.583689
Z3, 12, 1, 720, 16912.000000, 0.003634, 4653824.986241, 5637328.000000, 1.000000, 2, 0.000055, 930764.997248, 930764.997248
Z3, 13, 1, 720, 13240.000000, 0.003640, 3637362.637363, 4413328.000000, 1.000000, 2, 0.000055, 727472.527473, 727472.527473
Z3, 14, 1, 720, 28328.000000, 0.003528, 8029478.458050, 9442664.000000, 1.000000, 2, 0.000055, 1605895.691610, 1605895.691610
Z3, 15, 1, 720, 30528.000000, 0.003482, 8767375.071798, 10176000.000000, 1.000000, 2, 0.000055, 1753475.014360, 1753475.014360
Z3, 16, 1, 720, 16360.000000, 0.003497, 4678295.682013, 5453328.000000, 1.000000, 2, 0.000055, 935659.136403, 935659.136403
Z3, 17, 1, 720, 33216.000000, 0.003515, 9449786.628734, 11072000.000000, 1.000000, 2, 0.000055, 1889957.325747, 1889957.325747
Z3, 18, 1, 720, 28000.000000, 0.003632, 7709251.101322, 9333328.000000, 1.000000, 2, 0.000055, 1541850.220264, 1541850.220264
Z3, 19, 1, 720, 15744.000000, 0.003762, 4185007.974482, 5248000.000000, 1.000000, 2, 0.000055, 837001.594896, 837001.594896
Z3, 20, 1, 720, 16024.000000, 0.003637, 4405828.979929, 5341328.000000, 1.000000, 2, 0.000055, 881165.795986, 881165.795986
Z3, 21, 1, 720, 11576.000000, 0.003634, 3185470.555861, 3858664.000000, 1.000000, 2, 0.000055, 637094.111172, 637094.111172
Z3, 22, 1, 720, 10816.000000, 0.003638, 2973062.122045, 3605328.000000, 1.000000, 2, 0.000055, 594612.424409, 594612.424409
Z3, 23, 1, 720, 13224.000000, 0.003503, 3775049.957180, 4408000.000000, 1.000000, 2, 0.000055, 755009.991436, 755009.991436
Z3, 24, 1, 720, 17528.000000, 0.003640, 4815384.615385, 5842664.000000, 1.000000, 2, 0.000055, 963076.923077, 963076.923077
Z3, 25, 1, 720, 23824.000000, 0.003635, 6554057.771664, 7941328.000000, 1.000000, 2, 0.000055, 1310811.554333, 1310811.554333
Z3, 26, 1, 720, 11024.000000, 0.003739, 2948381.920300, 3674664.000000, 1.000000, 2, 0.000055, 589676.384060, 589676.384060
Z3, 27, 1, 720, 15112.000000, 0.003372, 4481613.285884, 5037328.000000, 1.000000, 2, 0.000055, 896322.657177, 896322.657177
Z3, 28, 1, 720, 24552.000000, 0.003776, 6502118.644068, 8184000.000000, 1.000000, 2, 0.000055, 1300423.728814, 1300423.728814
Z3, 29, 1, 720, 10824.000000, 0.003628, 2983461.962514, 3608000.000000, 1.000000, 2, 0.000055, 596692.392503, 596692.392503
Z3, 30, 1, 720, 6872.000000, 0.003620, 1898342.541436, 2290664.000000, 1.000000, 2, 0.000055, 379668.508287, 379668.508287
Z3, 31, 1, 720, 6872.000000, 0.003642, 1886875.343218, 2290664.000000, 1.000000, 2, 0.000055, 377375.068644, 377375.068644
Z3, 32, 1, 720, 6376.000000, 0.003632, 1755506.607930, 2125328.000000, 1.000000, 2, 0.000055, 351101.321586, 351101.321586
Z3, 33, 1, 720, 6872.000000, 0.003635, 1890508.940853, 2290664.000000, 1.000000, 2, 0.000055, 378101.788171, 378101.788171
Z3, 34, 1, 720, 6872.000000, 0.003505, 1960627.674750, 2290664.000000, 1.000000, 2, 0.000055, 392125.534950, 392125.534950
Z3, 35, 1, 720, 6376.000000, 0.003505, 1819115.549215, 2125328.000000, 1.000000, 2, 0.000055, 363823.109843, 363823.109843
Z3, 36, 1, 720, 6872.000000, 0.003508, 1958950.969213, 2290664.000000, 1.000000, 2, 0.000055, 391790.193843, 391790.193843
Z3, 37, 1, 720, 6872.000000, 0.003630, 1893112.947658, 2290664.000000, 1.000000, 2, 0.000055, 378622.589532, 378622.589532
Z3, 38, 1, 720, 6376.000000, 0.207842, 30677.148988, 30800.000000, 1.000000, 2, 0.000055, 6135.429798, 6135.429798
Z1, 0, 2, 4K, 33112.000000, 0.021185, 1562992.683502, 1576760.000000, 1.333058, 2, 0.666997, 318733.966498, 318733.966498
Z2, 0, 2, 4K, 6624.000000, 0.226742, 29213.820113, 29304.000000, 1.333058, 2, 0.666997, 11978.193820, 11978.193820
Z2, 1, 2, 4K, 9736.000000, 0.003524, 2762769.580023, 3245328.000000, 1.333058, 2, 0.666997, 558689.345802, 558689.345802
Z2, 2, 2, 4K, 9976.000000, 0.003633, 2745939.994495, 3325328.000000, 1.333058, 2, 0.666997, 555323.428697, 555323.428697
Z2, 3, 2, 4K, 38152.000000, 0.003521, 10835558.080091, 12717328.000000, 1.333058, 2, 0.666997, 2173247.045816, 2173247.045816
Z2, 4, 2, 4K, 53912.000000, 0.003160, 17060759.493671, 17970664.000000, 1.333058, 2, 0.666997, 3418287.328532, 3418287.328532
Z2, 5, 2, 4K, 24608.000000, 0.003598, 6839355.197332, 8202664.000000, 1.333058, 2, 0.666997, 1374006.469264, 1374006.469264
Z2, 6, 2, 4K, 10280.000000, 0.003612, 2846068.660022, 3426664.000000, 1.333058, 2, 0.666997, 575349.161802, 575349.161802
Z2, 7, 2, 4K, 10280.000000, 0.003633, 2829617.396091, 3426664.000000, 1.333058, 2, 0.666997, 572058.909016, 572058.909016
Z3, 0, 2, 4K, 9976.000000, 0.034234, 291406.204358, 293408.000000, 1.333058, 2, 0.666997, 64416.670669, 64416.670669
Z3, 1, 2, 4K, 9976.000000, 0.003642, 2739154.310818, 3325328.000000, 1.333058, 2, 0.666997, 553966.291961, 553966.291961
