Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg
Z1, 0, 1, 720, 9960.000000, 0.362933, 27443.081781, 27512.000000, 1.000000, 2, 0.000062, 27443.081781, 27443.081781
Z2, 0, 1, 720, 8952.000000, 0.328726, 27232.406320, 27288.000000, 1.000000, 2, 0.000062, 13616.203160, 13616.203160
Z2, 1, 1, 720, 5424.000000, 0.092551, 58605.525602, 58952.000000, 1.000000, 2, 0.000062, 19535.175201, 19535.175201
Z2, 2, 1, 720, 7080.000000, 0.102715, 68928.588814, 69408.000000, 1.000000, 2, 0.000062, 17232.147203, 17232.147203
Z2, 3, 1, 720, 18976.000000, 0.076737, 247286.185282, 249680.000000, 1.000000, 2, 0.000062, 49457.237056, 49457.237056
Z2, 4, 1, 720, 8720.000000, 0.086850, 100402.993667, 101392.000000, 1.000000, 2, 0.000062, 20080.598733, 20080.598733
Z2, 5, 1, 720, 8336.000000, 0.094183, 88508.541881, 88680.000000, 1.000000, 2, 0.000062, 17701.708376, 17701.708376
Z2, 6, 1, 720, 6376.000000, 0.076208, 83665.756876, 83888.000000, 1.000000, 2, 0.000062, 16733.151375, 16733.151375
Z2, 7, 1, 720, 6872.000000, 0.113331, 60636.542517, 60808.000000, 1.000000, 2, 0.000062, 12127.308503, 12127.308503
Z3, 0, 1, 720, 7080.000000, 0.350195, 20217.307500, 20224.000000, 1.000000, 2, 0.000062, 4043.461500, 4043.461500
Z3, 1, 1, 720, 7080.000000, 0.103916, 68131.952731, 68736.000000, 1.000000, 2, 0.000062, 13626.390546, 13626.390546
Z3, 2, 1, 720, 5664.000000, 0.120995, 46811.851729, 47200.000000, 1.000000, 2, 0.000062, 9362.370346, 9362.370346
Z3, 3, 1, 720, 7080.000000, 0.114721, 61714.943210, 62104.000000, 1.000000, 2, 0.000062, 12342.988642, 12342.988642
Z3, 4, 1, 720, 7080.000000, 0.093618, 75626.482087, 76128.000000, 1.000000, 2, 0.000062, 15125.296417, 15125.296417
Z3, 5, 1, 720, 5664.000000, 0.090894, 62314.344181, 62928.000000, 1.000000, 2, 0.000062, 12462.868836, 12462.868836
Z3, 6, 1, 720, 7080.000000, 0.096499, 73368.635944, 73744.000000, 1.000000, 2, 0.000062, 14673.727189, 14673.727189
Z3, 7, 1, 720, 7080.000000, 0.084647, 83641.475776, 84280.000000, 1.000000, 2, 0.000062, 16728.295155, 16728.295155
Z3, 8, 1, 720, 5664.000000, 0.083054, 68196.594986, 68240.000000, 1.000000, 2, 0.000062, 13639.318997, 13639.318997
Z3, 9, 1, 720, 7080.000000, 0.122938, 57590.004718, 58032.000000, 1.000000, 2, 0.000062, 11518.000944, 11518.000944
Z3, 10, 1, 720, 12904.000000, 0.118145, 109221.719074, 109352.000000, 1.000000, 2, 0.000062, 21844.343815, 21844.343815
Z3, 11, 1, 720, 17344.000000, 0.080883, 214433.193625, 216800.000000, 1.000000, 2, 0.000062, 42886.638725, 42886.638725
Z3, 12, 1, 720, 16912.000000, 0.107342, 157552.495761, 158056.000000, 1.000000, 2, 0.000062, 31510.499152, 31510.499152
Z3, 13, 1, 720, 13240.000000, 0.098026, 135066.206925, 135096.000000, 1.000000, 2, 0.000062, 27013.241385, 27013.241385
