Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg
Z1, 0, 1, 720, 9960.000000, 0.343647, 28983.229884, 29032.000000, 1.000000, 2, 0.000067, 28983.229884, 28983.229884
Z2, 0, 1, 720, 8952.000000, 0.350803, 25518.595907, 25576.000000, 1.000000, 2, 0.000067, 12759.297954, 12759.297954
Z2, 1, 1, 720, 5424.000000, 0.103201, 52557.630256, 52656.000000, 1.000000, 2, 0.000067, 17519.210085, 17519.210085
Z2, 2, 1, 720, 7080.000000, 0.119651, 59172.092168, 59488.000000, 1.000000, 2, 0.000067, 14793.023042, 14793.023042
Z2, 3, 1, 720, 18976.000000, 0.097054, 195520.019783, 195624.000000, 1.000000, 2, 0.000067, 39104.003957, 39104.003957
Z2, 4, 1, 720, 8720.000000, 0.082090, 106224.875137, 106336.000000, 1.000000, 2, 0.000067, 21244.975027, 21244.975027
Z2, 5, 1, 720, 8336.000000, 0.118659, 70251.729747, 70640.000000, 1.000000, 2, 0.000067, 14050.345949, 14050.345949
Z2, 6, 1, 720, 6376.000000, 0.083691, 76185.013920, 76816.000000, 1.000000, 2, 0.000067, 15237.002784, 15237.002784
Z2, 7, 1, 720, 6872.000000, 0.098724, 69608.200640, 70120.000000, 1.000000, 2, 0.000067, 13921.640128, 13921.640128
Z3, 0, 1, 720, 7080.000000, 0.382571, 18506.368752, 18528.000000, 1.000000, 2, 0.000067, 3701.273750, 3701.273750
Z3, 1, 1, 720, 7080.000000, 0.081017, 87389.066492, 87400.000000, 1.000000, 2, 0.000067, 17477.813298, 17477.813298
Z3, 2, 1, 720, 5664.000000, 0.086186, 65718.330123, 65856.000000, 1.000000, 2, 0.000067, 13143.666025, 13143.666025
Z3, 3, 1, 720, 7080.000000, 0.111366, 63574.160875, 63776.000000, 1.000000, 2, 0.000067, 12714.832175, 12714.832175
Z3, 4, 1, 720, 7080.000000, 0.108599, 65193.970479, 65552.000000, 1.000000, 2, 0.000067, 13038.794096, 13038.794096
Z3, 5, 1, 720, 5664.000000, 0.123394, 45901.745628, 46048.000000, 1.000000, 2, 0.000067, 9180.349126, 9180.349126
Z3, 6, 1, 720, 7080.000000, 0.110757, 63923.724911, 64360.000000, 1.000000, 2, 0.000067, 12784.744982, 12784.744982
Z3, 7, 1, 720, 7080.000000, 0.101999, 69412.445220, 70096.000000, 1.000000, 2, 0.000067, 13882.489044, 13882.489044
Z3, 8, 1, 720, 5664.000000, 0.096317, 58805.818288, 59000.000000, 1.000000, 2, 0.000067, 11761.163658, 11761.163658
Z3, 9, 1, 720, 7080.000000, 0.116303, 60875.471828, 61032.000000, 1.000000, 2, 0.000067, 12175.094366, 12175.094366
Z3, 10, 1, 720, 12904.000000, 0.108555, 118870.618580, 119480.000000, 1.000000, 2, 0.000067, 23774.123716, 23774.123716
Z3, 11, 1, 720, 17344.000000, 0.120174, 144324.063441, 144528.000000, 1.000000, 2, 0.000067, 28864.812688, 28864.812688
Z3, 12, 1, 720, 16912.000000, 0.109953, 153811.173865, 155152.000000, 1.000000, 2, 0.000067, 30762.234773, 30762.234773
Z3, 13, 1, 720, 13240.000000, 0.105700, 125260.170293, 126088.000000, 1.000000, 2, 0.000067, 25052.034059, 25052.034059
Z3, 14, 1, 720, 28328.000000, 0.085695, 330567.711068, 333264.000000, 1.000000, 2, 0.000067, 66113.542214, 66113.542214
Z3, 15, 1, 720, 30528.000000, 0.089050, 342818.641213, 343008.000000, 1.000000, 2, 0.000067, 68563.728243, 68563.728243
Z3, 16, 1, 720, 16360.000000, 0.082504, 198293.416077, 199512.000000, 1.000000, 2, 0.000067, 39658.683215, 39658.683215
Z3, 17, 1, 720, 33216.000000, 0.124661, 266450.614065, 267864.000000, 1.000000, 2, 0.000067, 53290.122813, 53290.122813
