Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,qt_sw,QoE,delay,jitter,loss
Z1,0,1,720,9960.0,3.322896,2997.385413,2992.0,1.0,2,5.5e-05,2997.385413,2997.385413,0.0,2745.2120377,500,0,0
Z2,0,1,720,8952.0,3.323445,2693.590536,2688.0,1.0,2,5.5e-05,1346.795268,1346.795268,0.0,2441.4171607000003,500,0,0
Z2,1,1,720,5424.0,1.103676,4914.485773,4912.0,1.0,2,5.5e-05,1638.161924,1638.161924,0.0,4662.3123977000005,500,0,0
Z2,2,1,720,7080.0,1.103302,6417.100667,6416.0,1.0,2,5.5e-05,1604.275167,1604.275167,0.0,6164.9272917,500,0,0
Z2,3,1,720,18976.0,1.103718,17192.797436,17200.0,1.0,2,5.5e-05,3438.559487,3438.559487,0.0,16940.6240607,500,0,0
Z2,4,1,720,8720.0,1.10355,7901.771555,7904.0,1.0,2,5.5e-05,1580.354311,1580.354311,0.0,7649.5981797,500,0,0
Z2,5,1,720,8336.0,1.103704,7552.74965,7552.0,1.0,2,5.5e-05,1510.54993,1510.54993,0.0,7300.5762747,500,0,0
Z2,6,1,720,6376.0,1.103697,5776.94784,5776.0,1.0,2,5.5e-05,1155.389568,1155.389568,0.0,5524.7744647,500,0,0
Z2,7,1,720,6872.0,1.103702,6226.318336,6224.0,1.0,2,5.5e-05,1245.263667,1245.263667,0.0,5974.1449607,500,0,0
Z3,0,1,720,7080.0,3.322514,2130.916529,2128.0,1.0,2,5.5e-05,426.183306,426.183306,0.0,1878.7431537,500,0,0
Z3,1,1,720,7080.0,1.103558,6415.612048,6416.0,1.0,2,5.5e-05,1283.12241,1283.12241,0.0,6163.4386727,500,0,0
Z3,2,1,720,5664.0,1.103704,5131.810703,5128.0,1.0,2,5.5e-05,1026.362141,1026.362141,0.0,4879.6373277,500,0,0
Z3,3,1,720,7080.0,1.103827,6414.048578,6416.0,1.0,2,5.5e-05,1282.809716,1282.809716,0.0,6161.8752027,500,0,0
Z3,4,1,720,7080.0,1.103699,6414.792439,6416.0,1.0,2,5.5e-05,1282.958488,1282.958488,0.0,6162.6190637,500,0,0
Z3,5,1,720,5664.0,1.10383,5131.224917,5128.0,1.0,2,5.5e-05,1026.244983,1026.244983,0.0,4879.0515417,500,0,0
Z3,6,1,720,7080.0,1.103831,6414.025335,6416.0,1.0,2,5.5e-05,1282.805067,1282.805067,0.0,6161.8519597,500,0,0
Z3,7,1,720,7080.0,1.103836,6413.996282,6416.0,1.0,2,5.5e-05,1282.799256,1282.799256,0.0,6161.8229067,500,0,0
Z3,8,1,720,5664.0,1.103827,5131.238863,5128.0,1.0,2,5.5e-05,1026.247773,1026.247773,0.0,4879.0654877,500,0,0
Z3,9,1,720,7080.0,1.103832,6414.019525,6416.0,1.0,2,5.5e-05,1282.803905,1282.803905,0.0,6161.8461497,500,0,0
Z3,10,1,720,12904.0,1.103713,11691.445149,11696.0,1.0,2,5.5e-05,2338.28903,2338.28903,0.0,11439.271773699998,500,0,0
Z3,11,1,720,17344.0,1.103703,15714.372435,15720.0,1.0,2,5.5e-05,3142.874487,3142.874487,0.0,15462.199059699999,500,0,0
Z3,12,1,720,16912.0,1.103699,15323.018323,15328.0,1.0,2,5.5e-05,3064.603665,3064.603665,0.0,15070.8449477,500,0,0
Z3,13,1,720,13240.0,1.103701,11996.002541,12000.0,1.0,2,5.5e-05,2399.200508,2399.200508,0.0,11743.829165699999,500,0,0
Z3,14,1,720,28328.0,1.103709,25666.185562,25680.0,1.0,2,5.5e-05,5133.237112,5133.237112,0.0,25414.012186699998,500,0,0
Z3,15,1,720,30528.0,1.103695,27659.815438,27672.0,1.0,2,5.5e-05,5531.963088,5531.963088,0.0,27407.6420627,500,0,0
Z3,16,1,720,16360.0,1.103691,14822.989406,14832.0,1.0,2,5.5e-05,2964.597881,2964.597881,0.0,14570.8160307,500,0,0
Z3,17,1,720,33216.0,1.103846,30091.15402,30112.0,1.0,2,5.5e-05,6018.230804,6018.230804,0.0,29838.9806447,500,0,0
Z3,18,1,720,28000.0,1.103824,25366.362753,25384.0,1.0,2,5.5e-05,5073.272551,5073.272551,0.0,25114.1893777,500,0,0
Z3,19,1,720,15744.0,1.103818,14263.22093,14272.0,1.0,2,5.5e-05,2852.644186,2852.644186,0.0,14011.047554699999,500,0,0
Z3,20,1,720,16024.0,1.103836,14516.649212,14520.0,1.0,2,5.5e-05,2903.329842,2903.329842,0.0,14264.4758367,500,0,0
Z3,21,1,720,11576.0,1.103561,10489.678414,10488.0,1.0,2,5.5e-05,2097.935683,2097.935683,0.0,10237.5050387,500,0,0
Z3,22,1,720,10816.0,1.103838,9798.539278,9800.0,1.0,2,5.5e-05,1959.707856,1959.707856,0.0,9546.3659027,500,0,0
Z3,23,1,720,13224.0,1.103826,11980.149045,11984.0,1.0,2,5.5e-05,2396.029809,2396.029809,0.0,11727.9756697,500,0,0
Z3,24,1,720,17528.0,1.103837,15879.156071,15888.0,1.0,2,5.5e-05,3175.831214,3175.831214,0.0,15626.982695699999,500,0,0
Z3,25,1,720,23824.0,1.103826,21583.111831,21592.0,1.0,2,5.5e-05,4316.622366,4316.622366,0.0,21330.938455699998,500,0,0
Z3,26,1,720,11024.0,1.103832,9987.027011,9992.0,1.0,2,5.5e-05,1997.405402,1997.405402,0.0,9734.8536357,500,0,0
Z3,27,1,720,15112.0,1.10383,13690.513938,13696.0,1.0,2,5.5e-05,2738.102788,2738.102788,0.0,13438.3405627,500,0,0
Z3,28,1,720,24552.0,1.103708,22245.01408,22256.0,1.0,2,5.5e-05,4449.002816,4449.002816,0.0,21992.8407047,500,0,0
Z3,29,1,720,10824.0,1.10369,9807.101632,9808.0,1.0,2,5.5e-05,1961.420326,1961.420326,0.0,9554.9282567,500,0,0
Z3,30,1,720,6872.0,1.103556,6227.142075,6224.0,1.0,2,5.5e-05,1245.428415,1245.428415,0.0,5974.9686997,500,0,0
Z3,31,1,720,6872.0,1.10357,6227.063077,6224.0,1.0,2,5.5e-05,1245.412615,1245.412615,0.0,5974.8897017,500,0,0
Z3,32,1,720,6376.0,1.1037,5776.932137,5776.0,1.0,2,5.5e-05,1155.386427,1155.386427,0.0,5524.7587617,500,0,0
Z3,33,1,720,6872.0,1.103699,6226.33526,6224.0,1.0,2,5.5e-05,1245.267052,1245.267052,0.0,5974.1618847,500,0,0
Z3,34,1,720,6872.0,1.103568,6227.074362,6224.0,1.0,2,5.5e-05,1245.414872,1245.414872,0.0,5974.9009867,500,0,0
Z3,35,1,720,6376.0,1.103575,5777.58648,5776.0,1.0,2,5.5e-05,1155.517296,1155.517296,0.0,5525.4131047,500,0,0
Z3,36,1,720,6872.0,1.103699,6226.33526,6224.0,1.0,2,5.5e-05,1245.267052,1245.267052,0.0,5974.1618847,500,0,0
Z3,37,1,720,6872.0,1.103825,6225.624533,6224.0,1.0,2,5.5e-05,1245.124907,1245.124907,0.0,5973.4511577,500,0,0
Z3,38,1,720,6376.0,1.103573,5777.596951,5776.0,1.0,2,5.5e-05,1155.51939,1155.51939,0.0,5525.423575700001,500,0,0
