Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,QoE,QoE1,Z1,Z2,Z3,delay,jitter,loss
Z1,0,1,720,0.0,2.20259,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z2,0,1,720,0.0,4.204842,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z2,1,1,720,0.0,4.204848,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z2,2,1,720,0.0,0.000112,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z2,3,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z2,4,1,720,0.0,4.204816,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z2,5,1,720,0.0,0.000115,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z2,6,1,720,0.0,0.000107,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z2,7,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,0,1,720,0.0,2.20267,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,1,1,720,0.0,2.202666,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,2,1,720,0.0,0.000112,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,3,1,720,0.0,0.000105,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,4,1,720,0.0,0.000104,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,5,1,720,0.0,0.000104,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,6,1,720,0.0,4.204807,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,7,1,720,0.0,2.202675,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,8,1,720,0.0,4.204806,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,9,1,720,0.0,0.200505,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,10,1,720,0.0,0.000108,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,11,1,720,0.0,0.000105,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,12,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,13,1,720,0.0,4.20481,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,14,1,720,0.0,0.00011,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,15,1,720,0.0,0.000136,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,16,1,720,0.0,0.2005,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,17,1,720,0.0,4.204805,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,18,1,720,0.0,0.000112,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,19,1,720,0.0,0.200365,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,20,1,720,0.0,2.202657,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,21,1,720,0.0,0.200505,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,22,1,720,0.0,0.000107,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,23,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,24,1,720,0.0,2.202662,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,25,1,720,0.0,0.00011,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,26,1,720,0.0,0.20038,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,27,1,720,0.0,0.000107,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,28,1,720,0.0,0.000105,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,29,1,720,0.0,0.000133,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,30,1,720,0.0,0.200499,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,31,1,720,0.0,0.200502,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,32,1,720,0.0,0.000109,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,33,1,720,0.0,0.000107,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,34,1,720,0.0,2.202533,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,35,1,720,0.0,4.204807,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,36,1,720,0.0,0.200506,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,37,1,720,0.0,4.204814,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,38,1,720,0.0,0.200386,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z1,0,2,720,0.0,2.7e-05,0.0,0.0,1.0,2,74.606649,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z2,0,2,720,0.0,0.000121,0.0,0.0,1.0,2,74.606649,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z2,1,2,720,0.0,4.204808,0.0,0.0,1.0,2,74.606649,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z2,2,2,720,0.0,0.200392,0.0,0.0,1.0,2,74.606649,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z2,3,2,720,0.0,0.000109,0.0,0.0,1.0,2,74.606649,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z2,4,2,720,0.0,2.202653,0.0,0.0,1.0,2,74.606649,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z2,5,2,720,0.0,0.00011,0.0,0.0,1.0,2,74.606649,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z2,6,2,720,0.0,0.000105,0.0,0.0,1.0,2,74.606649,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z2,7,2,720,0.0,4.204761,0.0,0.0,1.0,2,74.606649,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,0,2,720,0.0,0.200401,0.0,0.0,1.0,2,74.606649,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,1,2,720,0.0,0.00011,0.0,0.0,1.0,2,74.606649,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,2,2,720,0.0,0.000107,0.0,0.0,1.0,2,74.606649,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,3,2,720,0.0,2.202648,0.0,0.0,1.0,2,74.606649,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,4,2,720,0.0,0.000108,0.0,0.0,1.0,2,74.606649,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,5,2,720,0.0,0.000105,0.0,0.0,1.0,2,74.606649,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,6,2,720,0.0,2.202646,0.0,0.0,1.0,2,74.606649,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,7,2,720,0.0,2.202657,0.0,0.0,1.0,2,74.606649,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,8,2,720,0.0,0.000111,0.0,0.0,1.0,2,74.606649,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,9,2,720,0.0,0.000105,0.0,0.0,1.0,2,74.606649,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,10,2,720,0.0,0.200501,0.0,0.0,1.0,2,74.606649,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,11,2,720,0.0,0.000107,0.0,0.0,1.0,2,74.606649,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,12,2,720,0.0,0.000105,0.0,0.0,1.0,2,74.606649,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
Z3,13,2,720,0.0,0.200503,0.0,0.0,1.0,2,74.606649,0.0,0.0,-316.5085907,-316.5085907,-316.5085907,-316.5085907,-316.5085907,100,50,0
