Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,qt_sw,QoE,delay,jitter,loss
Z1,0,1,720,9960.0,5.526053,1802.371421,1800.0,1.0,2,5.6e-05,1802.371421,1802.371421,0.0,1531.2671753,500,0,0
Z2,0,1,720,8952.0,3.323179,2693.806142,2688.0,1.0,2,5.6e-05,1346.903071,1346.903071,0.0,2422.7018963,500,0,0
Z2,1,1,720,5424.0,1.103678,4914.476867,4912.0,1.0,2,5.6e-05,1638.158956,1638.158956,0.0,4643.3726213,500,0,0
Z2,2,1,720,7080.0,1.103833,6414.013714,6416.0,1.0,2,5.6e-05,1603.503429,1603.503429,0.0,6142.909468299999,500,0,0
Z2,3,1,720,18976.0,1.10367,17193.545172,17200.0,1.0,2,5.6e-05,3438.709034,3438.709034,0.0,16922.440926299998,500,0,0
Z2,4,1,720,8720.0,1.103728,7900.497224,7904.0,1.0,2,5.6e-05,1580.099445,1580.099445,0.0,7629.392978299999,500,0,0
Z2,5,1,720,8336.0,1.103447,7554.508735,7552.0,1.0,2,5.6e-05,1510.901747,1510.901747,0.0,7283.4044893,500,0,0
Z2,6,1,720,6376.0,1.103561,5777.659776,5776.0,1.0,2,5.6e-05,1155.531955,1155.531955,0.0,5506.5555303,500,0,0
Z2,7,1,720,6872.0,1.103571,6227.057434,6224.0,1.0,2,5.6e-05,1245.411487,1245.411487,0.0,5955.9531883,500,0,0
Z3,0,1,720,7080.0,5.525884,1281.242965,1280.0,1.0,2,5.6e-05,256.248593,256.248593,0.0,1010.1387192999998,500,0,0
Z3,1,1,720,7080.0,1.103696,6414.809875,6416.0,1.0,2,5.6e-05,1282.961975,1282.961975,0.0,6143.7056293,500,0,0
Z3,2,1,720,5664.0,1.103578,5132.396623,5128.0,1.0,2,5.6e-05,1026.479325,1026.479325,0.0,4861.292377299999,500,0,0
Z3,3,1,720,7080.0,1.103567,6415.559726,6416.0,1.0,2,5.6e-05,1283.111945,1283.111945,0.0,6144.4554803,500,0,0
Z3,4,1,720,7080.0,1.103038,6418.636529,6416.0,1.0,2,5.6e-05,1283.727306,1283.727306,0.0,6147.5322833,500,0,0
Z3,5,1,720,5664.0,1.103701,5131.824652,5128.0,1.0,2,5.6e-05,1026.36493,1026.36493,0.0,4860.7204063,500,0,0
Z3,6,1,720,7080.0,1.103587,6415.443458,6416.0,1.0,2,5.6e-05,1283.088692,1283.088692,0.0,6144.339212299999,500,0,0
Z3,7,1,720,7080.0,1.103815,6414.118308,6416.0,1.0,2,5.6e-05,1282.823662,1282.823662,0.0,6143.0140623,500,0,0
Z3,8,1,720,5664.0,1.103829,5131.229565,5128.0,1.0,2,5.6e-05,1026.245913,1026.245913,0.0,4860.125319299999,500,0,0
Z3,9,1,720,7080.0,1.103832,6414.019525,6416.0,1.0,2,5.6e-05,1282.803905,1282.803905,0.0,6142.915279299999,500,0,0
Z3,10,1,720,12904.0,1.10384,11690.100014,11696.0,1.0,2,5.6e-05,2338.020003,2338.020003,0.0,11418.9957683,500,0,0
Z3,11,1,720,17344.0,1.103707,15714.315484,15720.0,1.0,2,5.6e-05,3142.863097,3142.863097,0.0,15443.2112383,500,0,0
Z3,12,1,720,16912.0,1.103696,15323.059973,15328.0,1.0,2,5.6e-05,3064.611995,3064.611995,0.0,15051.9557273,500,0,0
Z3,13,1,720,13240.0,1.103701,11996.002541,12000.0,1.0,2,5.6e-05,2399.200508,2399.200508,0.0,11724.8982953,500,0,0
Z3,14,1,720,28328.0,1.103706,25666.255325,25680.0,1.0,2,5.6e-05,5133.251065,5133.251065,0.0,25395.151079299998,500,0,0
Z3,15,1,720,30528.0,1.103568,27662.998565,27672.0,1.0,2,5.6e-05,5532.599713,5532.599713,0.0,27391.8943193,500,0,0
Z3,16,1,720,16360.0,1.103692,14822.975975,14832.0,1.0,2,5.6e-05,2964.595195,2964.595195,0.0,14551.871729299999,500,0,0
Z3,17,1,720,33216.0,1.103709,30094.889142,30112.0,1.0,2,5.6e-05,6018.977828,6018.977828,0.0,29823.7848963,500,0,0
Z3,18,1,720,28000.0,1.103702,25369.166677,25384.0,1.0,2,5.6e-05,5073.833335,5073.833335,0.0,25098.0624313,500,0,0
