Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,qt_sw,QoE,delay,jitter,loss
Z1,0,1,720,0.0,2.202609,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-311.2390267,100,20,0
Z2,0,1,720,0.0,4.204857,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-311.2390267,100,20,0
Z2,1,1,720,0.0,0.00013,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-311.2390267,100,20,0
Z2,2,1,720,0.0,2.202653,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-311.2390267,100,20,0
Z2,3,1,720,0.0,0.000116,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-311.2390267,100,20,0
Z2,4,1,720,0.0,0.000117,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-311.2390267,100,20,0
Z2,5,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-311.2390267,100,20,0
Z2,6,1,720,0.0,2.20265,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-311.2390267,100,20,0
Z2,7,1,720,0.0,0.000111,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-311.2390267,100,20,0
Z3,0,1,720,0.0,0.200395,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-311.2390267,100,20,0
Z3,1,1,720,0.0,4.204781,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-311.2390267,100,20,0
Z3,2,1,720,0.0,0.000115,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-311.2390267,100,20,0
Z3,3,1,720,0.0,0.200501,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-311.2390267,100,20,0
Z3,4,1,720,0.0,4.204801,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-311.2390267,100,20,0
Z3,5,1,720,0.0,4.20481,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-311.2390267,100,20,0
Z3,6,1,720,0.0,0.000113,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-311.2390267,100,20,0
Z3,7,1,720,0.0,0.200498,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-311.2390267,100,20,0
Z3,8,1,720,0.0,0.000111,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-311.2390267,100,20,0
Z3,9,1,720,0.0,0.20038,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-311.2390267,100,20,0
Z3,10,1,720,0.0,0.200383,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-311.2390267,100,20,0
Z3,11,1,720,0.0,0.000109,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-311.2390267,100,20,0
Z3,12,1,720,0.0,0.000117,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-311.2390267,100,20,0
Z3,13,1,720,0.0,0.200502,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-311.2390267,100,20,0
Z3,14,1,720,0.0,2.202687,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-311.2390267,100,20,0
