Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,QoE,QoE1,Z1,Z2,Z3,delay,jitter,loss
Z1,0,1,720,9960.0,0.323086,30827.705317,30832.0,1.0,2,5.5e-05,30827.705317,30827.705317,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z2,0,1,720,8952.0,0.334993,26722.94645,26800.0,1.0,2,5.5e-05,13361.473225,13361.473225,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z2,1,1,720,5424.0,0.103494,52408.835295,52656.0,1.0,2,5.5e-05,17469.611765,17469.611765,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z2,2,1,720,7080.0,0.103514,68396.545395,68736.0,1.0,2,5.5e-05,17099.136349,17099.136349,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z2,3,1,720,18976.0,0.103798,182816.624598,184232.0,1.0,2,5.5e-05,36563.32492,36563.32492,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z2,4,1,720,8720.0,0.103617,84156.074775,84656.0,1.0,2,5.5e-05,16831.214955,16831.214955,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z2,5,1,720,8336.0,0.103514,80530.169832,80928.0,1.0,2,5.5e-05,16106.033966,16106.033966,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z2,6,1,720,6376.0,0.103505,61600.888846,61896.0,1.0,2,5.5e-05,12320.177769,12320.177769,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z2,7,1,720,6872.0,0.103772,66222.102301,66712.0,1.0,2,5.5e-05,13244.42046,13244.42046,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z3,0,1,720,7080.0,0.322817,21931.930475,21984.0,1.0,2,5.5e-05,4386.386095,4386.386095,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z3,1,1,720,7080.0,0.103524,68389.938565,68736.0,1.0,2,5.5e-05,13677.987713,13677.987713,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z3,2,1,720,5664.0,0.103511,54718.822154,54984.0,1.0,2,5.5e-05,10943.764431,10943.764431,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z3,3,1,720,7080.0,0.10351,68399.188484,68736.0,1.0,2,5.5e-05,13679.837697,13679.837697,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z3,4,1,720,7080.0,0.103639,68314.05166,68736.0,1.0,2,5.5e-05,13662.810332,13662.810332,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z3,5,1,720,5664.0,0.10338,54788.160186,54984.0,1.0,2,5.5e-05,10957.632037,10957.632037,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z3,6,1,720,7080.0,0.103641,68312.733378,68736.0,1.0,2,5.5e-05,13662.546676,13662.546676,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z3,7,1,720,7080.0,0.103646,68309.437894,68736.0,1.0,2,5.5e-05,13661.887579,13661.887579,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z3,8,1,720,5664.0,0.103372,54792.400263,54984.0,1.0,2,5.5e-05,10958.480053,10958.480053,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z3,9,1,720,7080.0,0.103645,68310.096966,68736.0,1.0,2,5.5e-05,13662.019393,13662.019393,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z3,10,1,720,12904.0,0.103804,124311.20188,125280.0,1.0,2,5.5e-05,24862.240376,24862.240376,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z3,11,1,720,17344.0,0.103624,167374.353432,168384.0,1.0,2,5.5e-05,33474.870686,33474.870686,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z3,12,1,720,16912.0,0.103633,163191.261471,164192.0,1.0,2,5.5e-05,32638.252294,32638.252294,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z3,13,1,720,13240.0,0.103646,127742.508153,128536.0,1.0,2,5.5e-05,25548.501631,25548.501631,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z3,14,1,720,28328.0,0.103644,273320.211493,275024.0,1.0,2,5.5e-05,54664.042299,54664.042299,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z3,15,1,720,30528.0,0.103645,294543.87573,296384.0,1.0,2,5.5e-05,58908.775146,58908.775146,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z3,16,1,720,16360.0,0.10363,157869.342854,158832.0,1.0,2,5.5e-05,31573.868571,31573.868571,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z3,17,1,720,33216.0,0.103655,320447.638802,322480.0,1.0,2,5.5e-05,64089.52776,64089.52776,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z3,18,1,720,28000.0,0.103638,270171.172736,271840.0,1.0,2,5.5e-05,54034.234547,54034.234547,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z3,19,1,720,15744.0,0.103766,151725.998882,152848.0,1.0,2,5.5e-05,30345.199776,30345.199776,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z3,20,1,720,16024.0,0.103645,154604.660138,155568.0,1.0,2,5.5e-05,30920.932028,30920.932028,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z3,21,1,720,11576.0,0.103234,112133.599396,112384.0,1.0,2,5.5e-05,22426.719879,22426.719879,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z3,22,1,720,10816.0,0.103639,104362.257451,105008.0,1.0,2,5.5e-05,20872.45149,20872.45149,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z3,23,1,720,13224.0,0.10376,127447.956823,128384.0,1.0,2,5.5e-05,25489.591365,25489.591365,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
Z3,24,1,720,17528.0,0.103384,169542.675849,170168.0,1.0,2,5.5e-05,33908.53517,33908.53517,653395.6989626001,1721940.6720162001,107249.46462679999,1927736.9124128001,12613186.6429488,0,0,0
