Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,QoE,QoE1,Z1,Z2,Z3,delay,jitter,loss
Z1,0,1,720,9960.0,0.54169,18386.900257,18408.0,1.0,2,6.2e-05,18386.900257,18386.900257,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z2,0,1,720,8952.0,0.718038,12467.306744,12464.0,1.0,2,6.2e-05,6233.653372,6233.653372,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z2,1,1,720,5424.0,0.100941,53734.359675,54240.0,1.0,2,6.2e-05,17911.453225,17911.453225,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z2,2,1,720,7080.0,0.100863,70194.223848,70800.0,1.0,2,6.2e-05,17548.555962,17548.555962,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z2,3,1,720,18976.0,0.101178,187550.653304,187880.0,1.0,2,6.2e-05,37510.130661,37510.130661,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z2,4,1,720,8720.0,0.59714,14602.940684,14600.0,1.0,2,6.2e-05,2920.588137,2920.588137,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z2,5,1,720,8336.0,0.11658,71504.546234,71856.0,1.0,2,6.2e-05,14300.909247,14300.909247,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z2,6,1,720,6376.0,0.10086,63216.33948,63760.0,1.0,2,6.2e-05,12643.267896,12643.267896,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z2,7,1,720,6872.0,0.182406,37674.199314,37752.0,1.0,2,6.2e-05,7534.839863,7534.839863,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,0,1,720,7080.0,0.402582,17586.479276,17608.0,1.0,2,6.2e-05,3517.295855,3517.295855,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,1,1,720,7080.0,0.101023,70083.050394,70096.0,1.0,2,6.2e-05,14016.610079,14016.610079,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,2,1,720,5664.0,0.294382,19240.306812,19264.0,1.0,2,6.2e-05,3848.061362,3848.061362,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,3,1,720,7080.0,0.203482,34794.232414,34872.0,1.0,2,6.2e-05,6958.846483,6958.846483,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,4,1,720,7080.0,0.196475,36035.118972,36120.0,1.0,2,6.2e-05,7207.023794,7207.023794,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,5,1,720,5664.0,0.100963,56099.759318,56640.0,1.0,2,6.2e-05,11219.951864,11219.951864,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,6,1,720,7080.0,0.498852,14192.586178,14216.0,1.0,2,6.2e-05,2838.517236,2838.517236,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,7,1,720,7080.0,0.10081,70231.127864,70800.0,1.0,2,6.2e-05,14046.225573,14046.225573,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,8,1,720,5664.0,0.100996,56081.428967,56640.0,1.0,2,6.2e-05,11216.285793,11216.285793,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,9,1,720,7080.0,0.502891,14078.597549,14096.0,1.0,2,6.2e-05,2815.71951,2815.71951,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,10,1,720,12904.0,0.100995,127768.701421,129040.0,1.0,2,6.2e-05,25553.740284,25553.740284,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,11,1,720,17344.0,0.294299,58933.261751,58992.0,1.0,2,6.2e-05,11786.65235,11786.65235,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,12,1,720,16912.0,0.102257,165387.210656,165800.0,1.0,2,6.2e-05,33077.442131,33077.442131,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,13,1,720,13240.0,0.100906,131211.22629,132400.0,1.0,2,6.2e-05,26242.245258,26242.245258,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,14,1,720,28328.0,0.21285,133089.029833,133616.0,1.0,2,6.2e-05,26617.805967,26617.805967,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,15,1,720,30528.0,0.183968,165941.90294,166816.0,1.0,2,6.2e-05,33188.380588,33188.380588,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,16,1,720,16360.0,0.101014,161957.748431,161976.0,1.0,2,6.2e-05,32391.549686,32391.549686,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,17,1,720,33216.0,0.199173,166769.592264,166912.0,1.0,2,6.2e-05,33353.918453,33353.918453,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,18,1,720,28000.0,0.101177,276742.737974,277224.0,1.0,2,6.2e-05,55348.547595,55348.547595,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,19,1,720,15744.0,0.198508,79311.665021,79512.0,1.0,2,6.2e-05,15862.333004,15862.333004,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,20,1,720,16024.0,0.115947,138201.074629,139336.0,1.0,2,6.2e-05,27640.214926,27640.214926,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,21,1,720,11576.0,0.100907,114719.494188,115760.0,1.0,2,6.2e-05,22943.898838,22943.898838,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,22,1,720,10816.0,0.183296,59008.379888,59096.0,1.0,2,6.2e-05,11801.675978,11801.675978,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,23,1,720,13224.0,0.101217,130649.989626,130928.0,1.0,2,6.2e-05,26129.997925,26129.997925,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,24,1,720,17528.0,0.10112,173338.607595,173544.0,1.0,2,6.2e-05,34667.721519,34667.721519,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,25,1,720,23824.0,0.100974,235941.925644,238240.0,1.0,2,6.2e-05,47188.385129,47188.385129,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,26,1,720,11024.0,0.100991,109158.241824,110240.0,1.0,2,6.2e-05,21831.648365,21831.648365,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,27,1,720,15112.0,0.101071,149518.655203,149616.0,1.0,2,6.2e-05,29903.731041,29903.731041,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,28,1,720,24552.0,0.194454,126261.223734,126552.0,1.0,2,6.2e-05,25252.244747,25252.244747,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,29,1,720,10824.0,0.101012,107155.585475,107168.0,1.0,2,6.2e-05,21431.117095,21431.117095,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,30,1,720,6872.0,0.10122,67891.721004,68032.0,1.0,2,6.2e-05,13578.344201,13578.344201,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,31,1,720,6872.0,0.100929,68087.467428,68720.0,1.0,2,6.2e-05,13617.493486,13617.493486,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,32,1,720,6376.0,0.100994,63132.463315,63760.0,1.0,2,6.2e-05,12626.492663,12626.492663,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,33,1,720,6872.0,0.100902,68105.686706,68720.0,1.0,2,6.2e-05,13621.137341,13621.137341,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,34,1,720,6872.0,0.100982,68051.731992,68720.0,1.0,2,6.2e-05,13610.346398,13610.346398,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,35,1,720,6376.0,0.100946,63162.482912,63760.0,1.0,2,6.2e-05,12632.496582,12632.496582,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,36,1,720,6872.0,0.101084,67983.063591,68032.0,1.0,2,6.2e-05,13596.612718,13596.612718,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,37,1,720,6872.0,0.101055,68002.572856,68032.0,1.0,2,6.2e-05,13600.514571,13600.514571,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,38,1,720,6376.0,0.190696,33435.41553,33552.0,1.0,2,6.2e-05,6687.083106,6687.083106,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z1,0,2,720,15344.0,0.340363,45081.280868,45128.0,1.0,2,8.863845,15703.33928,15703.33928,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z2,0,2,720,6624.0,1.118991,5919.618656,5920.0,1.0,2,8.863845,7871.006837,7871.006837,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z2,1,2,720,5664.0,0.348437,16255.449335,16272.0,1.0,2,8.863845,9938.172973,9938.172973,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z2,2,2,720,7080.0,0.101022,70083.744135,70096.0,1.0,2,8.863845,20703.831933,20703.831933,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z2,3,2,720,7080.0,0.101021,70084.437889,70096.0,1.0,2,8.863845,20703.970684,20703.970684,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z2,4,2,720,12128.0,0.101045,120025.73111,120072.0,1.0,2,8.863845,30692.229328,30692.229328,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z2,5,2,720,18392.0,0.101007,182086.390052,182096.0,1.0,2,8.863845,43104.361117,43104.361117,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z2,6,2,720,10632.0,0.100868,105405.083872,106320.0,1.0,2,8.863845,27768.09988,27768.09988,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z2,7,2,720,8048.0,0.100881,79777.163192,80480.0,1.0,2,8.863845,22642.515745,22642.515745,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,0,2,720,5424.0,0.323194,16782.489774,16792.0,1.0,2,8.863845,10043.581061,10043.581061,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,1,2,720,7080.0,0.100905,70165.006689,70800.0,1.0,2,8.863845,20720.084444,20720.084444,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,2,2,720,7080.0,0.100897,70170.569987,70800.0,1.0,2,8.863845,20721.197104,20721.197104,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,3,2,720,5664.0,0.100998,56080.318422,56640.0,1.0,2,8.863845,17903.146791,17903.146791,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,4,2,720,7080.0,0.101114,70019.977451,70096.0,1.0,2,8.863845,20691.078596,20691.078596,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,5,2,720,7080.0,0.101167,69983.294948,70096.0,1.0,2,8.863845,20683.742096,20683.742096,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,6,2,720,5664.0,0.101039,56057.561932,56072.0,1.0,2,8.863845,17898.595492,17898.595492,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,7,2,720,7080.0,0.100977,70114.976678,70800.0,1.0,2,8.863845,20710.078442,20710.078442,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
Z3,8,2,720,7080.0,0.101146,69997.824926,70096.0,1.0,2,8.863845,20686.648091,20686.648091,1018117.7423963002,2783219.6664738003,123319.11955460001,3105981.1956936005,20757000.4364686,0,0,0
