Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,qt_sw,QoE,delay,jitter,loss
Z1,0,1,720,9960.0,0.935542,10646.235017,10648.0,1.0,2,5.5e-05,10646.235017,10646.235017,0.0,10579.783694200001,100,0,0
Z2,0,1,720,8952.0,0.922765,9701.278224,9704.0,1.0,2,5.5e-05,4850.639112,4850.639112,0.0,9634.8269012,100,0,0
Z2,1,1,720,5424.0,0.303521,17870.262684,17896.0,1.0,2,5.5e-05,5956.754228,5956.754228,0.0,17803.8113612,100,0,0
Z2,2,1,720,7080.0,0.303764,23307.567717,23360.0,1.0,2,5.5e-05,5826.891929,5826.891929,0.0,23241.116394200002,100,0,0
Z2,3,1,720,18976.0,0.303717,62479.215849,62624.0,1.0,2,5.5e-05,12495.84317,12495.84317,0.0,62412.7645262,100,0,0
Z2,4,1,720,8720.0,0.303587,28723.232549,28776.0,1.0,2,5.5e-05,5744.64651,5744.64651,0.0,28656.7812262,100,0,0
Z2,5,1,720,8336.0,0.303656,27452.116869,27504.0,1.0,2,5.5e-05,5490.423374,5490.423374,0.0,27385.6655462,100,0,0
Z2,6,1,720,6376.0,0.303659,20997.237032,21040.0,1.0,2,5.5e-05,4199.447406,4199.447406,0.0,20930.7857092,100,0,0
Z2,7,1,720,6872.0,0.303639,22632.138823,22672.0,1.0,2,5.5e-05,4526.427765,4526.427765,0.0,22565.6875002,100,0,0
Z3,0,1,720,7080.0,0.922429,7675.387482,7672.0,1.0,2,5.5e-05,1535.077496,1535.077496,0.0,7608.9361592000005,100,0,0
Z3,1,1,720,7080.0,0.303645,23316.70207,23360.0,1.0,2,5.5e-05,4663.340414,4663.340414,0.0,23250.2507472,100,0,0
Z3,2,1,720,5664.0,0.303265,18676.734869,18688.0,1.0,2,5.5e-05,3735.346974,3735.346974,0.0,18610.2835462,100,0,0
Z3,3,1,720,7080.0,0.30352,23326.304692,23360.0,1.0,2,5.5e-05,4665.260938,4665.260938,0.0,23259.853369200002,100,0,0
Z3,4,1,720,7080.0,0.303654,23316.010986,23360.0,1.0,2,5.5e-05,4663.202197,4663.202197,0.0,23249.5596632,100,0,0
Z3,5,1,720,5664.0,0.303652,18652.931645,18688.0,1.0,2,5.5e-05,3730.586329,3730.586329,0.0,18586.4803222,100,0,0
Z3,6,1,720,7080.0,0.303525,23325.920435,23360.0,1.0,2,5.5e-05,4665.184087,4665.184087,0.0,23259.4691122,100,0,0
Z3,7,1,720,7080.0,0.303657,23315.780634,23360.0,1.0,2,5.5e-05,4663.156127,4663.156127,0.0,23249.3293112,100,0,0
