Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,QoE,QoE1,Z1,Z2,Z3,delay,jitter,loss
Z1,0,1,720,9960.0,0.335263,29708.020271,29728.0,1.0,2,5.5e-05,29708.020271,29708.020271,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z2,0,1,720,8952.0,0.334669,26748.817488,26800.0,1.0,2,5.5e-05,13374.408744,13374.408744,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z2,1,1,720,5424.0,0.103628,52341.066121,52656.0,1.0,2,5.5e-05,17447.02204,17447.02204,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z2,2,1,720,7080.0,0.103645,68310.096966,68736.0,1.0,2,5.5e-05,17077.524241,17077.524241,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z2,3,1,720,18976.0,0.10366,183060.003859,184232.0,1.0,2,5.5e-05,36612.000772,36612.000772,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z2,4,1,720,8720.0,0.103216,84483.025887,84656.0,1.0,2,5.5e-05,16896.605177,16896.605177,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z2,5,1,720,8336.0,0.103532,80516.168914,80928.0,1.0,2,5.5e-05,16103.233783,16103.233783,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z2,6,1,720,6376.0,0.103507,61599.698571,61896.0,1.0,2,5.5e-05,12319.939714,12319.939714,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z2,7,1,720,6872.0,0.103642,66305.165859,66712.0,1.0,2,5.5e-05,13261.033172,13261.033172,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,0,1,720,7080.0,0.319871,22133.922738,22192.0,1.0,2,5.5e-05,4426.784548,4426.784548,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,1,1,720,7080.0,0.10296,68764.568765,69408.0,1.0,2,5.5e-05,13752.913753,13752.913753,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,2,1,720,5664.0,0.102639,55183.702102,55528.0,1.0,2,5.5e-05,11036.74042,11036.74042,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,3,1,720,7080.0,0.103506,68401.831778,68736.0,1.0,2,5.5e-05,13680.366356,13680.366356,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,4,1,720,7080.0,0.103512,68397.866914,68736.0,1.0,2,5.5e-05,13679.573383,13679.573383,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,5,1,720,5664.0,0.103511,54718.822154,54984.0,1.0,2,5.5e-05,10943.764431,10943.764431,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,6,1,720,7080.0,0.103513,68397.206148,68736.0,1.0,2,5.5e-05,13679.44123,13679.44123,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,7,1,720,7080.0,0.103515,68395.884654,68736.0,1.0,2,5.5e-05,13679.176931,13679.176931,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,8,1,720,5664.0,0.103505,54721.994107,54984.0,1.0,2,5.5e-05,10944.398821,10944.398821,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,9,1,720,7080.0,0.103512,68397.866914,68736.0,1.0,2,5.5e-05,13679.573383,13679.573383,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,10,1,720,12904.0,0.103527,124643.812725,125280.0,1.0,2,5.5e-05,24928.762545,24928.762545,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,11,1,720,17344.0,0.103522,167539.267016,168384.0,1.0,2,5.5e-05,33507.853403,33507.853403,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,12,1,720,16912.0,0.103622,163208.58505,164192.0,1.0,2,5.5e-05,32641.71701,32641.71701,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,13,1,720,13240.0,0.103518,127900.461755,128536.0,1.0,2,5.5e-05,25580.092351,25580.092351,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,14,1,720,28328.0,0.103641,273328.12304,275024.0,1.0,2,5.5e-05,54665.624608,54665.624608,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,15,1,720,30528.0,0.103644,294546.71761,296384.0,1.0,2,5.5e-05,58909.343522,58909.343522,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,16,1,720,16360.0,0.103632,157866.296125,158832.0,1.0,2,5.5e-05,31573.259225,31573.259225,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,17,1,720,33216.0,0.103522,320859.334248,322480.0,1.0,2,5.5e-05,64171.86685,64171.86685,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,18,1,720,28000.0,0.103505,270518.332448,271840.0,1.0,2,5.5e-05,54103.66649,54103.66649,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,19,1,720,15744.0,0.103508,152104.185184,152848.0,1.0,2,5.5e-05,30420.837037,30420.837037,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,20,1,720,16024.0,0.10351,154806.298908,155568.0,1.0,2,5.5e-05,30961.259782,30961.259782,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,21,1,720,11576.0,0.103505,111840.007729,112384.0,1.0,2,5.5e-05,22368.001546,22368.001546,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,22,1,720,10816.0,0.103776,104224.483503,105008.0,1.0,2,5.5e-05,20844.896701,20844.896701,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,23,1,720,13224.0,0.103504,127763.178235,128384.0,1.0,2,5.5e-05,25552.635647,25552.635647,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,24,1,720,17528.0,0.103518,169323.20949,170168.0,1.0,2,5.5e-05,33864.641898,33864.641898,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,25,1,720,23824.0,0.103641,229870.418078,231296.0,1.0,2,5.5e-05,45974.083616,45974.083616,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,26,1,720,11024.0,0.10364,106368.197607,107024.0,1.0,2,5.5e-05,21273.639521,21273.639521,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,27,1,720,15112.0,0.103475,146044.938391,146712.0,1.0,2,5.5e-05,29208.987678,29208.987678,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,28,1,720,24552.0,0.103549,237105.13863,238368.0,1.0,2,5.5e-05,47421.027726,47421.027726,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,29,1,720,10824.0,0.103507,104572.637599,105080.0,1.0,2,5.5e-05,20914.52752,20914.52752,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,30,1,720,6872.0,0.103494,66399.98454,66712.0,1.0,2,5.5e-05,13279.996908,13279.996908,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,31,1,720,6872.0,0.103514,66387.155361,66712.0,1.0,2,5.5e-05,13277.431072,13277.431072,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,32,1,720,6376.0,0.103063,61865.07282,61896.0,1.0,2,5.5e-05,12373.014564,12373.014564,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,33,1,720,6872.0,0.103563,66355.744812,66712.0,1.0,2,5.5e-05,13271.148962,13271.148962,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,34,1,720,6872.0,0.10351,66389.7208,66712.0,1.0,2,5.5e-05,13277.94416,13277.94416,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,35,1,720,6376.0,0.10351,61597.913245,61896.0,1.0,2,5.5e-05,12319.582649,12319.582649,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,36,1,720,6872.0,0.103514,66387.155361,66712.0,1.0,2,5.5e-05,13277.431072,13277.431072,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,37,1,720,6872.0,0.103514,66387.155361,66712.0,1.0,2,5.5e-05,13277.431072,13277.431072,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,38,1,720,6376.0,0.103503,61602.079167,61896.0,1.0,2,5.5e-05,12320.415833,12320.415833,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z1,0,2,720,9320.0,0.32131,29006.255641,29032.0,1.0,2,5.655919,18121.666962,18121.666962,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z2,0,2,720,6624.0,0.334155,19823.13597,19832.0,1.0,2,5.655919,16285.043027,16285.043027,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z2,1,2,720,5424.0,0.103528,52391.623522,52656.0,1.0,2,5.655919,22798.740538,22798.740538,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z2,2,2,720,7080.0,0.103484,68416.373546,68736.0,1.0,2,5.655919,26003.690542,26003.690542,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z2,3,2,720,18392.0,0.103651,177441.606931,178560.0,1.0,2,5.655919,47808.73722,47808.73722,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z2,4,2,720,9160.0,0.103013,88920.815819,88928.0,1.0,2,5.655919,30104.578997,30104.578997,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z2,5,2,720,8048.0,0.103602,77681.898033,78128.0,1.0,2,5.655919,27856.79544,27856.79544,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z2,6,2,720,6376.0,0.103514,61595.532971,61896.0,1.0,2,5.655919,24639.522428,24639.522428,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z2,7,2,720,6872.0,0.103377,66475.134701,66712.0,1.0,2,5.655919,25615.442774,25615.442774,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,0,2,720,7080.0,0.322607,21946.206995,21984.0,1.0,2,5.655919,16709.657232,16709.657232,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,1,2,720,7080.0,0.103634,68317.347589,68736.0,1.0,2,5.655919,25983.885351,25983.885351,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,2,2,720,5664.0,0.103495,54727.281511,54984.0,1.0,2,5.655919,23265.872136,23265.872136,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,3,2,720,7080.0,0.103527,68387.956765,68736.0,1.0,2,5.655919,25998.007186,25998.007186,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,4,2,720,7080.0,0.103642,68312.074256,68736.0,1.0,2,5.655919,25982.830684,25982.830684,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,5,2,720,5664.0,0.103514,54717.236316,54984.0,1.0,2,5.655919,23263.863097,23263.863097,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,6,2,720,7080.0,0.103768,68229.126513,68736.0,1.0,2,5.655919,25966.241136,25966.241136,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,7,2,720,7080.0,0.103641,68312.733378,68736.0,1.0,2,5.655919,25982.962509,25982.962509,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,8,2,720,5664.0,0.103513,54717.764918,54984.0,1.0,2,5.655919,23263.968817,23263.968817,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,9,2,720,7080.0,0.103642,68312.074256,68736.0,1.0,2,5.655919,25982.830684,25982.830684,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,10,2,720,12648.0,0.103791,121860.276903,122792.0,1.0,2,5.655919,36692.471214,36692.471214,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,11,2,720,17112.0,0.103635,165117.962078,166128.0,1.0,2,5.655919,45344.008249,45344.008249,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,12,2,720,15320.0,0.103515,147997.874704,148736.0,1.0,2,5.655919,41919.990774,41919.990774,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
Z3,13,2,720,10704.0,0.103636,103284.572928,103920.0,1.0,2,5.655919,32977.330419,32977.330419,652875.2446812999,1721789.3065896998,106146.1950427,1928576.3605046999,12617716.979588699,0,0,0
