Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,qt_sw,QoE,delay,jitter,loss
Z1,0,1,720,9960.0,0.93578,10643.527325,10648.0,1.0,2,5.5e-05,10643.527325,10643.527325,0.0,10577.072803,100,0,0
Z2,0,1,720,8952.0,0.922882,9700.048327,9704.0,1.0,2,5.5e-05,4850.024163,4850.024163,0.0,9633.593805,100,0,0
Z2,1,1,720,5424.0,0.303517,17870.498193,17896.0,1.0,2,5.5e-05,5956.832731,5956.832731,0.0,17804.043671,100,0,0
Z2,2,1,720,7080.0,0.303763,23307.644446,23360.0,1.0,2,5.5e-05,5826.911112,5826.911112,0.0,23241.189924,100,0,0
Z2,3,1,720,18976.0,0.303667,62489.503305,62624.0,1.0,2,5.5e-05,12497.900661,12497.900661,0.0,62423.048783,100,0,0
Z2,4,1,720,8720.0,0.303376,28743.209746,28776.0,1.0,2,5.5e-05,5748.641949,5748.641949,0.0,28676.755224,100,0,0
Z2,5,1,720,8336.0,0.303657,27452.026464,27504.0,1.0,2,5.5e-05,5490.405293,5490.405293,0.0,27385.571942,100,0,0
Z2,6,1,720,6376.0,0.303508,21007.683488,21040.0,1.0,2,5.5e-05,4201.536698,4201.536698,0.0,20941.228966,100,0,0
Z2,7,1,720,6872.0,0.303656,22630.871776,22672.0,1.0,2,5.5e-05,4526.174355,4526.174355,0.0,22564.417254,100,0,0
Z3,0,1,720,7080.0,0.922332,7676.194689,7672.0,1.0,2,5.5e-05,1535.238938,1535.238938,0.0,7609.740167,100,0,0
Z3,1,1,720,7080.0,0.303514,23326.765816,23360.0,1.0,2,5.5e-05,4665.353163,4665.353163,0.0,23260.311294,100,0,0
Z3,2,1,720,5664.0,0.303656,18652.685934,18688.0,1.0,2,5.5e-05,3730.537187,3730.537187,0.0,18586.231412,100,0,0
Z3,3,1,720,7080.0,0.30365,23316.318129,23360.0,1.0,2,5.5e-05,4663.263626,4663.263626,0.0,23249.863607,100,0,0
Z3,4,1,720,7080.0,0.303654,23316.010986,23360.0,1.0,2,5.5e-05,4663.202197,4663.202197,0.0,23249.556464,100,0,0
Z3,5,1,720,5664.0,0.303654,18652.808789,18688.0,1.0,2,5.5e-05,3730.561758,3730.561758,0.0,18586.354267,100,0,0
Z3,6,1,720,7080.0,0.303785,23305.956515,23360.0,1.0,2,5.5e-05,4661.191303,4661.191303,0.0,23239.501993,100,0,0
Z3,7,1,720,7080.0,0.303654,23316.010986,23360.0,1.0,2,5.5e-05,4663.202197,4663.202197,0.0,23249.556464,100,0,0
Z3,8,1,720,5664.0,0.30365,18653.054504,18688.0,1.0,2,5.5e-05,3730.610901,3730.610901,0.0,18586.599982,100,0,0
Z3,9,1,720,7080.0,0.303652,23316.164557,23360.0,1.0,2,5.5e-05,4663.232911,4663.232911,0.0,23249.710035,100,0,0
Z3,10,1,720,12904.0,0.303798,42475.592334,42584.0,1.0,2,5.5e-05,8495.118467,8495.118467,0.0,42409.137812,100,0,0
Z3,11,1,720,17344.0,0.303788,57092.446048,57240.0,1.0,2,5.5e-05,11418.48921,11418.48921,0.0,57025.991526,100,0,0
Z3,12,1,720,16912.0,0.303648,55696.069133,55808.0,1.0,2,5.5e-05,11139.213827,11139.213827,0.0,55629.614611,100,0,0
Z3,13,1,720,13240.0,0.303805,43580.586231,43696.0,1.0,2,5.5e-05,8716.117246,8716.117246,0.0,43514.131709,100,0,0
Z3,14,1,720,28328.0,0.303635,93296.227378,93488.0,1.0,2,5.5e-05,18659.245476,18659.245476,0.0,93229.772856,100,0,0
Z3,15,1,720,30528.0,0.303655,100535.146795,100752.0,1.0,2,5.5e-05,20107.029359,20107.029359,0.0,100468.692273,100,0,0
Z3,16,1,720,16360.0,0.303515,53901.784096,53992.0,1.0,2,5.5e-05,10780.356819,10780.356819,0.0,53835.329574,100,0,0
Z3,17,1,720,33216.0,0.30366,109385.496937,109616.0,1.0,2,5.5e-05,21877.099387,21877.099387,0.0,109319.042415,100,0,0
Z3,18,1,720,28000.0,0.303656,92209.605606,92408.0,1.0,2,5.5e-05,18441.921121,18441.921121,0.0,92143.151084,100,0,0
Z3,19,1,720,15744.0,0.30377,51828.686177,51960.0,1.0,2,5.5e-05,10365.737235,10365.737235,0.0,51762.231655,100,0,0
