Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,qt_sw,QoE,delay,jitter,loss
Z1,0,1,720,9960.0,10.526227,946.207981,944.0,1.0,2,5.5e-05,946.207981,946.207981,0.0,407.6188469,1000,0,0
Z2,0,1,720,8952.0,10.525969,850.468019,848.0,1.0,2,5.5e-05,425.234009,425.234009,0.0,311.8788849,1000,0,0
Z2,1,1,720,5424.0,2.103752,2578.250668,2576.0,1.0,2,5.5e-05,859.416889,859.416889,0.0,2039.6615339,1000,0,0
Z2,2,1,720,7080.0,2.103626,3365.617272,3360.0,1.0,2,5.5e-05,841.404318,841.404318,0.0,2827.0281379,1000,0,0
Z2,3,1,720,18976.0,2.103775,9019.975996,9016.0,1.0,2,5.5e-05,1803.995199,1803.995199,0.0,8481.386861899999,1000,0,0
Z2,4,1,720,8720.0,2.10361,4145.255062,4144.0,1.0,2,5.5e-05,829.051012,829.051012,0.0,3606.6659279,1000,0,0
Z2,5,1,720,8336.0,2.103763,3962.423524,3960.0,1.0,2,5.5e-05,792.484705,792.484705,0.0,3423.8343898999997,1000,0,0
Z2,6,1,720,6376.0,2.103625,3030.958465,3024.0,1.0,2,5.5e-05,606.191693,606.191693,0.0,2492.3693309,1000,0,0
Z2,7,1,720,6872.0,2.103758,3266.535409,3264.0,1.0,2,5.5e-05,653.307082,653.307082,0.0,2727.9462749,1000,0,0
Z3,0,1,720,7080.0,10.526177,672.608868,672.0,1.0,2,5.5e-05,134.521774,134.521774,0.0,134.01973390000003,1000,0,0
Z3,1,1,720,7080.0,2.10389,3365.194948,3360.0,1.0,2,5.5e-05,673.03899,673.03899,0.0,2826.6058138999997,1000,0,0
Z3,2,1,720,5664.0,2.103761,2692.321038,2688.0,1.0,2,5.5e-05,538.464208,538.464208,0.0,2153.7319039,1000,0,0
Z3,3,1,720,7080.0,2.103889,3365.196548,3360.0,1.0,2,5.5e-05,673.03931,673.03931,0.0,2826.6074138999998,1000,0,0
Z3,4,1,720,7080.0,2.103757,3365.407697,3360.0,1.0,2,5.5e-05,673.081539,673.081539,0.0,2826.8185629,1000,0,0
Z3,5,1,720,5664.0,2.103627,2692.492538,2688.0,1.0,2,5.5e-05,538.498508,538.498508,0.0,2153.9034039,1000,0,0
Z3,6,1,720,7080.0,2.103636,3365.601273,3360.0,1.0,2,5.5e-05,673.120255,673.120255,0.0,2827.0121389,1000,0,0
Z3,7,1,720,7080.0,2.103734,3365.444491,3360.0,1.0,2,5.5e-05,673.088898,673.088898,0.0,2826.8553569,1000,0,0
Z3,8,1,720,5664.0,2.103625,2692.495098,2688.0,1.0,2,5.5e-05,538.49902,538.49902,0.0,2153.9059638999997,1000,0,0
Z3,9,1,720,7080.0,2.103566,3365.71327,3360.0,1.0,2,5.5e-05,673.142654,673.142654,0.0,2827.1241359,1000,0,0
Z3,10,1,720,12904.0,2.103836,6133.557939,6128.0,1.0,2,5.5e-05,1226.711588,1226.711588,0.0,5594.968804900001,1000,0,0
Z3,11,1,720,17344.0,2.103626,8244.811578,8240.0,1.0,2,5.5e-05,1648.962316,1648.962316,0.0,7706.222443900001,1000,0,0
Z3,12,1,720,16912.0,2.103623,8039.463345,8040.0,1.0,2,5.5e-05,1607.892669,1607.892669,0.0,7500.8742109,1000,0,0
Z3,13,1,720,13240.0,2.103632,6293.876496,6288.0,1.0,2,5.5e-05,1258.775299,1258.775299,0.0,5755.2873619,1000,0,0
Z3,14,1,720,28328.0,2.103777,13465.305496,13464.0,1.0,2,5.5e-05,2693.061099,2693.061099,0.0,12926.7163619,1000,0,0
Z3,15,1,720,30528.0,2.103342,14514.044792,14512.0,1.0,2,5.5e-05,2902.808958,2902.808958,0.0,13975.4556579,1000,0,0
Z3,16,1,720,16360.0,2.103755,7776.570941,7776.0,1.0,2,5.5e-05,1555.314188,1555.314188,0.0,7237.9818069,1000,0,0
Z3,17,1,720,33216.0,2.103497,15790.847337,15792.0,1.0,2,5.5e-05,3158.169467,3158.169467,0.0,15252.258202899999,1000,0,0
Z3,18,1,720,28000.0,2.103762,13309.490332,13312.0,1.0,2,5.5e-05,2661.898066,2661.898066,0.0,12770.901197899999,1000,0,0
Z3,19,1,720,15744.0,2.103747,7483.789638,7480.0,1.0,2,5.5e-05,1496.757928,1496.757928,0.0,6945.2005039000005,1000,0,0
Z3,20,1,720,16024.0,2.103869,7616.443799,7616.0,1.0,2,5.5e-05,1523.28876,1523.28876,0.0,7077.8546649,1000,0,0
Z3,21,1,720,11576.0,2.103756,5502.539268,5504.0,1.0,2,5.5e-05,1100.507854,1100.507854,0.0,4963.950133900001,1000,0,0
Z3,22,1,720,10816.0,2.103765,5141.258648,5136.0,1.0,2,5.5e-05,1028.25173,1028.25173,0.0,4602.6695139,1000,0,0
Z3,23,1,720,13224.0,2.103752,6285.912028,6288.0,1.0,2,5.5e-05,1257.182406,1257.182406,0.0,5747.3228939,1000,0,0
Z3,24,1,720,17528.0,2.103766,8331.725106,8328.0,1.0,2,5.5e-05,1666.345021,1666.345021,0.0,7793.1359719,1000,0,0
Z3,25,1,720,23824.0,2.103755,11324.512598,11328.0,1.0,2,5.5e-05,2264.90252,2264.90252,0.0,10785.923463899999,1000,0,0
Z3,26,1,720,11024.0,2.1035,5240.789161,5240.0,1.0,2,5.5e-05,1048.157832,1048.157832,0.0,4702.2000269,1000,0,0
Z3,27,1,720,15112.0,2.103619,7183.810376,7184.0,1.0,2,5.5e-05,1436.762075,1436.762075,0.0,6645.221241900001,1000,0,0
Z3,28,1,720,24552.0,2.103768,11670.488381,11672.0,1.0,2,5.5e-05,2334.097676,2334.097676,0.0,11131.899246899999,1000,0,0
Z3,29,1,720,10824.0,2.103748,5145.102931,5144.0,1.0,2,5.5e-05,1029.020586,1029.020586,0.0,4606.513796900001,1000,0,0
Z3,30,1,720,6872.0,2.103619,3266.751251,3264.0,1.0,2,5.5e-05,653.35025,653.35025,0.0,2728.1621169,1000,0,0
Z3,31,1,720,6872.0,2.103889,3266.332017,3264.0,1.0,2,5.5e-05,653.266403,653.266403,0.0,2727.7428829,1000,0,0
Z3,32,1,720,6376.0,2.103761,3030.762525,3024.0,1.0,2,5.5e-05,606.152505,606.152505,0.0,2492.1733909,1000,0,0
Z3,33,1,720,6872.0,2.103754,3266.54162,3264.0,1.0,2,5.5e-05,653.308324,653.308324,0.0,2727.9524859,1000,0,0
Z3,34,1,720,6872.0,2.103891,3266.328912,3264.0,1.0,2,5.5e-05,653.265782,653.265782,0.0,2727.7397779,1000,0,0
Z3,35,1,720,6376.0,2.103099,3031.716529,3024.0,1.0,2,5.5e-05,606.343306,606.343306,0.0,2493.1273948999997,1000,0,0
Z3,36,1,720,6872.0,2.103375,3267.130207,3264.0,1.0,2,5.5e-05,653.426041,653.426041,0.0,2728.5410729,1000,0,0
Z3,37,1,720,6872.0,2.10362,3266.749698,3264.0,1.0,2,5.5e-05,653.34994,653.34994,0.0,2728.1605639,1000,0,0
Z3,38,1,720,6376.0,2.103627,3030.955583,3024.0,1.0,2,5.5e-05,606.191117,606.191117,0.0,2492.3664489,1000,0,0
Z1,0,2,720,7080.0,10.525022,672.682679,672.0,1.0,2,126.253287,740.727652,740.727652,0.0,134.0935449,1000,0,0
Z2,0,2,720,6624.0,10.525636,629.320642,624.0,1.0,2,126.253287,732.055245,732.055245,0.0,90.73150790000003,1000,0,0
Z2,1,2,720,5664.0,2.103894,2692.15084,2688.0,1.0,2,126.253287,1144.621285,1144.621285,0.0,2153.5617058999997,1000,0,0
Z2,2,2,720,7080.0,2.103755,3365.410896,3360.0,1.0,2,126.253287,1279.273296,1279.273296,0.0,2826.8217618999997,1000,0,0
Z2,3,2,720,12128.0,2.103786,5764.844903,5760.0,1.0,2,126.253287,1759.160097,1759.160097,0.0,5226.2557689000005,1000,0,0
Z2,4,2,720,15344.0,2.103746,7293.656173,7296.0,1.0,2,126.253287,2064.922351,2064.922351,0.0,6755.067038900001,1000,0,0
Z2,5,2,720,9320.0,2.102901,4431.972784,4432.0,1.0,2,126.253287,1492.585673,1492.585673,0.0,3893.3836498999995,1000,0,0
Z2,6,2,720,6376.0,2.103686,3030.870577,3024.0,1.0,2,126.253287,1212.365232,1212.365232,0.0,2492.2814429,1000,0,0
Z2,7,2,720,6872.0,2.103886,3266.336674,3264.0,1.0,2,126.253287,1259.458451,1259.458451,0.0,2727.7475399,1000,0,0
