Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,qt_sw,QoE,delay,jitter,loss
Z1,0,1,720,9960.0,10.52611,946.218499,944.0,1.0,2,5.5e-05,946.218499,946.218499,0.0,407.62771799999996,1000,0,0
Z2,0,1,720,8952.0,10.526235,850.446527,848.0,1.0,2,5.5e-05,425.223264,425.223264,0.0,311.85574599999995,1000,0,0
Z2,1,1,720,5424.0,2.103618,2578.414902,2576.0,1.0,2,5.5e-05,859.471634,859.471634,0.0,2039.824121,1000,0,0
Z2,2,1,720,7080.0,2.103755,3365.410896,3360.0,1.0,2,5.5e-05,841.352724,841.352724,0.0,2826.820115,1000,0,0
Z2,3,1,720,18976.0,2.103774,9019.980283,9016.0,1.0,2,5.5e-05,1803.996057,1803.996057,0.0,8481.389502,1000,0,0
Z2,4,1,720,8720.0,2.103743,4144.992996,4144.0,1.0,2,5.5e-05,828.998599,828.998599,0.0,3606.402215,1000,0,0
Z2,5,1,720,8336.0,2.103628,3962.677812,3960.0,1.0,2,5.5e-05,792.535562,792.535562,0.0,3424.087031,1000,0,0
Z2,6,1,720,6376.0,2.103775,3030.742356,3024.0,1.0,2,5.5e-05,606.148471,606.148471,0.0,2492.1515750000003,1000,0,0
Z2,7,1,720,6872.0,2.103742,3266.560253,3264.0,1.0,2,5.5e-05,653.312051,653.312051,0.0,2727.969472,1000,0,0
Z3,0,1,720,7080.0,10.526008,672.619667,672.0,1.0,2,5.5e-05,134.523933,134.523933,0.0,134.02888600000009,1000,0,0
Z3,1,1,720,7080.0,2.103625,3365.618872,3360.0,1.0,2,5.5e-05,673.123774,673.123774,0.0,2827.028091,1000,0,0
Z3,2,1,720,5664.0,2.103765,2692.315919,2688.0,1.0,2,5.5e-05,538.463184,538.463184,0.0,2153.7251380000002,1000,0,0
Z3,3,1,720,7080.0,2.103759,3365.404497,3360.0,1.0,2,5.5e-05,673.080899,673.080899,0.0,2826.813716,1000,0,0
Z3,4,1,720,7080.0,2.103885,3365.202946,3360.0,1.0,2,5.5e-05,673.040589,673.040589,0.0,2826.612165,1000,0,0
Z3,5,1,720,5664.0,2.103363,2692.830481,2688.0,1.0,2,5.5e-05,538.566096,538.566096,0.0,2154.2397,1000,0,0
Z3,6,1,720,7080.0,2.103756,3365.409297,3360.0,1.0,2,5.5e-05,673.081859,673.081859,0.0,2826.8185160000003,1000,0,0
Z3,7,1,720,7080.0,2.103761,3365.401298,3360.0,1.0,2,5.5e-05,673.08026,673.08026,0.0,2826.8105170000003,1000,0,0
Z3,8,1,720,5664.0,2.103626,2692.493818,2688.0,1.0,2,5.5e-05,538.498764,538.498764,0.0,2153.903037,1000,0,0
Z3,9,1,720,7080.0,2.103236,3366.241354,3360.0,1.0,2,5.5e-05,673.248271,673.248271,0.0,2827.650573,1000,0,0
Z3,10,1,720,12904.0,2.103901,6133.368443,6128.0,1.0,2,5.5e-05,1226.673689,1226.673689,0.0,5594.777662,1000,0,0
Z3,11,1,720,17344.0,2.103649,8244.721434,8240.0,1.0,2,5.5e-05,1648.944287,1648.944287,0.0,7706.130652999999,1000,0,0
Z3,12,1,720,16912.0,2.103473,8040.036644,8040.0,1.0,2,5.5e-05,1608.007329,1608.007329,0.0,7501.445863,1000,0,0
Z3,13,1,720,13240.0,2.10363,6293.882479,6288.0,1.0,2,5.5e-05,1258.776496,1258.776496,0.0,5755.291698,1000,0,0
Z3,14,1,720,28328.0,2.103633,13466.227236,13464.0,1.0,2,5.5e-05,2693.245447,2693.245447,0.0,12927.636455,1000,0,0
Z3,15,1,720,30528.0,2.103905,14510.160868,14512.0,1.0,2,5.5e-05,2902.032174,2902.032174,0.0,13971.570087,1000,0,0
Z3,16,1,720,16360.0,2.103606,7777.121761,7776.0,1.0,2,5.5e-05,1555.424352,1555.424352,0.0,7238.53098,1000,0,0
Z3,17,1,720,33216.0,2.10376,15788.873256,15792.0,1.0,2,5.5e-05,3157.774651,3157.774651,0.0,15250.282475,1000,0,0
Z3,18,1,720,28000.0,2.103752,13309.553598,13312.0,1.0,2,5.5e-05,2661.91072,2661.91072,0.0,12770.962817,1000,0,0
Z3,19,1,720,15744.0,2.103879,7483.320096,7480.0,1.0,2,5.5e-05,1496.664019,1496.664019,0.0,6944.7293150000005,1000,0,0
Z3,20,1,720,16024.0,2.103238,7618.728836,7616.0,1.0,2,5.5e-05,1523.745767,1523.745767,0.0,7080.138055,1000,0,0
Z3,21,1,720,11576.0,2.103625,5502.88193,5504.0,1.0,2,5.5e-05,1100.576386,1100.576386,0.0,4964.291149,1000,0,0
Z3,22,1,720,10816.0,2.103761,5141.268424,5136.0,1.0,2,5.5e-05,1028.253685,1028.253685,0.0,4602.677643,1000,0,0
Z3,23,1,720,13224.0,2.103754,6285.906052,6288.0,1.0,2,5.5e-05,1257.18121,1257.18121,0.0,5747.315271,1000,0,0
Z3,24,1,720,17528.0,2.103766,8331.725106,8328.0,1.0,2,5.5e-05,1666.345021,1666.345021,0.0,7793.134325,1000,0,0
Z3,25,1,720,23824.0,2.103778,11324.38879,11328.0,1.0,2,5.5e-05,2264.877758,2264.877758,0.0,10785.798009,1000,0,0
Z3,26,1,720,11024.0,2.103886,5239.827633,5240.0,1.0,2,5.5e-05,1047.965527,1047.965527,0.0,4701.236852,1000,0,0
Z3,27,1,720,15112.0,2.103603,7183.865016,7184.0,1.0,2,5.5e-05,1436.773003,1436.773003,0.0,6645.274235,1000,0,0
Z3,28,1,720,24552.0,2.103765,11670.505023,11672.0,1.0,2,5.5e-05,2334.101005,2334.101005,0.0,11131.914241999999,1000,0,0
Z3,29,1,720,10824.0,2.103752,5145.093148,5144.0,1.0,2,5.5e-05,1029.01863,1029.01863,0.0,4606.502367,1000,0,0
Z3,30,1,720,6872.0,2.103743,3266.5587,3264.0,1.0,2,5.5e-05,653.31174,653.31174,0.0,2727.967919,1000,0,0
Z3,31,1,720,6872.0,2.103763,3266.527646,3264.0,1.0,2,5.5e-05,653.305529,653.305529,0.0,2727.936865,1000,0,0
Z3,32,1,720,6376.0,2.103756,3030.769728,3024.0,1.0,2,5.5e-05,606.153946,606.153946,0.0,2492.1789470000003,1000,0,0
Z3,33,1,720,6872.0,2.103888,3266.333569,3264.0,1.0,2,5.5e-05,653.266714,653.266714,0.0,2727.742788,1000,0,0
Z3,34,1,720,6872.0,2.103758,3266.535409,3264.0,1.0,2,5.5e-05,653.307082,653.307082,0.0,2727.944628,1000,0,0
Z3,35,1,720,6376.0,2.103629,3030.952701,3024.0,1.0,2,5.5e-05,606.19054,606.19054,0.0,2492.3619200000003,1000,0,0
Z3,36,1,720,6872.0,2.10363,3266.734169,3264.0,1.0,2,5.5e-05,653.346834,653.346834,0.0,2728.143388,1000,0,0
Z3,37,1,720,6872.0,2.103625,3266.741934,3264.0,1.0,2,5.5e-05,653.348387,653.348387,0.0,2728.1511530000002,1000,0,0
Z3,38,1,720,6376.0,2.103625,3030.958465,3024.0,1.0,2,5.5e-05,606.191693,606.191693,0.0,2492.3676840000003,1000,0,0
Z1,0,2,720,7080.0,10.525941,672.623949,672.0,1.0,2,126.25367,740.716483,740.716483,0.0,134.03316800000007,1000,0,0
Z2,0,2,720,6624.0,10.52548,629.329969,624.0,1.0,2,126.25367,732.057687,732.057687,0.0,90.73918800000004,1000,0,0
Z2,1,2,720,5664.0,2.103626,2692.493818,2688.0,1.0,2,126.25367,1144.690456,1144.690456,0.0,2153.903037,1000,0,0
Z2,2,2,720,7080.0,2.103753,3365.414096,3360.0,1.0,2,126.25367,1279.274512,1279.274512,0.0,2826.823315,1000,0,0
Z2,3,2,720,12128.0,2.103647,5765.22582,5760.0,1.0,2,126.25367,1759.236857,1759.236857,0.0,5226.635039,1000,0,0
Z2,4,2,720,15344.0,2.103757,7293.618037,7296.0,1.0,2,126.25367,2064.9153,2064.9153,0.0,6755.027256,1000,0,0
Z2,5,2,720,9320.0,2.10295,4431.869517,4432.0,1.0,2,126.25367,1492.565596,1492.565596,0.0,3893.278736,1000,0,0
Z2,6,2,720,6376.0,2.103762,3030.761084,3024.0,1.0,2,126.25367,1212.34391,1212.34391,0.0,2492.1703030000003,1000,0,0
Z2,7,2,720,6872.0,2.103764,3266.526093,3264.0,1.0,2,126.25367,1259.496912,1259.496912,0.0,2727.935312,1000,0,0
Z3,0,2,720,5424.0,10.525955,515.297662,512.0,1.0,2,126.25367,709.251225,709.251225,0.0,-23.29311900000002,1000,0,0
Z3,1,2,720,7080.0,2.103887,3365.199747,3360.0,1.0,2,126.25367,1279.231642,1279.231642,0.0,2826.6089660000002,1000,0,0
Z3,2,2,720,7080.0,2.103632,3365.607673,3360.0,1.0,2,126.25367,1279.313227,1279.313227,0.0,2827.016892,1000,0,0
Z3,3,2,720,5664.0,2.103753,2692.331277,2688.0,1.0,2,126.25367,1144.657948,1144.657948,0.0,2153.740496,1000,0,0
