Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,qt_sw,QoE,delay,jitter,loss
Z1,0,1,720,0.0,3.9e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z2,0,1,720,0.0,0.200405,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z2,1,1,720,0.0,3.203764,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z2,2,1,720,0.0,0.200516,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z2,3,1,720,0.0,0.000107,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z2,4,1,720,0.0,0.200514,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z2,5,1,720,0.0,0.200394,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z2,6,1,720,0.0,0.200511,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z2,7,1,720,0.0,0.000105,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z3,0,1,720,0.0,1.20159,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z3,1,1,720,0.0,0.000108,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z3,2,1,720,0.0,3.203729,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z3,3,1,720,0.0,0.200507,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z3,4,1,720,0.0,0.000105,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z3,5,1,720,0.0,3.203731,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z3,6,1,720,0.0,1.201583,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z3,7,1,720,0.0,0.200382,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z3,8,1,720,0.0,3.203731,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z3,9,1,720,0.0,2.202565,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z3,10,1,720,0.0,3.203732,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z3,11,1,720,0.0,0.200506,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z3,12,1,720,0.0,0.200497,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z3,13,1,720,0.0,3.203743,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z3,14,1,720,0.0,0.000109,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z3,15,1,720,0.0,4.204821,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z3,16,1,720,0.0,4.204813,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z3,17,1,720,0.0,4.204803,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z3,18,1,720,0.0,1.20158,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z3,19,1,720,0.0,0.000108,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
Z3,20,1,720,0.0,1.201572,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-294.867899,100,200,0
