Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg
Z1, 0, 1, 720, 9960.000000, 0.644483, 15454.247823, 15464.000000, 1.000000, 2, 0.000055, 15454.247823, 15454.247823
Z2, 0, 1, 720, 8952.000000, 0.654834, 13670.640193, 13688.000000, 1.000000, 2, 0.000055, 6835.320096, 6835.320096
Z2, 1, 1, 720, 5424.000000, 0.153577, 35317.788471, 35448.000000, 1.000000, 2, 0.000055, 11772.596157, 11772.596157
Z2, 2, 1, 720, 7080.000000, 0.224612, 31521.022920, 31600.000000, 1.000000, 2, 0.000055, 7880.255730, 7880.255730
Z2, 3, 1, 720, 18976.000000, 0.201816, 94026.241725, 94400.000000, 1.000000, 2, 0.000055, 18805.248345, 18805.248345
Z2, 4, 1, 720, 8720.000000, 0.198532, 43922.390345, 44040.000000, 1.000000, 2, 0.000055, 8784.478069, 8784.478069
Z2, 5, 1, 720, 8336.000000, 0.192642, 43271.975997, 43416.000000, 1.000000, 2, 0.000055, 8654.395199, 8654.395199
Z2, 6, 1, 720, 6376.000000, 0.183459, 34754.359285, 34840.000000, 1.000000, 2, 0.000055, 6950.871857, 6950.871857
Z2, 7, 1, 720, 6872.000000, 0.220031, 31231.962769, 31232.000000, 1.000000, 2, 0.000055, 6246.392554, 6246.392554
Z3, 0, 1, 720, 7080.000000, 0.621750, 11387.213510, 11400.000000, 1.000000, 2, 0.000055, 2277.442702, 2277.442702
Z3, 1, 1, 720, 7080.000000, 0.236669, 29915.198019, 30000.000000, 1.000000, 2, 0.000055, 5983.039604, 5983.039604
Z3, 2, 1, 720, 5664.000000, 0.196831, 28775.955007, 28896.000000, 1.000000, 2, 0.000055, 5755.191001, 5755.191001
Z3, 3, 1, 720, 7080.000000, 0.219115, 32311.799740, 32328.000000, 1.000000, 2, 0.000055, 6462.359948, 6462.359948
Z3, 4, 1, 720, 7080.000000, 0.162492, 43571.375822, 43696.000000, 1.000000, 2, 0.000055, 8714.275164, 8714.275164
Z3, 5, 1, 720, 5664.000000, 0.210986, 26845.383106, 26968.000000, 1.000000, 2, 0.000055, 5369.076621, 5369.076621
Z3, 6, 1, 720, 7080.000000, 0.194474, 36405.894875, 36488.000000, 1.000000, 2, 0.000055, 7281.178975, 7281.178975
Z3, 7, 1, 720, 7080.000000, 0.175864, 40258.381477, 40456.000000, 1.000000, 2, 0.000055, 8051.676295, 8051.676295
Z3, 8, 1, 720, 5664.000000, 0.220158, 25726.977898, 25744.000000, 1.000000, 2, 0.000055, 5145.395580, 5145.395580
Z3, 9, 1, 720, 7080.000000, 0.228683, 30959.887705, 31048.000000, 1.000000, 2, 0.000055, 6191.977541, 6191.977541
Z3, 10, 1, 720, 12904.000000, 0.168261, 76690.379827, 76808.000000, 1.000000, 2, 0.000055, 15338.075965, 15338.075965
Z3, 11, 1, 720, 17344.000000, 0.257265, 67416.865878, 67480.000000, 1.000000, 2, 0.000055, 13483.373176, 13483.373176
Z3, 12, 1, 720, 16912.000000, 0.236928, 71380.334954, 71656.000000, 1.000000, 2, 0.000055, 14276.066991, 14276.066991
Z3, 13, 1, 720, 13240.000000, 0.235508, 56218.897023, 56336.000000, 1.000000, 2, 0.000055, 11243.779405, 11243.779405
Z3, 14, 1, 720, 28328.000000, 0.183979, 153974.094870, 154792.000000, 1.000000, 2, 0.000055, 30794.818974, 30794.818974
Z3, 15, 1, 720, 30528.000000, 0.280052, 109008.327025, 109024.000000, 1.000000, 2, 0.000055, 21801.665405, 21801.665405
Z3, 16, 1, 720, 16360.000000, 0.249002, 65702.283516, 65696.000000, 1.000000, 2, 0.000055, 13140.456703, 13140.456703
Z3, 17, 1, 720, 33216.000000, 0.202994, 163630.452132, 164432.000000, 1.000000, 2, 0.000055, 32726.090426, 32726.090426
Z3, 18, 1, 720, 28000.000000, 0.247818, 112986.143057, 113360.000000, 1.000000, 2, 0.000055, 22597.228611, 22597.228611
Z3, 19, 1, 720, 15744.000000, 0.182413, 86309.638019, 86504.000000, 1.000000, 2, 0.000055, 17261.927604, 17261.927604
Z3, 20, 1, 720, 16024.000000, 0.225277, 71130.208588, 71216.000000, 1.000000, 2, 0.000055, 14226.041718, 14226.041718
Z3, 21, 1, 720, 11576.000000, 0.189096, 61217.582604, 61248.000000, 1.000000, 2, 0.000055, 12243.516521, 12243.516521
Z3, 22, 1, 720, 10816.000000, 0.195784, 55244.555224, 55464.000000, 1.000000, 2, 0.000055, 11048.911045, 11048.911045
Z3, 23, 1, 720, 13224.000000, 0.187132, 70666.695167, 70712.000000, 1.000000, 2, 0.000055, 14133.339033, 14133.339033
Z3, 24, 1, 720, 17528.000000, 0.235369, 74470.299827, 74584.000000, 1.000000, 2, 0.000055, 14894.059965, 14894.059965
Z3, 25, 1, 720, 23824.000000, 0.191971, 124102.077918, 124728.000000, 1.000000, 2, 0.000055, 24820.415584, 24820.415584
Z3, 26, 1, 720, 11024.000000, 0.215437, 51170.411768, 51272.000000, 1.000000, 2, 0.000055, 10234.082354, 10234.082354
Z3, 27, 1, 720, 15112.000000, 0.178091, 84855.495224, 84896.000000, 1.000000, 2, 0.000055, 16971.099045, 16971.099045
Z3, 28, 1, 720, 24552.000000, 0.207595, 118268.744430, 118608.000000, 1.000000, 2, 0.000055, 23653.748886, 23653.748886
Z3, 29, 1, 720, 10824.000000, 0.202203, 53530.363051, 53584.000000, 1.000000, 2, 0.000055, 10706.072610, 10706.072610
Z3, 30, 1, 720, 6872.000000, 0.219107, 31363.671631, 31376.000000, 1.000000, 2, 0.000055, 6272.734326, 6272.734326
