Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,QoE,QoE1,Z1,Z2,Z3,delay,jitter,loss
Z1,0,1,720,0.0,0.169889,0.0,0.0,1.0,2,6.2e-05,0.0,0.0,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z2,0,1,720,8952.0,1.085948,8243.488638,8248.0,1.0,2,6.2e-05,4121.744319,4121.744319,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z2,1,1,720,5424.0,0.38995,13909.475574,13936.0,1.0,2,6.2e-05,4636.491858,4636.491858,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z2,2,1,720,7080.0,0.173027,40918.469372,40920.0,1.0,2,6.2e-05,10229.617343,10229.617343,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z2,3,1,720,18976.0,0.173045,109659.337167,109680.0,1.0,2,6.2e-05,21931.867433,21931.867433,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z2,4,1,720,8720.0,0.172961,50415.989732,50696.0,1.0,2,6.2e-05,10083.197946,10083.197946,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z2,5,1,720,8336.0,0.173193,48131.275513,48184.0,1.0,2,6.2e-05,9626.255103,9626.255103,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z2,6,1,720,6376.0,0.173024,36850.379138,36848.0,1.0,2,6.2e-05,7370.075828,7370.075828,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z2,7,1,720,6872.0,0.173139,39690.653175,39720.0,1.0,2,6.2e-05,7938.130635,7938.130635,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,0,1,720,7080.0,1.277352,5542.716495,5544.0,1.0,2,6.2e-05,1108.543299,1108.543299,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,1,1,720,7080.0,0.173094,40902.63094,40920.0,1.0,2,6.2e-05,8180.526188,8180.526188,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,2,1,720,5664.0,0.17299,32741.776981,32928.0,1.0,2,6.2e-05,6548.355396,6548.355396,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,3,1,720,7080.0,0.17303,40917.759926,40920.0,1.0,2,6.2e-05,8183.551985,8183.551985,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,4,1,720,7080.0,0.198649,35640.753288,35752.0,1.0,2,6.2e-05,7128.150658,7128.150658,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,5,1,720,5664.0,0.173103,32720.403459,32736.0,1.0,2,6.2e-05,6544.080692,6544.080692,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,6,1,720,7080.0,0.173155,40888.221536,40920.0,1.0,2,6.2e-05,8177.644307,8177.644307,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,7,1,720,7080.0,0.173097,40901.922044,40920.0,1.0,2,6.2e-05,8180.384409,8180.384409,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,8,1,720,5664.0,0.173099,32721.159568,32736.0,1.0,2,6.2e-05,6544.231914,6544.231914,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,9,1,720,7080.0,0.173139,40892.000069,40920.0,1.0,2,6.2e-05,8178.400014,8178.400014,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,10,1,720,12904.0,0.172938,74616.336491,75016.0,1.0,2,6.2e-05,14923.267298,14923.267298,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,11,1,720,17344.0,0.461247,37602.41259,37616.0,1.0,2,6.2e-05,7520.482518,7520.482518,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,12,1,720,16912.0,0.173098,97701.87986,97752.0,1.0,2,6.2e-05,19540.375972,19540.375972,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,13,1,720,13240.0,0.172799,76620.813778,76976.0,1.0,2,6.2e-05,15324.162756,15324.162756,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,14,1,720,28328.0,0.186554,151848.794451,152296.0,1.0,2,6.2e-05,30369.75889,30369.75889,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,15,1,720,30528.0,0.172931,176532.836796,177488.0,1.0,2,6.2e-05,35306.567359,35306.567359,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,16,1,720,16360.0,0.173072,94527.133216,94560.0,1.0,2,6.2e-05,18905.426643,18905.426643,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,17,1,720,33216.0,0.173112,191875.779842,192000.0,1.0,2,6.2e-05,38375.155968,38375.155968,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,18,1,720,28000.0,0.17297,161877.782274,162784.0,1.0,2,6.2e-05,32375.556455,32375.556455,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,19,1,720,15744.0,0.173131,90936.920598,91000.0,1.0,2,6.2e-05,18187.38412,18187.38412,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,20,1,720,16024.0,0.173082,92580.39542,92624.0,1.0,2,6.2e-05,18516.079084,18516.079084,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,21,1,720,11576.0,0.173123,66865.754406,66912.0,1.0,2,6.2e-05,13373.150881,13373.150881,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,22,1,720,10816.0,0.173148,62466.791415,62520.0,1.0,2,6.2e-05,12493.358283,12493.358283,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,23,1,720,13224.0,0.17312,76386.321627,76432.0,1.0,2,6.2e-05,15277.264325,15277.264325,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,24,1,720,17528.0,0.173169,101219.040359,101312.0,1.0,2,6.2e-05,20243.808072,20243.808072,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,25,1,720,23824.0,0.173108,137625.066433,137704.0,1.0,2,6.2e-05,27525.013287,27525.013287,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,26,1,720,11024.0,0.173076,63694.561927,63720.0,1.0,2,6.2e-05,12738.912385,12738.912385,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,27,1,720,15112.0,0.173101,87301.633151,87352.0,1.0,2,6.2e-05,17460.32663,17460.32663,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
Z3,28,1,720,24552.0,0.173117,141823.160059,141912.0,1.0,2,6.2e-05,28364.632012,28364.632012,483352.30520999996,1388991.5792817,62446.1708391,1465466.6187421,10521859.3594591,0,0,0
