Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg
Z1, 0, 1, 720, 9960.000000, 0.656920, 15161.663521, 15176.000000, 1.000000, 2, 0.000062, 15161.663521, 15161.663521
Z2, 0, 1, 720, 8952.000000, 0.898385, 9964.547494, 9968.000000, 1.000000, 2, 0.000062, 4982.273747, 4982.273747
Z2, 1, 1, 720, 5424.000000, 0.100826, 53795.647948, 54240.000000, 1.000000, 2, 0.000062, 17931.882649, 17931.882649
Z2, 2, 1, 720, 7080.000000, 0.100830, 70217.197263, 70800.000000, 1.000000, 2, 0.000062, 17554.299316, 17554.299316
Z2, 3, 1, 720, 18976.000000, 0.101131, 187637.816298, 187880.000000, 1.000000, 2, 0.000062, 37527.563260, 37527.563260
Z2, 4, 1, 720, 8720.000000, 0.100842, 86471.906547, 87200.000000, 1.000000, 2, 0.000062, 17294.381309, 17294.381309
Z2, 5, 1, 720, 8336.000000, 0.100802, 82696.771889, 83360.000000, 1.000000, 2, 0.000062, 16539.354378, 16539.354378
Z2, 6, 1, 720, 6376.000000, 0.100988, 63136.214204, 63760.000000, 1.000000, 2, 0.000062, 12627.242841, 12627.242841
Z2, 7, 1, 720, 6872.000000, 0.101022, 68024.786680, 68032.000000, 1.000000, 2, 0.000062, 13604.957336, 13604.957336
Z3, 0, 1, 720, 7080.000000, 0.790997, 8950.729270, 8960.000000, 1.000000, 2, 0.000062, 1790.145854, 1790.145854
Z3, 1, 1, 720, 7080.000000, 0.100931, 70146.932062, 70800.000000, 1.000000, 2, 0.000062, 14029.386412, 14029.386412
Z3, 2, 1, 720, 5664.000000, 0.100993, 56083.094868, 56640.000000, 1.000000, 2, 0.000062, 11216.618974, 11216.618974
Z3, 3, 1, 720, 7080.000000, 0.100930, 70147.627068, 70800.000000, 1.000000, 2, 0.000062, 14029.525414, 14029.525414
Z3, 4, 1, 720, 7080.000000, 0.100884, 70179.612228, 70800.000000, 1.000000, 2, 0.000062, 14035.922446, 14035.922446
Z3, 5, 1, 720, 5664.000000, 0.100830, 56173.757810, 56640.000000, 1.000000, 2, 0.000062, 11234.751562, 11234.751562
Z3, 6, 1, 720, 7080.000000, 0.100876, 70185.177842, 70800.000000, 1.000000, 2, 0.000062, 14037.035568, 14037.035568
Z3, 7, 1, 720, 7080.000000, 0.100941, 70139.982762, 70800.000000, 1.000000, 2, 0.000062, 14027.996552, 14027.996552
Z3, 8, 1, 720, 5664.000000, 0.100858, 56158.162962, 56640.000000, 1.000000, 2, 0.000062, 11231.632592, 11231.632592
Z3, 9, 1, 720, 7080.000000, 0.101072, 70049.073927, 70096.000000, 1.000000, 2, 0.000062, 14009.814785, 14009.814785
Z3, 10, 1, 720, 12904.000000, 0.101077, 127665.047439, 127760.000000, 1.000000, 2, 0.000062, 25533.009488, 25533.009488
Z3, 11, 1, 720, 17344.000000, 0.101085, 171578.374635, 171720.000000, 1.000000, 2, 0.000062, 34315.674927, 34315.674927
Z3, 12, 1, 720, 16912.000000, 0.101086, 167303.088459, 167440.000000, 1.000000, 2, 0.000062, 33460.617692, 33460.617692
Z3, 13, 1, 720, 13240.000000, 0.101164, 130876.596418, 131088.000000, 1.000000, 2, 0.000062, 26175.319284, 26175.319284
Z3, 14, 1, 720, 28328.000000, 0.101175, 279990.116135, 280472.000000, 1.000000, 2, 0.000062, 55998.023227, 55998.023227
Z3, 15, 1, 720, 30528.000000, 0.101202, 301654.117508, 302256.000000, 1.000000, 2, 0.000062, 60330.823502, 60330.823502
Z3, 16, 1, 720, 16360.000000, 0.116233, 140751.765850, 141032.000000, 1.000000, 2, 0.000062, 28150.353170, 28150.353170
Z3, 17, 1, 720, 33216.000000, 0.168189, 197492.107094, 197712.000000, 1.000000, 2, 0.000062, 39498.421419, 39498.421419
Z3, 18, 1, 720, 28000.000000, 0.101055, 277076.839345, 277224.000000, 1.000000, 2, 0.000062, 55415.367869, 55415.367869
Z3, 19, 1, 720, 15744.000000, 0.101063, 155784.015911, 155880.000000, 1.000000, 2, 0.000062, 31156.803182, 31156.803182
Z3, 20, 1, 720, 16024.000000, 0.101269, 158232.035470, 158648.000000, 1.000000, 2, 0.000062, 31646.407094, 31646.407094
Z3, 21, 1, 720, 11576.000000, 0.196088, 59034.719106, 59056.000000, 1.000000, 2, 0.000062, 11806.943821, 11806.943821
Z3, 22, 1, 720, 10816.000000, 0.101115, 106967.314444, 107088.000000, 1.000000, 2, 0.000062, 21393.462889, 21393.462889
Z3, 23, 1, 720, 13224.000000, 0.100989, 130944.954401, 132240.000000, 1.000000, 2, 0.000062, 26188.990880, 26188.990880
Z3, 24, 1, 720, 17528.000000, 0.100954, 173623.630564, 175280.000000, 1.000000, 2, 0.000062, 34724.726113, 34724.726113
Z3, 25, 1, 720, 23824.000000, 0.101046, 235773.805989, 235880.000000, 1.000000, 2, 0.000062, 47154.761198, 47154.761198
Z3, 26, 1, 720, 11024.000000, 0.100992, 109157.160963, 110240.000000, 1.000000, 2, 0.000062, 21831.432193, 21831.432193
Z3, 27, 1, 720, 15112.000000, 0.100981, 149651.914717, 151120.000000, 1.000000, 2, 0.000062, 29930.382943, 29930.382943
Z3, 28, 1, 720, 24552.000000, 0.101101, 242846.262648, 243088.000000, 1.000000, 2, 0.000062, 48569.252530, 48569.252530
Z3, 29, 1, 720, 10824.000000, 0.101036, 107130.131834, 107168.000000, 1.000000, 2, 0.000062, 21426.026367, 21426.026367
Z3, 30, 1, 720, 6872.000000, 0.100941, 68079.373099, 68720.000000, 1.000000, 2, 0.000062, 13615.874620, 13615.874620
Z3, 31, 1, 720, 6872.000000, 0.106822, 64331.317519, 64824.000000, 1.000000, 2, 0.000062, 12866.263504, 12866.263504
Z3, 32, 1, 720, 6376.000000, 0.100901, 63190.652223, 63760.000000, 1.000000, 2, 0.000062, 12638.130445, 12638.130445
Z3, 33, 1, 720, 6872.000000, 0.101050, 68005.937655, 68032.000000, 1.000000, 2, 0.000062, 13601.187531, 13601.187531
Z3, 34, 1, 720, 6872.000000, 0.100904, 68104.336795, 68720.000000, 1.000000, 2, 0.000062, 13620.867359, 13620.867359
Z3, 35, 1, 720, 6376.000000, 0.100981, 63140.590804, 63760.000000, 1.000000, 2, 0.000062, 12628.118161, 12628.118161
Z3, 36, 1, 720, 6872.000000, 0.101019, 68026.806838, 68032.000000, 1.000000, 2, 0.000062, 13605.361368, 13605.361368
Z3, 37, 1, 720, 6872.000000, 0.101048, 68007.283667, 68032.000000, 1.000000, 2, 0.000062, 13601.456733, 13601.456733
Z3, 38, 1, 720, 6376.000000, 0.100895, 63194.410030, 63760.000000, 1.000000, 2, 0.000062, 12638.882006, 12638.882006
Z1, 0, 2, 720, 15344.000000, 0.778120, 19719.323498, 19720.000000, 1.000000, 2, 7.081728, 16582.746706, 16582.746706
Z2, 0, 2, 720, 6624.000000, 1.332477, 4971.192749, 4968.000000, 1.000000, 2, 7.081728, 13633.120556, 13633.120556
Z2, 1, 2, 720, 5664.000000, 0.100989, 56085.316223, 56640.000000, 1.000000, 2, 7.081728, 23855.945251, 23855.945251
Z2, 2, 2, 720, 7080.000000, 0.100995, 70102.480321, 70800.000000, 1.000000, 2, 7.081728, 26659.378070, 26659.378070
Z2, 3, 2, 720, 7080.000000, 0.101011, 70091.376187, 70096.000000, 1.000000, 2, 7.081728, 26657.157243, 26657.157243
Z2, 4, 2, 720, 12128.000000, 0.112573, 107734.536701, 108280.000000, 1.000000, 2, 7.081728, 34185.789346, 34185.789346
Z2, 5, 2, 720, 18392.000000, 0.101196, 181746.314084, 182096.000000, 1.000000, 2, 7.081728, 48988.144823, 48988.144823
Z2, 6, 2, 720, 10632.000000, 0.101093, 105170.486582, 105264.000000, 1.000000, 2, 7.081728, 33672.979322, 33672.979322
Z2, 7, 2, 720, 8048.000000, 0.100952, 79721.055551, 80480.000000, 1.000000, 2, 7.081728, 28583.093116, 28583.093116
Z3, 0, 2, 720, 5424.000000, 0.380893, 14240.219694, 14272.000000, 1.000000, 2, 7.081728, 15486.925945, 15486.925945
Z3, 1, 2, 720, 7080.000000, 0.101016, 70087.906866, 70096.000000, 1.000000, 2, 7.081728, 26656.463379, 26656.463379
Z3, 2, 2, 720, 7080.000000, 0.100978, 70114.282319, 70800.000000, 1.000000, 2, 7.081728, 26661.738470, 26661.738470
Z3, 3, 2, 720, 5664.000000, 0.100931, 56117.545650, 56640.000000, 1.000000, 2, 7.081728, 23862.391136, 23862.391136
Z3, 4, 2, 720, 7080.000000, 0.101073, 70048.380873, 70096.000000, 1.000000, 2, 7.081728, 26648.558181, 26648.558181
Z3, 5, 2, 720, 7080.000000, 0.101134, 70006.130480, 70096.000000, 1.000000, 2, 7.081728, 26640.108102, 26640.108102
Z3, 6, 2, 720, 5664.000000, 0.101100, 56023.738872, 56072.000000, 1.000000, 2, 7.081728, 23843.629781, 23843.629781
Z3, 7, 2, 720, 7080.000000, 0.491468, 14405.820928, 14416.000000, 1.000000, 2, 7.081728, 15520.046192, 15520.046192
Z3, 8, 2, 720, 7080.000000, 0.101145, 69998.516981, 70096.000000, 1.000000, 2, 7.081728, 26638.585402, 26638.585402
Z3, 9, 2, 720, 12648.000000, 0.101137, 125058.089522, 125224.000000, 1.000000, 2, 7.081728, 37650.499910, 37650.499910
Z3, 10, 2, 720, 17112.000000, 0.101222, 169054.158187, 169424.000000, 1.000000, 2, 7.081728, 46449.713643, 46449.713643
Z3, 11, 2, 720, 15320.000000, 0.101185, 151405.840787, 151680.000000, 1.000000, 2, 7.081728, 42920.050163, 42920.050163
Z3, 12, 2, 720, 10704.000000, 0.195622, 54717.772030, 54888.000000, 1.000000, 2, 7.081728, 23582.436412, 23582.436412
Z3, 13, 2, 720, 18776.000000, 0.100969, 185958.066337, 187760.000000, 1.000000, 2, 7.081728, 49830.495273, 49830.495273
Z3, 14, 2, 720, 21848.000000, 0.101145, 216006.723021, 216312.000000, 1.000000, 2, 7.081728, 55840.226610, 55840.226610
Z3, 15, 2, 720, 12752.000000, 0.101091, 126143.771453, 126256.000000, 1.000000, 2, 7.081728, 37867.636297, 37867.636297
Z3, 16, 2, 720, 21856.000000, 0.196375, 111297.262890, 111504.000000, 1.000000, 2, 7.081728, 34898.334584, 34898.334584
Z3, 17, 2, 720, 16880.000000, 0.100993, 167140.296852, 168800.000000, 1.000000, 2, 7.081728, 46066.941376, 46066.941376
Z3, 18, 2, 720, 9160.000000, 0.101077, 90623.979738, 90688.000000, 1.000000, 2, 7.081728, 30763.677954, 30763.677954
Z3, 19, 2, 720, 11592.000000, 0.101055, 114709.811489, 114768.000000, 1.000000, 2, 7.081728, 35580.844304, 35580.844304
Z3, 20, 2, 720, 9952.000000, 0.101121, 98416.748252, 98528.000000, 1.000000, 2, 7.081728, 32322.231656, 32322.231656
Z3, 21, 2, 720, 11064.000000, 0.195567, 56573.961865, 56736.000000, 1.000000, 2, 7.081728, 23953.674379, 23953.674379
Z3, 22, 2, 720, 14728.000000, 0.101063, 145730.880738, 145816.000000, 1.000000, 2, 7.081728, 41785.058154, 41785.058154
Z3, 23, 2, 720, 16264.000000, 0.101161, 160773.420587, 161024.000000, 1.000000, 2, 7.081728, 44793.566123, 44793.566123
Z3, 24, 2, 720, 9504.000000, 0.101032, 94069.205796, 94096.000000, 1.000000, 2, 7.081728, 31452.723165, 31452.723165
Z3, 25, 2, 720, 12688.000000, 0.101168, 125415.151036, 125616.000000, 1.000000, 2, 7.081728, 37721.912213, 37721.912213
Z3, 26, 2, 720, 17320.000000, 0.100980, 171519.112696, 173200.000000, 1.000000, 2, 7.081728, 46942.704545, 46942.704545
Z3, 27, 2, 720, 9320.000000, 0.101162, 92129.455724, 92272.000000, 1.000000, 2, 7.081728, 31064.773151, 31064.773151
Z3, 28, 2, 720, 6376.000000, 0.101084, 63076.253413, 63128.000000, 1.000000, 2, 7.081728, 25254.132689, 25254.132689
Z3, 29, 2, 720, 6872.000000, 0.101191, 67911.177872, 68032.000000, 1.000000, 2, 7.081728, 26221.117580, 26221.117580
Z3, 30, 2, 720, 6872.000000, 0.100978, 68054.427697, 68720.000000, 1.000000, 2, 7.081728, 26249.767545, 26249.767545
Z3, 31, 2, 720, 6376.000000, 0.101079, 63079.373559, 63128.000000, 1.000000, 2, 7.081728, 25254.756718, 25254.756718
Z3, 32, 2, 720, 6872.000000, 0.101114, 67962.893368, 68032.000000, 1.000000, 2, 7.081728, 26231.460680, 26231.460680
Z3, 33, 2, 720, 6872.000000, 0.101229, 67885.684932, 68032.000000, 1.000000, 2, 7.081728, 26216.018992, 26216.018992
Z3, 34, 2, 720, 6376.000000, 0.302644, 21067.657049, 21112.000000, 1.000000, 2, 7.081728, 16852.413416, 16852.413416
Z3, 35, 2, 720, 6872.000000, 0.101036, 68015.360861, 68032.000000, 1.000000, 2, 7.081728, 26241.954178, 26241.954178
Z3, 36, 2, 720, 6872.000000, 0.101027, 68021.420016, 68032.000000, 1.000000, 2, 7.081728, 26243.166009, 26243.166009
Z3, 37, 2, 720, 6376.000000, 0.100999, 63129.337914, 63760.000000, 1.000000, 2, 7.081728, 25264.749589, 25264.749589
Z3, 38, 2, 720, 6872.000000, 0.100855, 68137.425016, 68720.000000, 1.000000, 2, 7.081728, 26266.367009, 26266.367009
Z1, 0, 3, 720, 15304.000000, 0.442437, 34590.235446, 34624.000000, 1.000000, 2, 15.016912, 33184.414098, 33184.414098
Z2, 0, 3, 720, 6624.000000, 0.422538, 15676.696534, 15696.000000, 1.000000, 2, 15.016912, 29401.706316, 29401.706316
Z2, 1, 3, 720, 5664.000000, 0.102971, 55005.778326, 55528.000000, 1.000000, 2, 15.016912, 37267.522674, 37267.522674
Z2, 2, 3, 720, 7080.000000, 0.102996, 68740.533613, 69408.000000, 1.000000, 2, 15.016912, 40014.473732, 40014.473732
Z2, 3, 3, 720, 7080.000000, 0.103127, 68653.213998, 68736.000000, 1.000000, 2, 15.016912, 39997.009809, 39997.009809
Z2, 4, 3, 720, 12544.000000, 0.103169, 121586.910797, 121784.000000, 1.000000, 2, 15.016912, 50583.749169, 50583.749169
Z2, 5, 3, 720, 18632.000000, 0.103031, 180838.776679, 180888.000000, 1.000000, 2, 15.016912, 62434.122345, 62434.122345
Z2, 6, 3, 720, 10240.000000, 0.103115, 99306.599428, 99416.000000, 1.000000, 2, 15.016912, 46127.686895, 46127.686895
Z2, 7, 3, 720, 8424.000000, 0.102980, 81802.291707, 82584.000000, 1.000000, 2, 15.016912, 42626.825351, 42626.825351
Z3, 0, 3, 720, 5424.000000, 0.636206, 8525.540470, 8528.000000, 1.000000, 2, 15.016912, 27971.475103, 27971.475103
Z3, 1, 3, 720, 7080.000000, 0.154768, 45745.890623, 45968.000000, 1.000000, 2, 15.016912, 35415.545134, 35415.545134
Z3, 2, 3, 720, 7080.000000, 0.200197, 35365.165312, 35400.000000, 1.000000, 2, 15.016912, 33339.400072, 33339.400072
Z3, 3, 3, 720, 5664.000000, 0.143893, 39362.581919, 39608.000000, 1.000000, 2, 15.016912, 34138.883393, 34138.883393
Z3, 4, 3, 720, 7080.000000, 0.144210, 49095.069690, 49160.000000, 1.000000, 2, 15.016912, 36085.380947, 36085.380947
Z3, 5, 3, 720, 7080.000000, 0.311850, 22703.222703, 22760.000000, 1.000000, 2, 15.016912, 30807.011550, 30807.011550
Z3, 6, 3, 720, 5664.000000, 0.144107, 39304.128183, 39328.000000, 1.000000, 2, 15.016912, 34127.192646, 34127.192646
Z3, 7, 3, 720, 7080.000000, 0.144140, 49118.912169, 49160.000000, 1.000000, 2, 15.016912, 36090.149443, 36090.149443
Z3, 8, 3, 720, 7080.000000, 0.144020, 49159.838911, 49160.000000, 1.000000, 2, 15.016912, 36098.334792, 36098.334792
Z3, 9, 3, 720, 14120.000000, 0.144066, 98010.634015, 98048.000000, 1.000000, 2, 15.016912, 45868.493812, 45868.493812
Z3, 10, 3, 720, 17536.000000, 0.144052, 121733.818343, 121776.000000, 1.000000, 2, 15.016912, 50613.130678, 50613.130678
Z3, 11, 3, 720, 16008.000000, 0.144066, 111115.738620, 111160.000000, 1.000000, 2, 15.016912, 48489.514733, 48489.514733
Z3, 12, 3, 720, 10896.000000, 0.151626, 71861.026473, 72152.000000, 1.000000, 2, 15.016912, 40638.572304, 40638.572304
Z3, 13, 3, 720, 19720.000000, 0.144138, 136813.331668, 136944.000000, 1.000000, 2, 15.016912, 53629.033343, 53629.033343
Z3, 14, 3, 720, 20104.000000, 0.143879, 139728.521883, 140584.000000, 1.000000, 2, 15.016912, 54212.071386, 54212.071386
