Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg
Z1, 0, 1, 720, 9960.000000, 0.515531, 19319.885710, 19336.000000, 1.000000, 2, 0.000066, 19319.885710, 19319.885710
Z2, 0, 1, 720, 8952.000000, 0.798423, 11212.101856, 11216.000000, 1.000000, 2, 0.000066, 5606.050928, 5606.050928
Z2, 1, 1, 720, 5424.000000, 0.235992, 22983.829960, 23080.000000, 1.000000, 2, 0.000066, 7661.276653, 7661.276653
Z2, 2, 1, 720, 7080.000000, 0.235931, 30008.773752, 30120.000000, 1.000000, 2, 0.000066, 7502.193438, 7502.193438
Z2, 3, 1, 720, 18976.000000, 0.289437, 65561.763009, 65656.000000, 1.000000, 2, 0.000066, 13112.352602, 13112.352602
Z2, 4, 1, 720, 8720.000000, 0.235959, 36955.572790, 37104.000000, 1.000000, 2, 0.000066, 7391.114558, 7391.114558
Z2, 5, 1, 720, 8336.000000, 0.236141, 35300.943081, 35320.000000, 1.000000, 2, 0.000066, 7060.188616, 7060.188616
Z2, 6, 1, 720, 6376.000000, 0.236065, 27009.510093, 27016.000000, 1.000000, 2, 0.000066, 5401.902019, 5401.902019
Z2, 7, 1, 720, 6872.000000, 0.236081, 29108.653386, 29112.000000, 1.000000, 2, 0.000066, 5821.730677, 5821.730677
Z3, 0, 1, 720, 0.000000, 0.229851, 0.000000, 0.000000, 1.000000, 2, 0.000066, 0.000000, 0.000000
Z3, 1, 1, 720, 7080.000000, 0.761323, 9299.600826, 9296.000000, 1.000000, 2, 0.000066, 1859.920165, 1859.920165
Z3, 2, 1, 720, 5664.000000, 0.262398, 21585.530378, 21616.000000, 1.000000, 2, 0.000066, 4317.106076, 4317.106076
Z3, 3, 1, 720, 7080.000000, 0.236005, 29999.364420, 30000.000000, 1.000000, 2, 0.000066, 5999.872884, 5999.872884
Z3, 4, 1, 720, 7080.000000, 0.236050, 29993.645414, 30000.000000, 1.000000, 2, 0.000066, 5998.729083, 5998.729083
Z3, 5, 1, 720, 5664.000000, 0.235965, 24003.559850, 24096.000000, 1.000000, 2, 0.000066, 4800.711970, 4800.711970
Z3, 6, 1, 720, 7080.000000, 0.235965, 30004.449812, 30120.000000, 1.000000, 2, 0.000066, 6000.889962, 6000.889962
Z3, 7, 1, 720, 7080.000000, 0.236080, 29989.833955, 30000.000000, 1.000000, 2, 0.000066, 5997.966791, 5997.966791
Z3, 8, 1, 720, 5664.000000, 0.235999, 24000.101695, 24096.000000, 1.000000, 2, 0.000066, 4800.020339, 4800.020339
Z3, 9, 1, 720, 7080.000000, 0.236055, 29993.010104, 30000.000000, 1.000000, 2, 0.000066, 5998.602021, 5998.602021
Z3, 10, 1, 720, 12904.000000, 0.236228, 54625.192611, 54672.000000, 1.000000, 2, 0.000066, 10925.038522, 10925.038522
Z3, 11, 1, 720, 17344.000000, 0.236188, 73433.027927, 73488.000000, 1.000000, 2, 0.000066, 14686.605585, 14686.605585
Z3, 12, 1, 720, 16912.000000, 0.236120, 71624.597662, 71656.000000, 1.000000, 2, 0.000066, 14324.919532, 14324.919532
Z3, 13, 1, 720, 13240.000000, 0.236022, 56096.465584, 56096.000000, 1.000000, 2, 0.000066, 11219.293117, 11219.293117
Z3, 14, 1, 720, 28328.000000, 0.236046, 120010.506427, 120032.000000, 1.000000, 2, 0.000066, 24002.101285, 24002.101285
Z3, 15, 1, 720, 30528.000000, 0.236092, 129305.524965, 129352.000000, 1.000000, 2, 0.000066, 25861.104993, 25861.104993
Z3, 16, 1, 720, 16360.000000, 0.236003, 69321.152697, 69320.000000, 1.000000, 2, 0.000066, 13864.230539, 13864.230539
Z3, 17, 1, 720, 33216.000000, 0.236139, 140662.914639, 140744.000000, 1.000000, 2, 0.000066, 28132.582928, 28132.582928
Z3, 18, 1, 720, 28000.000000, 0.258790, 108195.834460, 108520.000000, 1.000000, 2, 0.000066, 21639.166892, 21639.166892
Z3, 19, 1, 720, 15744.000000, 0.236167, 66664.690664, 66704.000000, 1.000000, 2, 0.000066, 13332.938133, 13332.938133
Z3, 20, 1, 720, 16024.000000, 0.236037, 67887.661680, 67896.000000, 1.000000, 2, 0.000066, 13577.532336, 13577.532336
Z3, 21, 1, 720, 11576.000000, 0.235892, 49073.304733, 49256.000000, 1.000000, 2, 0.000066, 9814.660947, 9814.660947
Z3, 22, 1, 720, 10816.000000, 0.236160, 45799.457995, 45824.000000, 1.000000, 2, 0.000066, 9159.891599, 9159.891599
Z3, 23, 1, 720, 13224.000000, 0.236073, 56016.571145, 56032.000000, 1.000000, 2, 0.000066, 11203.314229, 11203.314229
Z3, 24, 1, 720, 17528.000000, 0.236116, 74234.698199, 74264.000000, 1.000000, 2, 0.000066, 14846.939640, 14846.939640
Z3, 25, 1, 720, 23824.000000, 0.236147, 100886.312339, 100944.000000, 1.000000, 2, 0.000066, 20177.262468, 20177.262468
Z3, 26, 1, 720, 11024.000000, 0.236123, 46687.531498, 46704.000000, 1.000000, 2, 0.000066, 9337.506300, 9337.506300
Z3, 27, 1, 720, 15112.000000, 0.236003, 64033.084325, 64032.000000, 1.000000, 2, 0.000066, 12806.616865, 12806.616865
Z3, 28, 1, 720, 24552.000000, 0.236187, 103951.529932, 104032.000000, 1.000000, 2, 0.000066, 20790.305986, 20790.305986
Z3, 29, 1, 720, 10824.000000, 0.236209, 45823.825510, 45864.000000, 1.000000, 2, 0.000066, 9164.765102, 9164.765102
Z3, 30, 1, 720, 6872.000000, 0.236088, 29107.790315, 29112.000000, 1.000000, 2, 0.000066, 5821.558063, 5821.558063
Z3, 31, 1, 720, 6872.000000, 0.236121, 29103.722244, 29112.000000, 1.000000, 2, 0.000066, 5820.744449, 5820.744449
Z3, 32, 1, 720, 6376.000000, 0.236164, 26998.187700, 27016.000000, 1.000000, 2, 0.000066, 5399.637540, 5399.637540
Z3, 33, 1, 720, 6872.000000, 0.236122, 29103.598987, 29112.000000, 1.000000, 2, 0.000066, 5820.719797, 5820.719797
Z3, 34, 1, 720, 6872.000000, 0.236101, 29106.187606, 29112.000000, 1.000000, 2, 0.000066, 5821.237521, 5821.237521
Z3, 35, 1, 720, 6376.000000, 0.236124, 27002.761261, 27016.000000, 1.000000, 2, 0.000066, 5400.552252, 5400.552252
Z3, 36, 1, 720, 6872.000000, 0.236187, 29095.589512, 29112.000000, 1.000000, 2, 0.000066, 5819.117902, 5819.117902
Z3, 37, 1, 720, 6872.000000, 0.252787, 27184.942264, 27264.000000, 1.000000, 2, 0.000066, 5436.988453, 5436.988453
Z3, 38, 1, 720, 6376.000000, 0.245428, 25979.105888, 26024.000000, 1.000000, 2, 0.000066, 5195.821178, 5195.821178
Z1, 0, 2, 720, 0.000000, 1.547534, 0.000000, 0.000000, 1.000000, 2, 12.827818, 5195.821178, 5195.821178
Z2, 0, 2, 720, 0.000000, 1.012857, 0.000000, 0.000000, 1.000000, 2, 12.827818, 5195.821178, 5195.821178
Z2, 1, 2, 720, 5664.000000, 0.807940, 7010.421566, 7016.000000, 1.000000, 2, 12.827818, 6597.905491, 6597.905491
Z2, 2, 2, 720, 7080.000000, 0.115001, 61564.682046, 61560.000000, 1.000000, 2, 12.827818, 17508.757587, 17508.757587
Z2, 3, 2, 720, 16880.000000, 0.114990, 146795.373511, 148064.000000, 1.000000, 2, 12.827818, 34554.895880, 34554.895880
Z2, 4, 2, 720, 15344.000000, 0.115125, 133281.216069, 133424.000000, 1.000000, 2, 12.827818, 31852.064392, 31852.064392
