Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg
Z1, 0, 1, 720, 9960.000000, 1.863469, 5344.870239, 5344.000000, 1.000000, 2, 0.000055, 5344.870239, 5344.870239
Z2, 0, 1, 720, 8952.000000, 0.998382, 8966.507810, 8968.000000, 1.000000, 2, 0.000055, 4483.253905, 4483.253905
Z2, 1, 1, 720, 5424.000000, 0.295118, 18379.089042, 18384.000000, 1.000000, 2, 0.000055, 6126.363014, 6126.363014
Z2, 2, 1, 720, 7080.000000, 0.200505, 35310.840129, 35400.000000, 1.000000, 2, 0.000055, 8827.710032, 8827.710032
Z2, 3, 1, 720, 18976.000000, 0.485720, 39067.775673, 39120.000000, 1.000000, 2, 0.000055, 7813.555135, 7813.555135
Z2, 4, 1, 720, 8720.000000, 0.285035, 30592.734226, 30592.000000, 1.000000, 2, 0.000055, 6118.546845, 6118.546845
Z2, 5, 1, 720, 8336.000000, 0.303258, 27488.145408, 27504.000000, 1.000000, 2, 0.000055, 5497.629082, 5497.629082
Z2, 6, 1, 720, 6376.000000, 0.333403, 19124.003083, 19144.000000, 1.000000, 2, 0.000055, 3824.800617, 3824.800617
Z2, 7, 1, 720, 6872.000000, 0.003636, 1889988.998900, 2290664.000000, 1.000000, 2, 0.000055, 377997.799780, 377997.799780
Z3, 0, 1, 720, 7080.000000, 1.073877, 6592.933828, 6592.000000, 1.000000, 2, 0.000055, 1318.586766, 1318.586766
Z3, 1, 1, 720, 7080.000000, 0.309668, 22863.195422, 22912.000000, 1.000000, 2, 0.000055, 4572.639084, 4572.639084
Z3, 2, 1, 720, 5664.000000, 0.003512, 1612756.264237, 1888000.000000, 1.000000, 2, 0.000055, 322551.252847, 322551.252847
Z3, 3, 1, 720, 7080.000000, 0.249260, 28404.076065, 28432.000000, 1.000000, 2, 0.000055, 5680.815213, 5680.815213
Z3, 4, 1, 720, 7080.000000, 0.296445, 23883.013712, 23912.000000, 1.000000, 2, 0.000055, 4776.602742, 4776.602742
Z3, 5, 1, 720, 5664.000000, 0.379016, 14943.960149, 14944.000000, 1.000000, 2, 0.000055, 2988.792030, 2988.792030
Z3, 6, 1, 720, 7080.000000, 0.126710, 55875.621498, 56184.000000, 1.000000, 2, 0.000055, 11175.124300, 11175.124300
Z3, 7, 1, 720, 7080.000000, 0.320041, 22122.165598, 22120.000000, 1.000000, 2, 0.000055, 4424.433120, 4424.433120
Z3, 8, 1, 720, 5664.000000, 0.241656, 23438.275896, 23496.000000, 1.000000, 2, 0.000055, 4687.655179, 4687.655179
Z3, 9, 1, 720, 7080.000000, 0.654000, 10825.688073, 10824.000000, 1.000000, 2, 0.000055, 2165.137615, 2165.137615
