Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg
Z1, 0, 1, 720, 9960.000000, 0.326865, 30471.295489, 30552.000000, 1.000000, 2, 0.000061, 30471.295489, 30471.295489
Z2, 0, 1, 720, 8952.000000, 0.343378, 26070.394725, 26096.000000, 1.000000, 2, 0.000061, 13035.197363, 13035.197363
Z2, 1, 1, 720, 5424.000000, 0.124538, 43552.971784, 43736.000000, 1.000000, 2, 0.000061, 14517.657261, 14517.657261
Z2, 2, 1, 720, 7080.000000, 0.082638, 85674.871125, 86336.000000, 1.000000, 2, 0.000061, 21418.717781, 21418.717781
Z2, 3, 1, 720, 18976.000000, 0.113013, 167909.886473, 167928.000000, 1.000000, 2, 0.000061, 33581.977295, 33581.977295
Z2, 4, 1, 720, 8720.000000, 0.119647, 72881.058447, 73272.000000, 1.000000, 2, 0.000061, 14576.211689, 14576.211689
Z2, 5, 1, 720, 8336.000000, 0.077214, 107959.696428, 108256.000000, 1.000000, 2, 0.000061, 21591.939286, 21591.939286
Z2, 6, 1, 720, 6376.000000, 0.106803, 59698.697602, 60144.000000, 1.000000, 2, 0.000061, 11939.739520, 11939.739520
Z2, 7, 1, 720, 6872.000000, 0.106807, 64340.352224, 64824.000000, 1.000000, 2, 0.000061, 12868.070445, 12868.070445
Z3, 0, 1, 720, 7080.000000, 0.306509, 23098.832334, 23136.000000, 1.000000, 2, 0.000061, 4619.766467, 4619.766467
Z3, 1, 1, 720, 7080.000000, 0.086362, 81980.500683, 82320.000000, 1.000000, 2, 0.000061, 16396.100137, 16396.100137
Z3, 2, 1, 720, 5664.000000, 0.081813, 69231.051300, 69920.000000, 1.000000, 2, 0.000061, 13846.210260, 13846.210260
Z3, 3, 1, 720, 7080.000000, 0.106249, 66635.921279, 66792.000000, 1.000000, 2, 0.000061, 13327.184256, 13327.184256
Z3, 4, 1, 720, 7080.000000, 0.087827, 80613.023330, 81376.000000, 1.000000, 2, 0.000061, 16122.604666, 16122.604666
Z3, 5, 1, 720, 5664.000000, 0.105057, 53913.589766, 53936.000000, 1.000000, 2, 0.000061, 10782.717953, 10782.717953
Z3, 6, 1, 720, 7080.000000, 0.098188, 72106.571068, 72240.000000, 1.000000, 2, 0.000061, 14421.314214, 14421.314214
Z3, 7, 1, 720, 7080.000000, 0.123785, 57195.944581, 57560.000000, 1.000000, 2, 0.000061, 11439.188916, 11439.188916
Z3, 8, 1, 720, 5664.000000, 0.104021, 54450.543640, 54456.000000, 1.000000, 2, 0.000061, 10890.108728, 10890.108728
Z3, 9, 1, 720, 7080.000000, 0.096750, 73178.294574, 73744.000000, 1.000000, 2, 0.000061, 14635.658915, 14635.658915
Z3, 10, 1, 720, 12904.000000, 0.077067, 167438.722151, 167584.000000, 1.000000, 2, 0.000061, 33487.744430, 33487.744430
Z3, 11, 1, 720, 17344.000000, 0.089692, 193372.876065, 194872.000000, 1.000000, 2, 0.000061, 38674.575213, 38674.575213
Z3, 12, 1, 720, 16912.000000, 0.110564, 152961.180855, 153744.000000, 1.000000, 2, 0.000061, 30592.236171, 30592.236171
Z3, 13, 1, 720, 13240.000000, 0.086621, 152849.770841, 153952.000000, 1.000000, 2, 0.000061, 30569.954168, 30569.954168
Z3, 14, 1, 720, 28328.000000, 0.121009, 234098.290210, 234112.000000, 1.000000, 2, 0.000061, 46819.658042, 46819.658042
Z3, 15, 1, 720, 30528.000000, 0.113613, 268701.645058, 270152.000000, 1.000000, 2, 0.000061, 53740.329012, 53740.329012
Z3, 16, 1, 720, 16360.000000, 0.096359, 169781.753650, 170416.000000, 1.000000, 2, 0.000061, 33956.350730, 33956.350730
Z3, 17, 1, 720, 33216.000000, 0.109468, 303431.139694, 304728.000000, 1.000000, 2, 0.000061, 60686.227939, 60686.227939
Z3, 18, 1, 720, 28000.000000, 0.113875, 245883.644347, 247784.000000, 1.000000, 2, 0.000061, 49176.728869, 49176.728869
Z3, 19, 1, 720, 15744.000000, 0.083586, 188356.901874, 189680.000000, 1.000000, 2, 0.000061, 37671.380375, 37671.380375
Z3, 20, 1, 720, 16024.000000, 0.104010, 154062.109413, 154072.000000, 1.000000, 2, 0.000061, 30812.421883, 30812.421883
Z3, 21, 1, 720, 11576.000000, 0.100185, 115546.239457, 115760.000000, 1.000000, 2, 0.000061, 23109.247891, 23109.247891
Z3, 22, 1, 720, 10816.000000, 0.082294, 131431.210052, 131896.000000, 1.000000, 2, 0.000061, 26286.242010, 26286.242010
Z3, 23, 1, 720, 13224.000000, 0.105435, 125423.246550, 125936.000000, 1.000000, 2, 0.000061, 25084.649310, 25084.649310
Z3, 24, 1, 720, 17528.000000, 0.106241, 164983.386828, 165352.000000, 1.000000, 2, 0.000061, 32996.677366, 32996.677366
Z3, 25, 1, 720, 23824.000000, 0.112657, 211473.765501, 212712.000000, 1.000000, 2, 0.000061, 42294.753100, 42294.753100
Z3, 26, 1, 720, 11024.000000, 0.119382, 92342.229147, 92632.000000, 1.000000, 2, 0.000061, 18468.445829, 18468.445829
Z3, 27, 1, 720, 15112.000000, 0.116365, 129867.228118, 130272.000000, 1.000000, 2, 0.000061, 25973.445624, 25973.445624
Z3, 28, 1, 720, 24552.000000, 0.112135, 218950.372319, 219208.000000, 1.000000, 2, 0.000061, 43790.074464, 43790.074464
Z3, 29, 1, 720, 10824.000000, 0.121185, 89317.984899, 89448.000000, 1.000000, 2, 0.000061, 17863.596980, 17863.596980
Z3, 30, 1, 720, 6872.000000, 0.093670, 73363.937226, 73888.000000, 1.000000, 2, 0.000061, 14672.787445, 14672.787445
Z3, 31, 1, 720, 6872.000000, 0.119545, 57484.629219, 57744.000000, 1.000000, 2, 0.000061, 11496.925844, 11496.925844
Z3, 32, 1, 720, 6376.000000, 0.082125, 77637.747336, 77752.000000, 1.000000, 2, 0.000061, 15527.549467, 15527.549467
Z3, 33, 1, 720, 6872.000000, 0.112381, 61149.126632, 61352.000000, 1.000000, 2, 0.000061, 12229.825326, 12229.825326
Z3, 34, 1, 720, 6872.000000, 0.109237, 62909.087580, 63040.000000, 1.000000, 2, 0.000061, 12581.817516, 12581.817516
Z3, 35, 1, 720, 6376.000000, 0.119523, 53345.381224, 53576.000000, 1.000000, 2, 0.000061, 10669.076245, 10669.076245
Z3, 36, 1, 720, 6872.000000, 0.107910, 63682.698545, 64224.000000, 1.000000, 2, 0.000061, 12736.539709, 12736.539709
