Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,QoE,QoE1,Z1,Z2,Z3,delay,jitter,loss
Z1,0,1,720,9960.0,0.467608,21299.892217,21320.0,1.0,2,6.2e-05,21299.892217,21299.892217,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z2,0,1,720,8952.0,0.477832,18734.618025,18760.0,1.0,2,6.2e-05,9367.309012,9367.309012,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z2,1,1,720,5424.0,0.169004,32093.914937,32088.0,1.0,2,6.2e-05,10697.971646,10697.971646,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z2,2,1,720,7080.0,0.161879,43736.370993,43968.0,1.0,2,6.2e-05,10934.092748,10934.092748,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z2,3,1,720,18976.0,0.135794,139741.078398,140560.0,1.0,2,6.2e-05,27948.21568,27948.21568,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z2,4,1,720,8720.0,0.138052,63164.604642,63184.0,1.0,2,6.2e-05,12632.920928,12632.920928,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z2,5,1,720,8336.0,0.171146,48706.951959,48744.0,1.0,2,6.2e-05,9741.390392,9741.390392,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z2,6,1,720,6376.0,0.16615,38374.962383,38408.0,1.0,2,6.2e-05,7674.992477,7674.992477,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z2,7,1,720,6872.0,0.15056,45642.93305,45808.0,1.0,2,6.2e-05,9128.58661,9128.58661,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,0,1,720,7080.0,0.502115,14100.355496,14096.0,1.0,2,6.2e-05,2820.071099,2820.071099,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,1,1,720,7080.0,0.56928,12436.762226,12440.0,1.0,2,6.2e-05,2487.352445,2487.352445,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,2,1,720,5664.0,0.166084,34103.224874,34120.0,1.0,2,6.2e-05,6820.644975,6820.644975,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,3,1,720,7080.0,0.149303,47420.346544,47512.0,1.0,2,6.2e-05,9484.069309,9484.069309,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,4,1,720,7080.0,0.126512,55963.070697,56184.0,1.0,2,6.2e-05,11192.614139,11192.614139,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,5,1,720,5664.0,0.160215,35352.495085,35400.0,1.0,2,6.2e-05,7070.499017,7070.499017,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,6,1,720,7080.0,0.173291,40856.132171,40920.0,1.0,2,6.2e-05,8171.226434,8171.226434,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,7,1,720,7080.0,0.159628,44353.121006,44528.0,1.0,2,6.2e-05,8870.624201,8870.624201,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,8,1,720,5664.0,0.164385,34455.698513,34536.0,1.0,2,6.2e-05,6891.139703,6891.139703,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,9,1,720,7080.0,0.132501,53433.558992,53632.0,1.0,2,6.2e-05,10686.711798,10686.711798,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,10,1,720,12904.0,0.128374,100518.796641,100808.0,1.0,2,6.2e-05,20103.759328,20103.759328,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,11,1,720,17344.0,0.167032,103836.390632,103856.0,1.0,2,6.2e-05,20767.278126,20767.278126,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,12,1,720,16912.0,0.140411,120446.403772,120800.0,1.0,2,6.2e-05,24089.280754,24089.280754,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,13,1,720,13240.0,0.14823,89320.650341,89456.0,1.0,2,6.2e-05,17864.130068,17864.130068,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,14,1,720,28328.0,0.156869,180583.799221,181584.0,1.0,2,6.2e-05,36116.759844,36116.759844,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,15,1,720,30528.0,0.16963,179968.166008,180632.0,1.0,2,6.2e-05,35993.633202,35993.633202,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,16,1,720,16360.0,0.146877,111385.717301,112048.0,1.0,2,6.2e-05,22277.14346,22277.14346,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,17,1,720,33216.0,0.160095,207476.810644,207600.0,1.0,2,6.2e-05,41495.362129,41495.362129,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,18,1,720,28000.0,0.148564,188470.96201,189184.0,1.0,2,6.2e-05,37694.192402,37694.192402,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,19,1,720,15744.0,0.154544,101873.89999,102232.0,1.0,2,6.2e-05,20374.779998,20374.779998,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,20,1,720,16024.0,0.16514,97032.820637,97112.0,1.0,2,6.2e-05,19406.564127,19406.564127,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,21,1,720,11576.0,0.136473,84822.63891,85112.0,1.0,2,6.2e-05,16964.527782,16964.527782,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,22,1,720,10816.0,0.160409,67427.6381,67600.0,1.0,2,6.2e-05,13485.52762,13485.52762,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,23,1,720,13224.0,0.151951,87028.055097,87576.0,1.0,2,6.2e-05,17405.611019,17405.611019,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,24,1,720,17528.0,0.131818,132971.217891,133800.0,1.0,2,6.2e-05,26594.243578,26594.243578,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,25,1,720,23824.0,1.008346,23626.810638,23632.0,1.0,2,6.2e-05,4725.362128,4725.362128,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,26,1,720,11024.0,0.138419,79642.245645,79880.0,1.0,2,6.2e-05,15928.449129,15928.449129,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,27,1,720,15112.0,0.15769,95833.597565,96248.0,1.0,2,6.2e-05,19166.719513,19166.719513,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,28,1,720,24552.0,0.175687,139748.530056,140296.0,1.0,2,6.2e-05,27949.706011,27949.706011,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,29,1,720,10824.0,0.175515,61669.94274,61848.0,1.0,2,6.2e-05,12333.988548,12333.988548,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,30,1,720,6872.0,0.135892,50569.569953,50896.0,1.0,2,6.2e-05,10113.913991,10113.913991,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,31,1,720,6872.0,0.172233,39899.438551,39952.0,1.0,2,6.2e-05,7979.88771,7979.88771,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,32,1,720,6376.0,0.172071,37054.471701,37064.0,1.0,2,6.2e-05,7410.89434,7410.89434,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,33,1,720,6872.0,0.131838,52124.577133,52456.0,1.0,2,6.2e-05,10424.915427,10424.915427,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,34,1,720,6872.0,0.12907,53242.42659,53264.0,1.0,2,6.2e-05,10648.485318,10648.485318,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,35,1,720,6376.0,0.139992,45545.459741,45864.0,1.0,2,6.2e-05,9109.091948,9109.091948,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,36,1,720,6872.0,0.155505,44191.505096,44328.0,1.0,2,6.2e-05,8838.301019,8838.301019,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,37,1,720,6872.0,0.145305,47293.623757,47392.0,1.0,2,6.2e-05,9458.724751,9458.724751,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,38,1,720,6376.0,0.153332,41582.970287,41672.0,1.0,2,6.2e-05,8316.594057,8316.594057,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z1,0,2,720,15344.0,0.472225,32492.985335,32504.0,1.0,2,9.605852,14815.191124,14815.191124,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z2,0,2,720,6624.0,1.495803,4428.390637,4424.0,1.0,2,9.605852,9202.272185,9202.272185,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z2,1,2,720,5664.0,0.169123,33490.418216,33512.0,1.0,2,9.605852,15014.677701,15014.677701,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z2,2,2,720,7080.0,0.140498,50392.176401,50568.0,1.0,2,9.605852,18395.029338,18395.029338,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z2,3,2,720,7080.0,0.169714,41717.241948,41888.0,1.0,2,9.605852,16660.042447,16660.042447,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z2,4,2,720,12128.0,0.163323,74257.759164,74400.0,1.0,2,9.605852,23168.14589,23168.14589,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z2,5,2,720,18392.0,0.134046,137206.63056,137248.0,1.0,2,9.605852,35757.920169,35757.920169,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z2,6,2,720,10632.0,0.165165,64371.991645,64432.0,1.0,2,9.605852,21190.992386,21190.992386,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z2,7,2,720,8048.0,0.139921,57518.170968,57896.0,1.0,2,9.605852,19820.228251,19820.228251,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,0,2,720,5424.0,0.688731,7875.353367,7880.0,1.0,2,9.605852,9891.664731,9891.664731,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,1,2,720,7080.0,0.127725,55431.591309,55744.0,1.0,2,9.605852,19402.912319,19402.912319,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,2,2,720,7080.0,0.155392,45562.191104,45672.0,1.0,2,9.605852,17429.032278,17429.032278,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,3,2,720,5664.0,0.127909,44281.481366,44592.0,1.0,2,9.605852,17172.89033,17172.89033,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,4,2,720,7080.0,0.516976,13695.026462,13720.0,1.0,2,9.605852,11055.59935,11055.59935,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,5,2,720,7080.0,0.174441,40586.788656,40688.0,1.0,2,9.605852,16433.951789,16433.951789,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,6,2,720,5664.0,0.140948,40185.032778,40456.0,1.0,2,9.605852,16353.600613,16353.600613,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,7,2,720,7080.0,0.138448,51138.333526,51304.0,1.0,2,9.605852,18544.260763,18544.260763,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,8,2,720,7080.0,0.132768,53326.102675,53632.0,1.0,2,9.605852,18981.814592,18981.814592,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,9,2,720,12648.0,0.164242,77008.316996,77120.0,1.0,2,9.605852,23718.257456,23718.257456,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,10,2,720,17112.0,0.128004,133683.322396,133680.0,1.0,2,9.605852,35053.258537,35053.258537,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,11,2,720,15320.0,0.155379,98597.622587,98832.0,1.0,2,9.605852,28036.118575,28036.118575,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,12,2,720,10704.0,0.164239,65173.314499,65264.0,1.0,2,9.605852,21351.256957,21351.256957,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,13,2,720,18776.0,0.141626,132574.527276,133160.0,1.0,2,9.605852,34831.499513,34831.499513,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,14,2,720,21848.0,0.173547,125890.969017,126288.0,1.0,2,9.605852,33494.787861,33494.787861,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,15,2,720,12752.0,0.137967,92427.899425,93080.0,1.0,2,9.605852,26802.173942,26802.173942,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,16,2,720,21856.0,0.166411,131337.471682,131656.0,1.0,2,9.605852,34584.088394,34584.088394,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,17,2,720,16880.0,0.146734,115038.096147,115616.0,1.0,2,9.605852,31324.213287,31324.213287,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,18,2,720,9160.0,0.165346,55398.98153,55512.0,1.0,2,9.605852,19396.390363,19396.390363,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,19,2,720,11592.0,0.157285,73700.607178,73832.0,1.0,2,9.605852,23056.715493,23056.715493,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,20,2,720,9952.0,0.142124,70023.359883,70080.0,1.0,2,9.605852,22321.266034,22321.266034,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,21,2,720,11064.0,0.146672,75433.620596,75776.0,1.0,2,9.605852,23403.318176,23403.318176,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,22,2,720,14728.0,0.145204,101429.71268,101568.0,1.0,2,9.605852,28602.536593,28602.536593,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,23,2,720,16264.0,0.14661,110933.769866,111392.0,1.0,2,9.605852,30503.34803,30503.34803,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,24,2,720,9504.0,0.146532,64859.552862,65088.0,1.0,2,9.605852,21288.50463,21288.50463,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
Z3,25,2,720,12688.0,0.144077,88064.021322,88104.0,1.0,2,9.605852,25929.398322,25929.398322,655683.3539051999,1641262.4572213998,65040.2981772,2033850.4839372,11889641.517099198,150,25,3
