Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg
Z1, 0, 1, 720, 9960.000000, 0.754322, 13203.910266, 13208.000000, 1.000000, 2, 0.000066, 13203.910266, 13203.910266
Z2, 0, 1, 720, 8952.000000, 0.799715, 11193.987858, 11200.000000, 1.000000, 2, 0.000066, 5596.993929, 5596.993929
Z2, 1, 1, 720, 5424.000000, 0.265875, 20400.564175, 20464.000000, 1.000000, 2, 0.000066, 6800.188058, 6800.188058
Z2, 2, 1, 720, 7080.000000, 0.229897, 30796.400127, 30912.000000, 1.000000, 2, 0.000066, 7699.100032, 7699.100032
Z2, 3, 1, 720, 18976.000000, 0.230182, 82439.113397, 82504.000000, 1.000000, 2, 0.000066, 16487.822679, 16487.822679
Z2, 4, 1, 720, 8720.000000, 0.230032, 37907.769354, 37912.000000, 1.000000, 2, 0.000066, 7581.553871, 7581.553871
Z2, 5, 1, 720, 8336.000000, 0.230053, 36235.128427, 36240.000000, 1.000000, 2, 0.000066, 7247.025685, 7247.025685
Z2, 6, 1, 720, 6376.000000, 0.230085, 27711.497925, 27720.000000, 1.000000, 2, 0.000066, 5542.299585, 5542.299585
Z2, 7, 1, 720, 6872.000000, 0.235785, 29145.195835, 29240.000000, 1.000000, 2, 0.000066, 5829.039167, 5829.039167
Z3, 0, 1, 720, 7080.000000, 0.495169, 14298.148713, 14296.000000, 1.000000, 2, 0.000066, 2859.629743, 2859.629743
Z3, 1, 1, 720, 7080.000000, 0.115089, 61517.608112, 61560.000000, 1.000000, 2, 0.000066, 12303.521622, 12303.521622
Z3, 2, 1, 720, 5664.000000, 0.115073, 49220.929323, 49248.000000, 1.000000, 2, 0.000066, 9844.185865, 9844.185865
Z3, 3, 1, 720, 7080.000000, 0.115084, 61520.280838, 61560.000000, 1.000000, 2, 0.000066, 12304.056168, 12304.056168
Z3, 4, 1, 720, 7080.000000, 0.115176, 61471.139821, 61560.000000, 1.000000, 2, 0.000066, 12294.227964, 12294.227964
Z3, 5, 1, 720, 5664.000000, 0.114996, 49253.887092, 49680.000000, 1.000000, 2, 0.000066, 9850.777418, 9850.777418
Z3, 6, 1, 720, 7080.000000, 0.115208, 61454.065690, 61560.000000, 1.000000, 2, 0.000066, 12290.813138, 12290.813138
Z3, 7, 1, 720, 7080.000000, 0.115097, 61513.332233, 61560.000000, 1.000000, 2, 0.000066, 12302.666447, 12302.666447
Z3, 8, 1, 720, 5664.000000, 0.177345, 31937.748456, 32000.000000, 1.000000, 2, 0.000066, 6387.549691, 6387.549691
Z3, 9, 1, 720, 7080.000000, 0.115057, 61534.717575, 61560.000000, 1.000000, 2, 0.000066, 12306.943515, 12306.943515
Z3, 10, 1, 720, 12904.000000, 0.115092, 112119.000452, 112208.000000, 1.000000, 2, 0.000066, 22423.800090, 22423.800090
Z3, 11, 1, 720, 17344.000000, 0.115037, 150768.883055, 150816.000000, 1.000000, 2, 0.000066, 30153.776611, 30153.776611
Z3, 12, 1, 720, 16912.000000, 0.115161, 146855.272184, 147056.000000, 1.000000, 2, 0.000066, 29371.054437, 29371.054437
Z3, 13, 1, 720, 13240.000000, 0.115108, 115022.413733, 115128.000000, 1.000000, 2, 0.000066, 23004.482747, 23004.482747
Z3, 14, 1, 720, 28328.000000, 0.115092, 246133.527960, 246328.000000, 1.000000, 2, 0.000066, 49226.705592, 49226.705592
Z3, 15, 1, 720, 30528.000000, 0.115172, 265064.425381, 265456.000000, 1.000000, 2, 0.000066, 53012.885076, 53012.885076
Z3, 16, 1, 720, 16360.000000, 0.115026, 142228.713508, 142256.000000, 1.000000, 2, 0.000066, 28445.742702, 28445.742702
Z3, 17, 1, 720, 33216.000000, 0.115227, 288265.771043, 288832.000000, 1.000000, 2, 0.000066, 57653.154209, 57653.154209
Z3, 18, 1, 720, 28000.000000, 0.115280, 242886.884108, 243472.000000, 1.000000, 2, 0.000066, 48577.376822, 48577.376822
Z3, 19, 1, 720, 15744.000000, 0.115141, 136736.696746, 136904.000000, 1.000000, 2, 0.000066, 27347.339349, 27347.339349
Z3, 20, 1, 720, 16024.000000, 0.133369, 120147.860447, 120480.000000, 1.000000, 2, 0.000066, 24029.572089, 24029.572089
Z3, 21, 1, 720, 11576.000000, 0.115139, 100539.348092, 100656.000000, 1.000000, 2, 0.000066, 20107.869618, 20107.869618
Z3, 22, 1, 720, 10816.000000, 0.115096, 93973.726281, 94048.000000, 1.000000, 2, 0.000066, 18794.745256, 18794.745256
Z3, 23, 1, 720, 13224.000000, 0.115262, 114729.919661, 114984.000000, 1.000000, 2, 0.000066, 22945.983932, 22945.983932
Z3, 24, 1, 720, 17528.000000, 0.115215, 152132.968797, 152416.000000, 1.000000, 2, 0.000066, 30426.593759, 30426.593
