Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,qt_sw,QoE,delay,jitter,loss
Z1,0,1,720,9960.0,2.122688,4692.163898,4688.0,1.0,2,5.5e-05,4692.163898,4692.163898,0.0,4532.8946328,300,0,0
Z2,0,1,720,8952.0,2.122347,4217.971896,4216.0,1.0,2,5.5e-05,2108.985948,2108.985948,0.0,4058.7026308,300,0,0
Z2,1,1,720,5424.0,0.703524,7709.758302,7712.0,1.0,2,5.5e-05,2569.919434,2569.919434,0.0,7550.489036800001,300,0,0
Z2,2,1,720,7080.0,0.703805,10059.604578,10064.0,1.0,2,5.5e-05,2514.901144,2514.901144,0.0,9900.3353128,300,0,0
Z2,3,1,720,18976.0,0.703684,26966.649803,26992.0,1.0,2,5.5e-05,5393.329961,5393.329961,0.0,26807.3805378,300,0,0
Z2,4,1,720,8720.0,0.703525,12394.726556,12400.0,1.0,2,5.5e-05,2478.945311,2478.945311,0.0,12235.4572908,300,0,0
Z2,5,1,720,8336.0,0.703814,11844.03834,11856.0,1.0,2,5.5e-05,2368.807668,2368.807668,0.0,11684.769074799999,300,0,0
Z2,6,1,720,6376.0,0.70368,9060.936789,9064.0,1.0,2,5.5e-05,1812.187358,1812.187358,0.0,8901.667523799999,300,0,0
Z2,7,1,720,6872.0,0.703673,9765.899786,9768.0,1.0,2,5.5e-05,1953.179957,1953.179957,0.0,9606.6305208,300,0,0
Z3,0,1,720,7080.0,2.122142,3336.251768,3336.0,1.0,2,5.5e-05,667.250354,667.250354,0.0,3176.9825028,300,0,0
Z3,1,1,720,7080.0,0.703528,10063.565345,10064.0,1.0,2,5.5e-05,2012.713069,2012.713069,0.0,9904.2960798,300,0,0
Z3,2,1,720,5664.0,0.703551,8050.589083,8056.0,1.0,2,5.5e-05,1610.117817,1610.117817,0.0,7891.3198178,300,0,0
Z3,3,1,720,7080.0,0.703541,10063.379391,10064.0,1.0,2,5.5e-05,2012.675878,2012.675878,0.0,9904.1101258,300,0,0
Z3,4,1,720,7080.0,0.703673,10061.49163,10064.0,1.0,2,5.5e-05,2012.298326,2012.298326,0.0,9902.2223648,300,0,0
Z3,5,1,720,5664.0,0.703549,8050.611969,8056.0,1.0,2,5.5e-05,1610.122394,1610.122394,0.0,7891.3427038,300,0,0
Z3,6,1,720,7080.0,0.703686,10061.305753,10064.0,1.0,2,5.5e-05,2012.261151,2012.261151,0.0,9902.0364878,300,0,0
Z3,7,1,720,7080.0,0.703128,10069.290371,10064.0,1.0,2,5.5e-05,2013.858074,2013.858074,0.0,9910.021105799999,300,0,0
Z3,8,1,720,5664.0,0.702885,8058.217205,8064.0,1.0,2,5.5e-05,1611.643441,1611.643441,0.0,7898.9479398,300,0,0
Z3,9,1,720,7080.0,0.703546,10063.307872,10064.0,1.0,2,5.5e-05,2012.661574,2012.661574,0.0,9904.038606799999,300,0,0
Z3,10,1,720,12904.0,0.703692,18337.568141,18352.0,1.0,2,5.5e-05,3667.513628,3667.513628,0.0,18178.2988758,300,0,0
Z3,11,1,720,17344.0,0.703545,24652.296584,24664.0,1.0,2,5.5e-05,4930.459317,4930.459317,0.0,24493.0273188,300,0,0
Z3,12,1,720,16912.0,0.703546,24038.229199,24056.0,1.0,2,5.5e-05,4807.64584,4807.64584,0.0,23878.9599338,300,0,0
Z3,13,1,720,13240.0,0.70381,18811.895256,18832.0,1.0,2,5.5e-05,3762.379051,3762.379051,0.0,18652.6259908,300,0,0
Z3,14,1,720,28328.0,0.703815,40249.213217,40288.0,1.0,2,5.5e-05,8049.842643,8049.842643,0.0,40089.9439518,300,0,0
Z3,15,1,720,30528.0,0.703826,43374.35673,43424.0,1.0,2,5.5e-05,8674.871346,8674.871346,0.0,43215.0874648,300,0,0
Z3,16,1,720,16360.0,0.703652,23250.129325,23264.0,1.0,2,5.5e-05,4650.025865,4650.025865,0.0,23090.8600598,300,0,0
Z3,17,1,720,33216.0,0.703684,47203.005895,47248.0,1.0,2,5.5e-05,9440.601179,9440.601179,0.0,47043.736629800005,300,0,0
Z3,18,1,720,28000.0,0.703671,39791.322934,39824.0,1.0,2,5.5e-05,7958.264587,7958.264587,0.0,39632.05366880001,300,0,0
Z3,19,1,720,15744.0,0.70354,22378.258521,22392.0,1.0,2,5.5e-05,4475.651704,4475.651704,0.0,22218.9892558,300,0,0
Z3,20,1,720,16024.0,0.703679,22771.746777,22792.0,1.0,2,5.5e-05,4554.349355,4554.349355,0.0,22612.4775118,300,0,0
Z3,21,1,720,11576.0,0.703671,16450.869796,16464.0,1.0,2,5.5e-05,3290.173959,3290.173959,0.0,16291.600530799999,300,0,0
Z3,22,1,720,10816.0,0.703683,15370.557481,15384.0,1.0,2,5.5e-05,3074.111496,3074.111496,0.0,15211.2882158,300,0,0
Z3,23,1,720,13224.0,0.703671,18792.873374,18808.0,1.0,2,5.5e-05,3758.574675,3758.574675,0.0,18633.6041088,300,0,0
Z3,24,1,720,17528.0,0.703681,24909.01417,24928.0,1.0,2,5.5e-05,4981.802834,4981.802834,0.0,24749.744904799998,300,0,0
Z3,25,1,720,23824.0,0.703676,33856.490771,33888.0,1.0,2,5.5e-05,6771.298154,6771.298154,0.0,33697.2215058,300,0,0
Z3,26,1,720,11024.0,0.703676,15666.300968,15680.0,1.0,2,5.5e-05,3133.260194,3133.260194,0.0,15507.031702799999,300,0,0
Z3,27,1,720,15112.0,0.703675,21475.823356,21496.0,1.0,2,5.5e-05,4295.164671,4295.164671,0.0,21316.5540908,300,0,0
Z3,28,1,720,24552.0,0.703683,34890.710732,34920.0,1.0,2,5.5e-05,6978.142146,6978.142146,0.0,34731.4414668,300,0,0
Z3,29,1,720,10824.0,0.703679,15382.013674,15392.0,1.0,2,5.5e-05,3076.402735,3076.402735,0.0,15222.7444088,300,0,0
Z3,30,1,720,6872.0,0.703656,9766.135725,9768.0,1.0,2,5.5e-05,1953.227145,1953.227145,0.0,9606.8664598,300,0,0
Z3,31,1,720,6872.0,0.703681,9765.788759,9768.0,1.0,2,5.5e-05,1953.157752,1953.157752,0.0,9606.519493799999,300,0,0
Z3,32,1,720,6376.0,0.70367,9061.065556,9064.0,1.0,2,5.5e-05,1812.213111,1812.213111,0.0,8901.796290799999,300,0,0
Z3,33,1,720,6872.0,0.703678,9765.830394,9768.0,1.0,2,5.5e-05,1953.166079,1953.166079,0.0,9606.5611288,300,0,0
Z3,34,1,720,6872.0,0.703674,9765.885907,9768.0,1.0,2,5.5e-05,1953.177181,1953.177181,0.0,9606.6166418,300,0,0
Z3,35,1,720,6376.0,0.703678,9060.962543,9064.0,1.0,2,5.5e-05,1812.192509,1812.192509,0.0,8901.6932778,300,0,0
Z3,36,1,720,6872.0,0.703552,9767.579369,9768.0,1.0,2,5.5e-05,1953.515874,1953.515874,0.0,9608.310103799999,300,0,0
Z3,37,1,720,6872.0,0.703672,9765.913664,9768.0,1.0,2,5.5e-05,1953.182733,1953.182733,0.0,9606.6443988,300,0,0
Z3,38,1,720,6376.0,0.703675,9061.001172,9064.0,1.0,2,5.5e-05,1812.200234,1812.200234,0.0,8901.7319068,300,0,0
Z1,0,2,720,15344.0,2.122299,7229.895505,7224.0,1.0,2,38.039364,3258.179335,3258.179335,0.0,7070.626239800001,300,0,0
Z2,0,2,720,6624.0,2.12274,3120.495209,3120.0,1.0,2,38.039364,2436.299276,2436.299276,0.0,2961.2259438,300,0,0
Z2,1,2,720,5664.0,0.703664,8049.296255,8056.0,1.0,2,38.039364,3422.059485,3422.059485,0.0,7890.026989800001,300,0,0
Z2,2,2,720,7080.0,0.703682,10061.362945,10064.0,1.0,2,38.039364,3824.472824,3824.472824,0.0,9902.0936798,300,0,0
Z2,3,2,720,7080.0,0.703672,10061.505929,10064.0,1.0,2,38.039364,3824.50142,3824.50142,0.0,9902.2366638,300,0,0
Z2,4,2,720,12128.0,0.703695,17234.739482,17248.0,1.0,2,38.039364,5259.148131,5259.148131,0.0,17075.4702168,300,0,0
Z2,5,2,720,18392.0,0.703677,26136.99183,26160.0,1.0,2,38.039364,7039.5986,7039.5986,0.0,25977.7225648,300,0,0
Z2,6,2,720,10632.0,0.703682,15109.097575,15120.0,1.0,2,38.039364,4834.01975,4834.01975,0.0,14949.8283098,300,0,0
Z2,7,2,720,8048.0,0.703789,11435.245507,11448.0,1.0,2,38.039364,4099.249336,4099.249336,0.0,11275.9762418,300,0,0
Z3,0,2,720,5424.0,2.119608,2558.963733,2552.0,1.0,2,38.039364,2323.992981,2323.992981,0.0,2399.6944678,300,0,0
Z3,1,2,720,7080.0,0.703795,10059.747512,10064.0,1.0,2,38.039364,3824.149737,3824.149737,0.0,9900.4782468,300,0,0
Z3,2,2,720,7080.0,0.70368,10061.391542,10064.0,1.0,2,38.039364,3824.478543,3824.478543,0.0,9902.122276799999,300,0,0
Z3,3,2,720,5664.0,0.703811,8047.615056,8056.0,1.0,2,38.039364,3421.723246,3421.723246,0.0,7888.3457908,300,0,0
Z3,4,2,720,7080.0,0.703807,10059.575992,10064.0,1.0,2,38.039364,3824.115433,3824.115433,0.0,9900.3067268,300,0,0
Z3,5,2,720,7080.0,0.703675,10061.463033,10064.0,1.0,2,38.039364,3824.492841,3824.492841,0.0,9902.1937678,300,0,0
Z3,6,2,720,5664.0,0.703413,8052.168498,8056.0,1.0,2,38.039364,3422.633934,3422.633934,0.0,7892.8992328,300,0,0
Z3,7,2,720,7080.0,0.703679,10061.40584,10064.0,1.0,2,38.039364,3824.481402,3824.481402,0.0,9902.136574799999,300,0,0
Z3,8,2,720,7080.0,0.703547,10063.293568,10064.0,1.0,2,38.039364,3824.858948,3824.858948,0.0,9904.024302799999,300,0,0
Z3,9,2,720,12648.0,0.70382,17970.503822,17984.0,1.0,2,38.039364,5406.300999,5406.300999,0.0,17811.2345568,300,0,0
Z3,10,2,720,17112.0,0.703812,24313.310941,24336.0,1.0,2,38.039364,6674.862423,6674.862423,0.0,24154.0416758,300,0,0
Z3,11,2,720,15320.0,0.703904,21764.3315,21792.0,1.0,2,38.039364,6165.066534,6165.066534,0.0,21605.0622348,300,0,0
Z3,12,2,720,10704.0,0.70381,15208.650062,15224.0,1.0,2,38.039364,4853.930247,4853.930247,0.0,15049.3807968,300,0,0
Z3,13,2,720,18776.0,0.70381,26677.654481,26704.0,1.0,2,38.039364,7147.731131,7147.731131,0.0,26518.3852158,300,0,0
Z3,14,2,720,21848.0,0.703815,31042.248318,31072.0,1.0,2,38.039364,8020.649898,8020.649898,0.0,30882.9790528,300,0,0
Z3,15,2,720,12752.0,0.703664,18122.285636,18136.0,1.0,2,38.039364,5436.657362,5436.657362,0.0,17963.0163708,300,0,0
Z3,16,2,720,21856.0,0.703815,31053.614941,31088.0,1.0,2,38.039364,8022.923223,8022.923223,0.0,30894.3456758,300,0,0
Z3,17,2,720,16880.0,0.703803,23983.984155,24008.0,1.0,2,38.039364,6608.997065,6608.997065,0.0,23824.714889799998,300,0,0
Z3,18,2,720,9160.0,0.703115,13027.740839,13024.0,1.0,2,38.039364,4417.748402,4417.748402,0.0,12868.4715738,300,0,0
Z3,19,2,720,11592.0,0.70346,16478.548887,16488.0,1.0,2,38.039364,5107.910012,5107.910012,0.0,16319.2796218,300,0,0
Z3,20,2,720,9952.0,0.703666,14143.07356,14152.0,1.0,2,38.039364,4640.814947,4640.814947,0.0,13983.8042948,300,0,0
Z3,21,2,720,11064.0,0.703809,15720.174081,15736.0,1.0,2,38.039364,4956.235051,4956.235051,0.0,15560.904815799999,300,0,0
Z3,22,2,720,14728.0,0.70381,20926.102215,20944.0,1.0,2,38.039364,5997.420678,5997.420678,0.0,20766.8329498,300,0,0
Z3,23,2,720,16264.0,0.703678,23112.844227,23128.0,1.0,2,38.039364,6434.76908,6434.76908,0.0,22953.5749618,300,0,0
Z3,24,2,720,9504.0,0.703676,13506.215929,13512.0,1.0,2,38.039364,4513.44342,4513.44342,0.0,13346.9466638,300,0,0
Z3,25,2,720,12688.0,0.703803,18027.771976,18048.0,1.0,2,38.039364,5417.75463,5417.75463,0.0,17868.5027108,300,0,0
Z3,26,2,720,17320.0,0.703551,24617.973679,24632.0,1.0,2,38.039364,6735.79497,6735.79497,0.0,24458.7044138,300,0,0
