Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg
Z1, 0, 1, 720, 9960.000000, 0.020052, 496708.557750, 498000.000000, 1.000000, 2, 0.000061, 496708.557750, 496708.557750
Z2, 0, 1, 720, 8952.000000, 0.056114, 159532.380511, 159856.000000, 1.000000, 2, 0.000061, 79766.190256, 79766.190256
Z2, 1, 1, 720, 5424.000000, 0.000777, 6980694.980695, 5424000.000000, 1.000000, 2, 0.000061, 2326898.326898, 2326898.326898
Z2, 2, 1, 720, 7080.000000, 0.024384, 290354.330709, 295000.000000, 1.000000, 2, 0.000061, 72588.582677, 72588.582677
Z2, 3, 1, 720, 18976.000000, 0.001176, 16136054.421769, 18976000.000000, 1.000000, 2, 0.000061, 3227210.884354, 3227210.884354
Z2, 4, 1, 720, 8720.000000, 0.009788, 890886.800163, 968888.000000, 1.000000, 2, 0.000061, 178177.360033, 178177.360033
Z2, 5, 1, 720, 8336.000000, 0.000848, 9830188.679245, 8336000.000000, 1.000000, 2, 0.000061, 1966037.735849, 1966037.735849
Z2, 6, 1, 720, 6376.000000, 0.000872, 7311926.605505, 6376000.000000, 1.000000, 2, 0.000061, 1462385.321101, 1462385.321101
Z2, 7, 1, 720, 6872.000000, 0.022408, 306676.187076, 312360.000000, 1.000000, 2, 0.000061, 61335.237415, 61335.237415
Z3, 0, 1, 720, 7080.000000, 0.021915, 323066.392882, 337136.000000, 1.000000, 2, 0.000061, 64613.278576, 64613.278576
Z3, 1, 1, 720, 7080.000000, 0.000760, 9315789.473684, 7080000.000000, 1.000000, 2, 0.000061, 1863157.894737, 1863157.894737
Z3, 2, 1, 720, 5664.000000, 0.016094, 351932.397167, 354000.000000, 1.000000, 2, 0.000061, 70386.479433, 70386.479433
Z3, 3, 1, 720, 7080.000000, 0.006927, 1022087.483759, 1180000.000000, 1.000000, 2, 0.000061, 204417.496752, 204417.496752
Z3, 4, 1, 720, 7080.000000, 0.010310, 686711.930165, 708000.000000, 1.000000, 2, 0.000061, 137342.386033, 137342.386033
Z3, 5, 1, 720, 5664.000000, 0.017270, 327967.573827, 333176.000000, 1.000000, 2, 0.000061, 65593.514765, 65593.514765
Z3, 6, 1, 720, 7080.000000, 0.003676, 1926006.528836, 2360000.000000, 1.000000, 2, 0.000061, 385201.305767, 385201.305767
Z3, 7, 1, 720, 7080.000000, 0.004195, 1687723.480334, 1770000.000000, 1.000000, 2, 0.000061, 337544.696067, 337544.696067
Z3, 8, 1, 720, 5664.000000, 0.000872, 6495412.844037, 5664000.000000, 1.000000, 2, 0.000061, 1299082.568807, 1299082.568807
Z3, 9, 1, 720, 7080.000000, 0.014113, 501665.131439, 505712.000000, 1.000000, 2, 0.000061, 100333.026288, 100333.026288
Z3, 10, 1, 720, 12904.000000, 0.000993, 12994964.753273, 12904000.000000, 1.000000, 2, 0.000061, 2598992.950655, 2598992.950655
Z3, 11, 1, 720, 17344.000000, 0.000913, 18996714.129244, 17344000.000000, 1.000000, 2, 0.000061, 3799342.825849, 3799342.825849
Z3, 12, 1, 720, 16912.000000, 0.000819, 20649572.649573, 16912000.000000, 1.000000, 2, 0.000061, 4129914.529915, 4129914.529915
Z3, 13, 1, 720, 13240.000000, 0.020313, 651799.340324, 662000.000000, 1.000000, 2, 0.000061, 130359.868065, 130359.868065
Z3, 14, 1, 720, 28328.000000, 0.023384, 1211426.616490, 1231648.000000, 1.000000, 2, 0.000061, 242285.323298, 242285.323298
Z3, 15, 1, 720, 30528.000000, 0.023393, 1305005.770957, 1327304.000000, 1.000000, 2, 0.000061, 261001.154191, 261001.154191
Z3, 16, 1, 720, 16360.000000, 0.001278, 12801251.956182, 16360000.000000, 1.000000, 2, 0.000061, 2560250.391236, 2560250.391236
Z3, 17, 1, 720, 33216.000000, 0.013983, 2375455.910749, 2555072.000000, 1.000000, 2, 0.000061, 475091.182150, 475091.182150
Z3, 18, 1, 720, 28000.000000, 0.000870, 32183908.045977, 28000000.000000, 1.000000, 2, 0.000061, 6436781.609195, 6436781.609195
Z3, 19, 1, 720, 15744.000000, 0.005828, 2701441.317776, 3148800.000000, 1.000000, 2, 0.000061, 540288.263555, 540288.263555
Z3, 20, 1, 720, 16024.000000, 0.001196, 13397993.311037, 16024000.000000, 1.000000, 2, 0.000061, 2679598.662207, 2679598.662207
Z3, 21, 1, 720, 11576.000000, 0.000822, 14082725.060827, 11576000.000000, 1.000000, 2, 0.000061, 2816545.012165, 2816545.012165
Z3, 22, 1, 720, 10816.000000, 0.004214, 2566682.486948, 2704000.000000, 1.000000, 2, 0.000061, 513336.497390, 513336.497390
Z3, 23, 1, 720, 13224.000000, 0.000834, 15856115.107914, 13224000.000000, 1.000000, 2, 0.000061, 3171223.021583, 3171223.021583
Z3, 24, 1, 720, 17528.000000, 0.001034, 16951644.100580, 17528000.000000, 1.000000, 2, 0.000061, 3390328.820116, 3390328.820116
Z3, 25, 1, 720, 23824.000000, 0.006694, 3559008.066926, 3970664.000000, 1.000000, 2, 0.000061, 711801.613385, 711801.613385
Z3, 26, 1, 720, 11024.000000, 0.000872, 12642201.834862, 11024000.000000, 1.000000, 2, 0.000061, 2528440.366972, 2528440.366972
Z3, 27, 1, 720, 15112.000000, 0.004911, 3077173.691712, 3778000.000000, 1.000000, 2, 0.000061, 615434.738342, 615434.738342
Z3, 28, 1, 720, 24552.000000, 0.020155, 1218159.265691, 1227600.000000, 1.000000, 2, 0.000061, 243631.853138, 243631.853138
Z3, 29, 1, 720, 10824.000000, 0.016837, 642869.869929, 676496.000000, 1.000000, 2, 0.000061, 128573.973986, 128573.973986
Z3, 30, 1, 720, 6872.000000, 0.011257, 610464.599805, 624720.000000, 1.000000, 2, 0.000061, 122092.919961, 122092.919961
Z3, 31, 1, 720, 6872.000000, 0.012801, 536833.059917, 572664.000000, 1.000000, 2, 0.000061, 107366.611983, 107366.611983
Z3, 32, 1, 720, 6376.000000, 0.000772, 8259067.357513, 6376000.000000, 1.000000, 2, 0.000061, 1651813.471503, 1651813.471503
Z3, 33, 1, 720, 6872.000000, 0.000730, 9413698.630137, 6872000.000000, 1.000000, 2, 0.000061, 1882739.726027, 1882739.726027
Z3, 34, 1, 720, 6872.000000, 0.019253, 356931.387316, 361680.000000, 1.000000, 2, 0.000061, 71386.277463, 71386.277463
Z3, 35, 1, 720, 6376.000000, 0.000753, 8467463.479416, 6376000.000000, 1.000000, 2, 0.000061, 1693492.695883, 1693492.695883
Z3, 36, 1, 720, 6872.000000, 0.000800, 8590000.000000, 6872000.000000, 1.000000, 2, 0.000061, 1718000.000000, 1718000.000000
Z3, 37, 1, 720, 6872.000000, 0.000802, 8568578.553616, 6872000.000000, 1.000000, 2, 0.000061, 1713715.710723, 1713715.710723
Z3, 38, 1, 720, 6376.000000, 0.020731, 307558.728474, 318800.000000, 1.000000, 2, 0.000061, 61511.745695, 61511.745695
Z1, 0, 2, 4K, 33112.000000, 0.021472, 1542101.341282, 1576760.000000, 1.543658, 2, 0.456403, 369932.013951, 369932.013951
Z2, 0, 2, 4K, 6624.000000, 0.031416, 210847.975554, 213672.000000, 1.543658, 2, 0.456403, 103681.340806, 103681.340806
Z2, 1, 2, 4K, 9736.000000, 0.000874, 11139588.100686, 9736000.000000, 1.543658, 2, 0.456403, 2289429.365832, 2289429.365832
Z2, 2, 2, 4K, 9976.000000, 0.000887, 11246899.661781, 9976000.000000, 1.543658, 2, 0.456403, 2310891.678051, 2310891.678051
Z2, 3, 2, 4K, 38152.000000, 0.004366, 8738433.348603, 9538000.000000, 1.543658, 2, 0.456403, 1809198.415415, 1809198.415415
Z2, 4, 2, 4K, 53912.000000, 0.025951, 2077453.662672, 2156480.000000, 1.543658, 2, 0.456403, 477002.478229, 477002.478229
Z2, 5, 2, 4K, 24608.000000, 0.001094, 22493601.462523, 24608000.000000, 1.543658, 2, 0.456403, 4560232.038199, 4560232.038199
Z2, 6, 2, 4K, 10280.000000, 0.005024, 2046178.343949, 2056000.000000, 1.543658, 2, 0.456403, 470747.414485, 470747.414485
Z2, 7, 2, 4K, 10280.000000, 0.020024, 513383.939273, 514000.000000, 1.543658, 2, 0.456403, 164188.533549, 164188.533549
Z3, 0, 2, 4K, 9976.000000, 0.044719, 223081.911492, 226720.000000, 1.543658, 2, 0.456403, 106128.127993, 106128.127993
Z3, 1, 2, 4K, 9976.000000, 0.000841, 11862068.965517, 9976000.000000, 1.543658, 2, 0.456403, 2433925.538798, 2433925.538798
Z3, 2, 2, 4K, 9976.000000, 0.006400, 1558750.000000, 1662664.000000, 1.543658, 2, 0.456403, 373261.745695, 373261.745695
Z3, 3, 2, 4K, 9976.000000, 0.006116, 1631131.458470, 1662664.000000, 1.543658, 2, 0.456403, 387738.037389, 387738.037389
Z3, 4, 2, 4K, 9976.000000, 0.021861, 456337.770459, 475040.000000, 1.543658, 2, 0.456403, 152779.299787, 152779.299787
Z3, 5, 2, 4K, 9976.000000, 0.000900, 11084444.444444, 9976000.000000, 1.543658, 2, 0.456403, 2278400.634584, 2278400.634584
Z3, 6, 2, 4K, 9976.000000, 0.015756, 633155.623255, 665064.000000, 1.543658, 2, 0.456403, 188142.870346, 188142.870346
Z3, 7, 2, 4K, 9976.000000, 0.000852, 11708920.187793, 9976000.000000, 1.543658, 2, 0.456403, 2403295.783254, 2403295.783254
Z3, 8, 2, 4K, 9976.000000, 0.018691, 533732.812584, 554216.000000, 1.543658, 2, 0.456403, 168258.308212, 168258.308212
Z3, 9, 2, 4K, 9976.000000, 0.002483, 4017720.499396, 4988000.000000, 1.543658, 2, 0.456403, 865055.845574, 865055.845574
Z3, 10, 2, 4K, 40320.000000, 0.019012, 2120765.832106, 2122104.000000, 1.543658, 2, 0.456403, 485664.912116, 485664.912116
Z3, 11, 2, 4K, 25056.000000, 0.022623, 1107545.418380, 1138904.000000, 1.543658, 2, 0.456403, 283020.829371, 283020.829371
Z3, 12, 2, 4K, 28696.000000, 0.014999, 1913194.212948, 2049712.000000, 1.543658, 2, 0.456403, 444150.588284, 444150.588284
Z3, 13, 2, 4K, 25792.000000, 0.018142, 1421673.464888, 1432888.000000, 1.543658, 2, 0.456403, 345846.438672, 345846.438672
Z3, 14, 2, 4K, 40168.000000, 0.000953, 42149003.147954, 40168000.000000, 1.543658, 2, 0.456403, 8491312.375286, 8491312.375286
Z3, 15, 2, 4K, 41448.000000, 0.001822, 22748627.881449, 41448000.000000, 1.543658, 2, 0.456403, 4611237.321985, 4611237.321985
Z3, 16, 2, 4K, 44560.000000, 0.014126, 3154466.940394, 3182856.000000, 1.543658, 2, 0.456403, 692405.133774, 692405.133774
Z3, 17, 2, 4K, 39312.000000, 0.002667, 14740157.480315, 19656000.000000, 1.543658, 2, 0.456403, 3009543.241758, 3009543.241758
Z3, 18, 2, 4K, 31560.000000, 0.014992, 2105122.732124, 2254280.000000, 1.543658, 2, 0.456403, 482536.292120, 482536.292120
Z3, 19, 2, 4K, 29312.000000, 0.001065, 27523004.694836, 29312000.000000, 1.543658, 2, 0.456403, 5566112.684662, 5566112.684662
Z3, 20, 2, 4K, 35968.000000, 0.024865, 1446531.268852, 1498664.000000, 1.543658, 2, 0.456403, 350817.999465, 350817.999465
Z3, 21, 2, 4K, 35592.000000, 0.009346, 3808260.218275, 3954664.000000, 1.543658, 2, 0.456403, 823163.789350, 823163.789350
Z3, 22, 2, 4K, 42440.000000, 0.001028, 41284046.692607, 42440000.000000, 1.543658, 2, 0.456403, 8318321.084216, 8318321.084216
Z3, 23, 2, 4K, 61624.000000, 0.016274, 3786653.557822, 3851496.000000, 1.543658, 2, 0.456403, 818842.457259, 818842.457259
Z3, 24, 2, 4K, 64952.000000, 0.001671, 38870137.642130, 64952000.000000, 1.543658, 2, 0.456403, 7835539.274121, 7835539.274121
Z3, 25, 2, 4K, 73400.000000, 0.017003, 4316885.255543, 4317640.000000, 1.543658, 2, 0.456403, 924888.796803, 924888.796803
Z3, 26, 2, 4K, 52792.000000, 0.017034, 3099213.338030, 3105408.000000, 1.543658, 2, 0.456403, 681354.413301, 681354.413301
Z3, 27, 2, 4K, 67272.000000, 0.002417, 27832850.641291, 33636000.000000, 1.543658, 2, 0.456403, 5628081.873953, 5628081.873953
Z3, 28, 2, 4K, 64968.000000, 0.001669, 38926303.175554, 64968000.000000, 1.543658, 2, 0.456403, 7846772.380806, 7846772.380806
