Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,qt_sw,QoE,delay,jitter,loss
Z1,0,1,720,9960.0,0.935342,10648.511454,10648.0,1.0,2,5.6e-05,10648.511454,10648.511454,0.0,10582.0619544,100,0,0
Z2,0,1,720,8952.0,0.923059,9698.188306,9696.0,1.0,2,5.6e-05,4849.094153,4849.094153,0.0,9631.7388064,100,0,0
Z2,1,1,720,5424.0,0.303521,17870.262684,17896.0,1.0,2,5.6e-05,5956.754228,5956.754228,0.0,17803.8131844,100,0,0
Z2,2,1,720,7080.0,0.303633,23317.623578,23360.0,1.0,2,5.6e-05,5829.405895,5829.405895,0.0,23251.1740784,100,0,0
Z2,3,1,720,18976.0,0.303666,62489.709088,62624.0,1.0,2,5.6e-05,12497.941818,12497.941818,0.0,62423.259588400004,100,0,0
Z2,4,1,720,8720.0,0.303513,28730.235608,28776.0,1.0,2,5.6e-05,5746.047122,5746.047122,0.0,28663.7861084,100,0,0
Z2,5,1,720,8336.0,0.303392,27476.004641,27504.0,1.0,2,5.6e-05,5495.200928,5495.200928,0.0,27409.5551414,100,0,0
Z2,6,1,720,6376.0,0.303648,20997.997682,21040.0,1.0,2,5.6e-05,4199.599536,4199.599536,0.0,20931.5481824,100,0,0
Z2,7,1,720,6872.0,0.303783,22621.410678,22672.0,1.0,2,5.6e-05,4524.282136,4524.282136,0.0,22554.9611784,100,0,0
Z3,0,1,720,7080.0,0.92289,7671.55349,7672.0,1.0,2,5.6e-05,1534.310698,1534.310698,0.0,7605.1039904,100,0,0
Z3,1,1,720,7080.0,0.303672,23314.628942,23360.0,1.0,2,5.6e-05,4662.925788,4662.925788,0.0,23248.1794424,100,0,0
Z3,2,1,720,5664.0,0.303627,18654.467488,18688.0,1.0,2,5.6e-05,3730.893498,3730.893498,0.0,18588.0179884,100,0,0
Z3,3,1,720,7080.0,0.303645,23316.70207,23360.0,1.0,2,5.6e-05,4663.340414,4663.340414,0.0,23250.2525704,100,0,0
Z3,4,1,720,7080.0,0.303608,23319.543622,23360.0,1.0,2,5.6e-05,4663.908724,4663.908724,0.0,23253.0941224,100,0,0
Z3,5,1,720,5664.0,0.303585,18657.048273,18688.0,1.0,2,5.6e-05,3731.409655,3731.409655,0.0,18590.5987734,100,0,0
