Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,qt_sw,QoE,delay,jitter,loss
Z1,0,1,720,0.0,5.4e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z2,0,1,720,0.0,4.204835,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z2,1,1,720,0.0,0.200406,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z2,2,1,720,0.0,3.203744,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z2,3,1,720,0.0,0.200512,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z2,4,1,720,0.0,0.200518,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z2,5,1,720,0.0,0.000107,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z2,6,1,720,0.0,0.000104,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z2,7,1,720,0.0,0.000105,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,0,1,720,0.0,2.202677,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,1,1,720,0.0,0.000113,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,2,1,720,0.0,0.000105,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,3,1,720,0.0,0.000105,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,4,1,720,0.0,0.000105,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,5,1,720,0.0,0.200379,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,6,1,720,0.0,0.200377,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,7,1,720,0.0,1.201584,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,8,1,720,0.0,0.000116,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,9,1,720,0.0,2.202656,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,10,1,720,0.0,0.000112,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,11,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,12,1,720,0.0,0.200379,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,13,1,720,0.0,0.000107,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,14,1,720,0.0,4.204813,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,15,1,720,0.0,4.204808,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,16,1,720,0.0,0.200509,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,17,1,720,0.0,3.20373,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,18,1,720,0.0,0.200507,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,19,1,720,0.0,0.200504,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,20,1,720,0.0,0.000107,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,21,1,720,0.0,2.202647,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,22,1,720,0.0,0.000109,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,23,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,24,1,720,0.0,0.200499,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,25,1,720,0.0,0.000109,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,26,1,720,0.0,0.200502,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,27,1,720,0.0,4.204806,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,28,1,720,0.0,0.200508,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,29,1,720,0.0,0.000107,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,30,1,720,0.0,0.200505,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,31,1,720,0.0,0.2005,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,32,1,720,0.0,0.00013,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,33,1,720,0.0,0.000105,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,34,1,720,0.0,0.000105,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,35,1,720,0.0,0.2005,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,36,1,720,0.0,0.000107,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,37,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z3,38,1,720,0.0,0.200503,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-237.6051946,100,100,0
Z1,0,2,720,0.0,2.7e-05,0.0,0.0,1.0,2,56.257022,0.0,0.0,0.0,-237.6051946,100,100,0
Z2,0,2,720,0.0,0.00012,0.0,0.0,1.0,2,56.257022,0.0,0.0,0.0,-237.6051946,100,100,0
Z2,1,2,720,0.0,0.000105,0.0,0.0,1.0,2,56.257022,0.0,0.0,0.0,-237.6051946,100,100,0
