Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,qt_sw,QoE,delay,jitter,loss
Z1,0,1,720,0.0,3.6e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z2,0,1,720,0.0,0.200528,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z2,1,1,720,0.0,0.000134,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z2,2,1,720,0.0,0.000108,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z2,3,1,720,0.0,2.202695,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z2,4,1,720,0.0,1.201606,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z2,5,1,720,0.0,0.00011,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z2,6,1,720,0.0,0.000105,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z2,7,1,720,0.0,0.000107,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,0,1,720,0.0,0.000122,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,1,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,2,1,720,0.0,4.204804,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,3,1,720,0.0,0.000112,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,4,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,5,1,720,0.0,4.204802,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,6,1,720,0.0,0.00011,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,7,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,8,1,720,0.0,4.204797,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,9,1,720,0.0,0.200506,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,10,1,720,0.0,0.200481,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,11,1,720,0.0,0.20051,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,12,1,720,0.0,4.204802,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,13,1,720,0.0,0.000113,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,14,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,15,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,16,1,720,0.0,4.204763,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,17,1,720,0.0,1.20158,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,18,1,720,0.0,0.000107,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,19,1,720,0.0,1.201541,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,20,1,720,0.0,0.000109,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,21,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,22,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,23,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,24,1,720,0.0,0.000105,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,25,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,26,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,27,1,720,0.0,0.000107,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,28,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,29,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,30,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,31,1,720,0.0,0.000107,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,32,1,720,0.0,0.000107,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,33,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,34,1,720,0.0,2.202653,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,35,1,720,0.0,0.000111,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,36,1,720,0.0,0.200382,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,37,1,720,0.0,0.00011,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z3,38,1,720,0.0,0.200503,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-184.362543,100,100,0
Z1,0,2,720,0.0,0.200521,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z2,0,2,720,0.0,0.000123,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z2,1,2,720,0.0,0.000108,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z2,2,2,720,0.0,0.200378,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z2,3,2,720,0.0,0.000109,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z2,4,2,720,0.0,2.202654,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z2,5,2,720,0.0,0.00011,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z2,6,2,720,0.0,0.000107,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z2,7,2,720,0.0,0.000107,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,0,2,720,0.0,0.200516,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,1,2,720,0.0,0.00011,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,2,2,720,0.0,0.200502,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,3,2,720,0.0,0.000108,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,4,2,720,0.0,4.20481,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,5,2,720,0.0,0.200507,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,6,2,720,0.0,0.200382,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,7,2,720,0.0,1.201581,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,8,2,720,0.0,4.204815,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,9,2,720,0.0,0.000118,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,10,2,720,0.0,0.200506,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,11,2,720,0.0,0.000114,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,12,2,720,0.0,0.200501,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,13,2,720,0.0,0.00011,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,14,2,720,0.0,0.200501,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,15,2,720,0.0,1.201577,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,16,2,720,0.0,2.202654,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,17,2,720,0.0,0.000112,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,18,2,720,0.0,0.000106,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,19,2,720,0.0,4.204816,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,20,2,720,0.0,0.000112,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,21,2,720,0.0,0.000106,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,22,2,720,0.0,0.000106,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,23,2,720,0.0,2.202534,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,24,2,720,0.0,1.201593,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,25,2,720,0.0,4.204811,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,26,2,720,0.0,0.000115,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,27,2,720,0.0,0.000107,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,28,2,720,0.0,0.000106,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,29,2,720,0.0,0.200501,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,30,2,720,0.0,2.202658,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,31,2,720,0.0,0.200507,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,32,2,720,0.0,0.200504,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,33,2,720,0.0,0.000108,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,34,2,720,0.0,0.000106,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,35,2,720,0.0,4.204814,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,36,2,720,0.0,0.000112,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,37,2,720,0.0,0.000105,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
Z3,38,2,720,0.0,0.200378,0.0,0.0,1.0,2,43.87501,0.0,0.0,0.0,-184.362543,100,100,0
