Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,QoE,QoE1,Z1,Z2,Z3,delay,jitter,loss
Z1,0,1,720,9960.0,0.531912,18724.901863,18752.0,1.0,2,6.2e-05,18724.901863,18724.901863,704652.2606842,2865392.8107879,58768.7412505,2211713.8060295,23819119.3070665,0,0,0
Z2,0,1,720,8952.0,0.55018,16271.038569,16272.0,1.0,2,6.2e-05,8135.519285,8135.519285,704652.2606842,2865392.8107879,58768.7412505,2211713.8060295,23819119.3070665,0,0,0
Z2,1,1,720,5424.0,0.143977,37672.683831,37928.0,1.0,2,6.2e-05,12557.561277,12557.561277,704652.2606842,2865392.8107879,58768.7412505,2211713.8060295,23819119.3070665,0,0,0
Z2,2,1,720,7080.0,0.156041,45372.690511,45384.0,1.0,2,6.2e-05,11343.172628,11343.172628,704652.2606842,2865392.8107879,58768.7412505,2211713.8060295,23819119.3070665,0,0,0
Z2,3,1,720,18976.0,0.202831,93555.7188,93936.0,1.0,2,6.2e-05,18711.14376,18711.14376,704652.2606842,2865392.8107879,58768.7412505,2211713.8060295,23819119.3070665,0,0,0
Z2,4,1,720,8720.0,0.143939,60581.218433,60976.0,1.0,2,6.2e-05,12116.243687,12116.243687,704652.2606842,2865392.8107879,58768.7412505,2211713.8060295,23819119.3070665,0,0,0
Z2,5,1,720,8336.0,0.144155,57826.644931,57888.0,1.0,2,6.2e-05,11565.328986,11565.328986,704652.2606842,2865392.8107879,58768.7412505,2211713.8060295,23819119.3070665,0,0,0
Z2,6,1,720,6376.0,0.144185,44220.96612,44272.0,1.0,2,6.2e-05,8844.193224,8844.193224,704652.2606842,2865392.8107879,58768.7412505,2211713.8060295,23819119.3070665,0,0,0
Z2,7,1,720,6872.0,0.144185,47660.991088,47720.0,1.0,2,6.2e-05,9532.198218,9532.198218,704652.2606842,2865392.8107879,58768.7412505,2211713.8060295,23819119.3070665,0,0,0
Z3,0,1,720,0.0,0.102694,0.0,0.0,1.0,2,6.2e-05,0.0,0.0,704652.2606842,2865392.8107879,58768.7412505,2211713.8060295,23819119.3070665,0,0,0
Z3,1,1,720,7080.0,0.501913,14106.030328,14128.0,1.0,2,6.2e-05,2821.206066,2821.206066,704652.2606842,2865392.8107879,58768.7412505,2211713.8060295,23819119.3070665,0,0,0
Z3,2,1,720,5664.0,0.194503,29120.373465,29192.0,1.0,2,6.2e-05,5824.074693,5824.074693,704652.2606842,2865392.8107879,58768.7412505,2211713.8060295,23819119.3070665,0,0,0
Z3,3,1,720,7080.0,0.10288,68818.040435,69408.0,1.0,2,6.2e-05,13763.608087,13763.608087,704652.2606842,2865392.8107879,58768.7412505,2211713.8060295,23819119.3070665,0,0,0
Z3,4,1,720,7080.0,0.103037,68713.180702,68736.0,1.0,2,6.2e-05,13742.63614,13742.63614,704652.2606842,2865392.8107879,58768.7412505,2211713.8060295,23819119.3070665,0,0,0
Z3,5,1,720,5664.0,0.10312,54926.299457,54984.0,1.0,2,6.2e-05,10985.259891,10985.259891,704652.2606842,2865392.8107879,58768.7412505,2211713.8060295,23819119.3070665,0,0,0
Z3,6,1,720,7080.0,0.103001,68737.196726,68736.0,1.0,2,6.2e-05,13747.439345,13747.439345,704652.2606842,2865392.8107879,58768.7412505,2211713.8060295,23819119.3070665,0,0,0
Z3,7,1,720,7080.0,0.103203,68602.6569,68736.0,1.0,2,6.2e-05,13720.53138,13720.53138,704652.2606842,2865392.8107879,58768.7412505,2211713.8060295,23819119.3070665,0,0,0
