Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,qt_sw,QoE,delay,jitter,loss
Z1,0,1,720,9960.0,2.122811,4691.892024,4688.0,1.0,2,5.5e-05,4691.892024,4691.892024,0.0,4532.6025316,300,0,0
Z2,0,1,720,8952.0,2.124282,4214.129762,4208.0,1.0,2,5.5e-05,2107.064881,2107.064881,0.0,4054.8402695999994,300,0,0
Z2,1,1,720,5424.0,0.703654,7708.333925,7712.0,1.0,2,5.5e-05,2569.444642,2569.444642,0.0,7549.0444326,300,0,0
Z2,2,1,720,7080.0,0.703676,10061.448735,10064.0,1.0,2,5.5e-05,2515.362184,2515.362184,0.0,9902.1592426,300,0,0
Z2,3,1,720,18976.0,0.703171,26986.323384,26992.0,1.0,2,5.5e-05,5397.264677,5397.264677,0.0,26827.0338916,300,0,0
Z2,4,1,720,8720.0,0.703654,12392.454246,12400.0,1.0,2,5.5e-05,2478.490849,2478.490849,0.0,12233.1647536,300,0,0
Z2,5,1,720,8336.0,0.703681,11846.276935,11856.0,1.0,2,5.5e-05,2369.255387,2369.255387,0.0,11686.9874426,300,0,0
Z2,6,1,720,6376.0,0.703802,9059.366129,9064.0,1.0,2,5.5e-05,1811.873226,1811.873226,0.0,8900.0766366,300,0,0
Z2,7,1,720,6872.0,0.70368,9765.802638,9768.0,1.0,2,5.5e-05,1953.160528,1953.160528,0.0,9606.5131456,300,0,0
Z3,0,1,720,7080.0,2.122836,3335.161077,3336.0,1.0,2,5.5e-05,667.032215,667.032215,0.0,3175.8715846,300,0,0
Z3,1,1,720,7080.0,0.703254,10067.486285,10064.0,1.0,2,5.5e-05,2013.497257,2013.497257,0.0,9908.196792600002,300,0,0
Z3,2,1,720,5664.0,0.703688,8049.021726,8056.0,1.0,2,5.5e-05,1609.804345,1609.804345,0.0,7889.7322336,300,0,0
Z3,3,1,720,7080.0,0.703794,10059.761805,10064.0,1.0,2,5.5e-05,2011.952361,2011.952361,0.0,9900.4723126,300,0,0
Z3,4,1,720,7080.0,0.703804,10059.618871,10064.0,1.0,2,5.5e-05,2011.923774,2011.923774,0.0,9900.329378600001,300,0,0
Z3,5,1,720,5664.0,0.703673,8049.193304,8056.0,1.0,2,5.5e-05,1609.838661,1609.838661,0.0,7889.9038116,300,0,0
Z3,6,1,720,7080.0,0.70368,10061.391542,10064.0,1.0,2,5.5e-05,2012.278308,2012.278308,0.0,9902.1020496,300,0,0
Z3,7,1,720,7080.0,0.70368,10061.391542,10064.0,1.0,2,5.5e-05,2012.278308,2012.278308,0.0,9902.1020496,300,0,0
Z3,8,1,720,5664.0,0.703669,8049.23906,8056.0,1.0,2,5.5e-05,1609.847812,1609.847812,0.0,7889.9495676,300,0,0
Z3,9,1,720,7080.0,0.703548,10063.279265,10064.0,1.0,2,5.5e-05,2012.655853,2012.655853,0.0,9903.9897726,300,0,0
Z3,10,1,720,12904.0,0.70382,18334.233185,18352.0,1.0,2,5.5e-05,3666.846637,3666.846637,0.0,18174.9436926,300,0,0
Z3,11,1,720,17344.0,0.703676,24647.707183,24664.0,1.0,2,5.5e-05,4929.541437,4929.541437,0.0,24488.4176906,300,0,0
Z3,12,1,720,16912.0,0.703671,24033.959052,24056.0,1.0,2,5.5e-05,4806.79181,4806.79181,0.0,23874.6695596,300,0,0
Z3,13,1,720,13240.0,0.703683,18815.290408,18832.0,1.0,2,5.5e-05,3763.058082,3763.058082,0.0,18656.0009156,300,0,0
Z3,14,1,720,28328.0,0.703678,40257.049389,40288.0,1.0,2,5.5e-05,8051.409878,8051.409878,0.0,40097.7598966,300,0,0
Z3,15,1,720,30528.0,0.703915,43368.872662,43424.0,1.0,2,5.5e-05,8673.774532,8673.774532,0.0,43209.5831696,300,0,0
Z3,16,1,720,16360.0,0.70378,23245.900708,23264.0,1.0,2,5.5e-05,4649.180142,4649.180142,0.0,23086.6112156,300,0,0
Z3,17,1,720,33216.0,0.703818,47194.018908,47248.0,1.0,2,5.5e-05,9438.803782,9438.803782,0.0,47034.7294156,300,0,0
Z3,18,1,720,28000.0,0.703804,39783.803445,39824.0,1.0,2,5.5e-05,7956.760689,7956.760689,0.0,39624.5139526,300,0,0
Z3,19,1,720,15744.0,0.703796,22370.118614,22392.0,1.0,2,5.5e-05,4474.023723,4474.023723,0.0,22210.8291216,300,0,0
Z3,20,1,720,16024.0,0.703682,22771.649694,22792.0,1.0,2,5.5e-05,4554.329939,4554.329939,0.0,22612.3602016,300,0,0
Z3,21,1,720,11576.0,0.703671,16450.869796,16464.0,1.0,2,5.5e-05,3290.173959,3290.173959,0.0,16291.5803036,300,0,0
Z3,22,1,720,10816.0,0.703677,15370.68854,15384.0,1.0,2,5.5e-05,3074.137708,3074.137708,0.0,15211.3990476,300,0,0
Z3,23,1,720,13224.0,0.703682,18792.579603,18808.0,1.0,2,5.5e-05,3758.515921,3758.515921,0.0,18633.2901106,300,0,0
Z3,24,1,720,17528.0,0.703538,24914.077136,24928.0,1.0,2,5.5e-05,4982.815427,4982.815427,0.0,24754.7876436,300,0,0
Z3,25,1,720,23824.0,0.703805,33850.285235,33888.0,1.0,2,5.5e-05,6770.057047,6770.057047,0.0,33690.995742600004,300,0,0
Z3,26,1,720,11024.0,0.703675,15666.323232,15680.0,1.0,2,5.5e-05,3133.264646,3133.264646,0.0,15507.033739600001,300,0,0
Z3,27,1,720,15112.0,0.703675,21475.823356,21496.0,1.0,2,5.5e-05,4295.164671,4295.164671,0.0,21316.5338636,300,0,0
Z3,28,1,720,24552.0,0.703813,34884.266133,34920.0,1.0,2,5.5e-05,6976.853227,6976.853227,0.0,34724.9766406,300,0,0
Z3,29,1,720,10824.0,0.703415,15387.786726,15392.0,1.0,2,5.5e-05,3077.557345,3077.557345,0.0,15228.497233600001,300,0,0
Z3,30,1,720,6872.0,0.70356,9767.468304,9768.0,1.0,2,5.5e-05,1953.493661,1953.493661,0.0,9608.1788116,300,0,0
Z3,31,1,720,6872.0,0.703929,9762.348191,9768.0,1.0,2,5.5e-05,1952.469638,1952.469638,0.0,9603.0586986,300,0,0
Z3,32,1,720,6376.0,0.703253,9066.438394,9064.0,1.0,2,5.5e-05,1813.287679,1813.287679,0.0,8907.148901600001,300,0,0
Z3,33,1,720,6872.0,0.703541,9767.732087,9768.0,1.0,2,5.5e-05,1953.546417,1953.546417,0.0,9608.442594600001,300,0,0
Z3,34,1,720,6872.0,0.70381,9763.998806,9768.0,1.0,2,5.5e-05,1952.799761,1952.799761,0.0,9604.7093136,300,0,0
Z3,35,1,720,6376.0,0.703674,9061.014049,9064.0,1.0,2,5.5e-05,1812.20281,1812.20281,0.0,8901.7245566,300,0,0
Z3,36,1,720,6872.0,0.703681,9765.788759,9768.0,1.0,2,5.5e-05,1953.157752,1953.157752,0.0,9606.4992666,300,0,0
Z3,37,1,720,6872.0,0.703671,9765.927543,9768.0,1.0,2,5.5e-05,1953.185509,1953.185509,0.0,9606.6380506,300,0,0
Z3,38,1,720,6376.0,0.703679,9060.949666,9064.0,1.0,2,5.5e-05,1812.189933,1812.189933,0.0,8901.660173600001,300,0,0
Z1,0,2,720,15344.0,2.119392,7239.812173,7240.0,1.0,2,38.044068,3260.152368,3260.152368,0.0,7080.5226806,300,0,0
Z2,0,2,720,6624.0,2.122752,3120.477569,3120.0,1.0,2,38.044068,2436.285447,2436.285447,0.0,2961.1880766,300,0,0
Z2,1,2,720,5664.0,0.703666,8049.273377,8056.0,1.0,2,38.044068,3422.044609,3422.044609,0.0,7889.9838846,300,0,0
Z2,2,2,720,7080.0,0.703543,10063.350783,10064.0,1.0,2,38.044068,3824.86009,3824.86009,0.0,9904.0612906,300,0,0
Z2,3,2,720,7080.0,0.703675,10061.463033,10064.0,1.0,2,38.044068,3824.48254,3824.48254,0.0,9902.1735406,300,0,0
Z2,4,2,720,12128.0,0.703698,17234.666007,17248.0,1.0,2,38.044068,5259.123135,5259.123135,0.0,17075.3765146,300,0,0
Z2,5,2,720,18392.0,0.703671,26137.214693,26160.0,1.0,2,38.044068,7039.632872,7039.632872,0.0,25977.925200600002,300,0,0
Z2,6,2,720,10632.0,0.703683,15109.076104,15120.0,1.0,2,38.044068,4834.005154,4834.005154,0.0,14949.7866116,300,0,0
Z2,7,2,720,8048.0,0.70353,11439.455318,11448.0,1.0,2,38.044068,4100.080997,4100.080997,0.0,11280.165825600001,300,0,0
Z3,0,2,720,5424.0,2.122081,2555.981605,2552.0,1.0,2,38.044068,2323.386254,2323.386254,0.0,2396.6921125999997,300,0,0
Z3,1,2,720,7080.0,0.703666,10061.591721,10064.0,1.0,2,38.044068,3824.508277,3824.508277,0.0,9902.302228600001,300,0,0
Z3,2,2,720,7080.0,0.703672,10061.505929,10064.0,1.0,2,38.044068,3824.491119,3824.491119,0.0,9902.216436600002,300,0,0
Z3,3,2,720,5664.0,0.703816,8047.557884,8056.0,1.0,2,38.044068,3421.70151,3421.70151,0.0,7888.2683916,300,0,0
Z3,4,2,720,7080.0,0.703537,10063.436607,10064.0,1.0,2,38.044068,3824.877255,3824.877255,0.0,9904.1471146,300,0,0
Z3,5,2,720,7080.0,0.703673,10061.49163,10064.0,1.0,2,38.044068,3824.488259,3824.488259,0.0,9902.202137600001,300,0,0
Z3,6,2,720,5664.0,0.70355,8050.600526,8056.0,1.0,2,38.044068,3422.310038,3422.310038,0.0,7891.3110336,300,0,0
Z3,7,2,720,7080.0,0.703285,10067.042522,10064.0,1.0,2,38.044068,3825.598438,3825.598438,0.0,9907.7530296,300,0,0
Z3,8,2,720,7080.0,0.703547,10063.293568,10064.0,1.0,2,38.044068,3824.848647,3824.848647,0.0,9904.0040756,300,0,0
Z3,9,2,720,12648.0,0.703684,17973.976956,17984.0,1.0,2,38.044068,5406.985324,5406.985324,0.0,17814.6874636,300,0,0
Z3,10,2,720,17112.0,0.703683,24317.768086,24336.0,1.0,2,38.044068,6675.74355,6675.74355,0.0,24158.4785936,300,0,0
Z3,11,2,720,15320.0,0.703677,21771.352481,21792.0,1.0,2,38.044068,6166.460429,6166.460429,0.0,21612.062988600002,300,0,0
Z3,12,2,720,10704.0,0.703668,15211.719163,15224.0,1.0,2,38.044068,4854.533766,4854.533766,0.0,15052.4296706,300,0,0
Z3,13,2,720,18776.0,0.703552,26687.43746,26704.0,1.0,2,38.044068,7149.677425,7149.677425,0.0,26528.1479676,300,0,0
Z3,14,2,720,21848.0,0.703676,31048.38022,31072.0,1.0,2,38.044068,8021.865977,8021.865977,0.0,30889.0907276,300,0,0
Z3,15,2,720,12752.0,0.70367,18122.131113,18136.0,1.0,2,38.044068,5436.616156,5436.616156,0.0,17962.8416206,300,0,0
Z3,16,2,720,21856.0,0.703812,31053.747308,31088.0,1.0,2,38.044068,8022.939395,8022.939395,0.0,30894.457815600003,300,0,0
Z3,17,2,720,16880.0,0.703671,23988.483254,24008.0,1.0,2,38.044068,6609.886584,6609.886584,0.0,23829.1937616,300,0,0
Z3,18,2,720,9160.0,0.703233,13025.55483,13024.0,1.0,2,38.044068,4417.300899,4417.300899,0.0,12866.2653376,300,0,0
Z3,19,2,720,11592.0,0.703597,16475.340287,16488.0,1.0,2,38.044068,5107.257991,5107.257991,0.0,16316.0507946,300,0,0
Z3,20,2,720,9952.0,0.703677,14142.852474,14152.0,1.0,2,38.044068,4640.760428,4640.760428,0.0,13983.5629816,300,0,0
Z3,21,2,720,11064.0,0.703673,15723.212344,15736.0,1.0,2,38.044068,4956.832402,4956.832402,0.0,15563.9228516,300,0,0
Z3,22,2,720,14728.0,0.703543,20934.043832,20944.0,1.0,2,38.044068,5998.9987,5998.9987,0.0,20774.7543396,300,0,0
Z3,23,2,720,16264.0,0.703675,23112.942765,23128.0,1.0,2,38.044068,6434.778486,6434.778486,0.0,22953.6532726,300,0,0
Z3,24,2,720,9504.0,0.703676,13506.215929,13512.0,1.0,2,38.044068,4513.433119,4513.433119,0.0,13346.9264366,300,0,0
Z3,25,2,720,12688.0,0.703804,18027.746361,18048.0,1.0,2,38.044068,5417.739205,5417.739205,0.0,17868.456868600002,300,0,0
Z3,26,2,720,17320.0,0.703811,24608.879372,24632.0,1.0,2,38.044068,6733.965808,6733.965808,0.0,24449.5898796,300,0,0
Z3,27,2,720,9320.0,0.702884,13259.655932,13272.0,1.0,2,38.044068,4464.12112,4464.12112,0.0,13100.3664396,300,0,0
Z3,28,2,720,6376.0,0.703665,9061.129941,9064.0,1.0,2,38.044068,3624.415921,3624.415921,0.0,8901.8404486,300,0,0
Z3,29,2,720,6872.0,0.703824,9763.804588,9768.0,1.0,2,38.044068,3764.950851,3764.950851,0.0,9604.515095600002,300,0,0
Z3,30,2,720,6872.0,0.703791,9764.262402,9768.0,1.0,2,38.044068,3765.042414,3765.042414,0.0,9604.972909600001,300,0,0
Z3,31,2,720,6376.0,0.703809,9059.276025,9064.0,1.0,2,38.044068,3624.045138,3624.045138,0.0,8899.9865326,300,0,0
Z3,32,2,720,6872.0,0.703802,9764.109792,9768.0,1.0,2,38.044068,3765.011892,3765.011892,0.0,9604.8202996,300,0,0
Z3,33,2,720,6872.0,0.703809,9764.01268,9768.0,1.0,2,38.044068,3764.992469,3764.992469,0.0,9604.7231876,300,0,0
Z3,34,2,720,6376.0,0.703674,9061.014049,9064.0,1.0,2,38.044068,3624.392743,3624.392743,0.0,8901.7245566,300,0,0
Z3,35,2,720,6872.0,0.703678,9765.830394,9768.0,1.0,2,38.044068,3765.356012,3765.356012,0.0,9606.540901600001,300,0,0
Z3,36,2,720,6872.0,0.703676,9765.858151,9768.0,1.0,2,38.044068,3765.361563,3765.361563,0.0,9606.568658600001,300,0,0
Z3,37,2,720,6376.0,0.703672,9061.039803,9064.0,1.0,2,38.044068,3624.397894,3624.397894,0.0,8901.7503106,300,0,0
Z3,38,2,720,6872.0,0.703678,9765.830394,9768.0,1.0,2,38.044068,3765.356012,3765.356012,0.0,9606.540901600001,300,0,0
