Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg
Z1, 0, 1, 720, 9960.000000, 0.725089, 13736.244792, 13736.000000, 1.000000, 2, 0.000060, 13736.244792, 13736.244792
Z2, 0, 1, 720, 8952.000000, 0.858404, 10428.655971, 10432.000000, 1.000000, 2, 0.000060, 5214.327985, 5214.327985
Z2, 1, 1, 720, 5424.000000, 0.199974, 27123.526058, 27256.000000, 1.000000, 2, 0.000060, 9041.175353, 9041.175353
Z2, 2, 1, 720, 7080.000000, 0.295826, 23932.987635, 24000.000000, 1.000000, 2, 0.000060, 5983.246909, 5983.246909
Z2, 3, 1, 720, 18976.000000, 0.917139, 20690.429695, 20688.000000, 1.000000, 2, 0.000060, 4138.085939, 4138.085939
Z2, 4, 1, 720, 8720.000000, 0.199995, 43601.090027, 43816.000000, 1.000000, 2, 0.000060, 8720.218005, 8720.218005
Z2, 5, 1, 720, 8336.000000, 0.200063, 41666.874934, 41680.000000, 1.000000, 2, 0.000060, 8333.374987, 8333.374987
Z2, 6, 1, 720, 6376.000000, 0.200065, 31869.642366, 31880.000000, 1.000000, 2, 0.000060, 6373.928473, 6373.928473
Z2, 7, 1, 720, 6872.000000, 0.199974, 34364.467381, 34528.000000, 1.000000, 2, 0.000060, 6872.893476, 6872.893476
Z3, 0, 1, 720, 0.000000, 0.625887, 0.000000, 0.000000, 1.000000, 2, 0.000060, 0.000000, 0.000000
Z3, 1, 1, 720, 0.000000, 1.312050, 0.000000, 0.000000, 1.000000, 2, 0.000060, 0.000000, 0.000000
Z3, 2, 1, 720, 0.000000, 0.700010, 0.000000, 0.000000, 1.000000, 2, 0.000060, 0.000000, 0.000000
Z3, 3, 1, 720, 7080.000000, 0.578639, 12235.608039, 12248.000000, 1.000000, 2, 0.000060, 2447.121608, 2447.121608
Z3, 4, 1, 720, 7080.000000, 1.007838, 7024.938532, 7024.000000, 1.000000, 2, 0.000060, 1404.987706, 1404.987706
Z3, 5, 1, 720, 5664.000000, 0.172963, 32746.888063, 32928.000000, 1.000000, 2, 0.000060, 6549.377613, 6549.377613
Z3, 6, 1, 720, 7080.000000, 0.172909, 40946.393768, 41160.000000, 1.000000, 2, 0.000060, 8189.278754, 8189.278754
Z3, 7, 1, 720, 7080.000000, 0.173142, 40891.291541, 40920.000000, 1.000000, 2, 0.000060, 8178.258308, 8178.258308
Z3, 8, 1, 720, 5664.000000, 0.173093, 32722.293796, 32736.000000, 1.000000, 2, 0.000060, 6544.458759, 6544.458759
Z3, 9, 1, 720, 7080.000000, 0.173109, 40899.086703, 40920.000000, 1.000000, 2, 0.000060, 8179.817341, 8179.817341
Z3, 10, 1, 720, 12904.000000, 0.173226, 74492.281759, 74584.000000, 1.000000, 2, 0.000060, 14898.456352, 14898.456352
Z3, 11, 1, 720, 17344.000000, 0.173300, 100080.784766, 100248.000000, 1.000000, 2, 0.000060, 20016.156953, 20016.156953
Z3, 12, 1, 720, 16912.000000, 0.173133, 97682.128768, 97752.000000, 1.000000, 2, 0.000060, 19536.425754, 19536.425754
Z3, 13, 1, 720, 13240.000000, 0.173252, 76420.474223, 76528.000000, 1.000000, 2, 0.000060, 15284.094845, 15284.094845
Z3, 14, 1, 720, 28328.000000, 0.173219, 163538.641835, 163744.000000, 1.000000, 2, 0.000060, 32707.728367, 32707.728367
Z3, 15, 1, 720, 30528.000000, 0.173063, 176398.190254, 176456.000000, 1.000000, 2, 0.000060, 35279.638051, 35279.638051
Z3, 16, 1, 720, 16360.000000, 0.173135, 94492.736882, 94560.000000, 1.000000, 2, 0.000060, 18898.547376, 18898.547376
Z3, 17, 1, 720, 33216.000000, 0.173295, 191673.158487, 192000.000000, 1.000000, 2, 0.000060, 38334.631697, 38334.631697
Z3, 18, 1, 720, 28000.000000, 0.173068, 161786.118751, 161848.000000, 1.000000, 2, 0.000060, 32357.223750, 32357.223750
Z3, 19, 1, 720, 15744.000000, 0.175421, 89749.801905, 89960.000000, 1.000000, 2, 0.000060, 17949.960381, 17949.960381
Z3, 20, 1, 720, 16024.000000, 0.172976, 92637.128850, 93160.000000, 1.000000, 2, 0.000060, 18527.425770, 18527.425770
Z3, 21, 1, 720, 11576.000000, 0.173214, 66830.625700, 66912.000000, 1.000000, 2, 0.000060, 13366.125140, 13366.125140
Z3, 22, 1, 720, 10816.000000, 0.173038, 62506.501462, 62520.000000, 1.000000, 2, 0.000060, 12501.300292, 12501.300292
Z3, 23, 1, 720, 13224.000000, 0.173123, 76384.997949, 76432.000000, 1.000000, 2, 0.000060, 15276.999590, 15276.999590
Z3, 24, 1, 720, 17528.000000, 0.173109, 101254.123125, 101312.000000, 1.000000, 2, 0.000060, 20250.824625, 20250.824625
Z3, 25, 1, 720, 23824.000000, 0.173163, 137581.353984, 137704.000000, 1.000000, 2, 0.000060, 27516.270797, 27516.270797
Z3, 26, 1, 720, 11024.000000, 0.173116, 63679.844728, 63720.000000, 1.000000, 2, 0.000060, 12735.968946, 12735.968946
Z3, 27, 1, 720, 15112.000000, 0.173047, 87328.875970, 87352.000000, 1.000000, 2, 0.000060, 17465.775194, 17465.775194
Z3, 28, 1, 720, 24552.000000, 0.217941, 112654.342230, 113136.000000, 1.000000, 2, 0.000060, 22530.868446, 22530.868446
Z3, 29, 1, 720, 10824.000000, 0.173091, 62533.580602, 62560.000000, 1.000000, 2, 0.000060, 12506.716120, 12506.716120
Z3, 30, 1, 720, 6872.000000, 0.173004, 39721.624934, 39720.000000, 1.000000, 2, 0.000060, 7944.324987, 7944.324987
Z3, 31, 1, 720, 6872.000000, 0.172974, 39728.514112, 39952.000000, 1.000000, 2, 0.000060, 7945.702822, 7945.702822
Z3, 32, 1, 720, 6376.000000, 0.173080, 36838.456205, 36848.000000, 1.000000, 2, 0.000060, 7367.691241, 7367.691241
Z3, 33, 1, 720, 6872.000000, 0.172959, 39731.959597, 39952.000000, 1.000000, 2, 0.000060, 7946.391919, 7946.391919
Z3, 34, 1, 720, 6872.000000, 0.173046, 39711.984097, 39720.000000, 1.000000, 2, 0.000060, 7942.396819, 7942.396819
Z3, 35, 1, 720, 6376.000000, 0.172841, 36889.395456, 37064.000000, 1.000000, 2, 0.000060, 7377.879091, 7377.879091
Z3, 36, 1, 720, 6872.000000, 0.173159, 39686.068873, 39720.000000, 1.000000, 2, 0.000060, 7937.213775, 7937.213775
Z3, 37, 1, 720, 6872.000000, 0.173181, 39681.027364, 39720.000000, 1.000000, 2, 0.000060, 7936.205473, 7936.205473
Z3, 38, 1, 720, 6376.000000, 0.173041, 36846.758861, 36848.000000, 1.000000, 2, 0.000060, 7369.351772, 7369.351772
Z1, 0, 2, 720, 15344.000000, 0.639626, 23989.018583, 24008.000000, 1.000000, 2, 13.961017, 12167.155489, 12167.155489
Z2, 0, 2, 720, 0.000000, 0.172566, 0.000000, 0.000000, 1.000000, 2, 13.961017, 7369.351772, 7369.351772
Z2, 1, 2, 720, 0.000000, 0.172786, 0.000000, 0.000000, 1.000000, 2, 13.961017, 7369.351772, 7369.351772
