Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg
Z1, 0, 1, 720, 9960.000000, 0.322412, 30892.150416, 30928.000000, 1.000000, 2, 0.000056, 30892.150416, 30892.150416
Z2, 0, 1, 720, 8952.000000, 0.334963, 26725.339814, 26800.000000, 1.000000, 2, 0.000056, 13362.669907, 13362.669907
Z2, 1, 1, 720, 5424.000000, 0.103352, 52480.842170, 52656.000000, 1.000000, 2, 0.000056, 17493.614057, 17493.614057
Z2, 2, 1, 720, 7080.000000, 0.103000, 68737.864078, 68736.000000, 1.000000, 2, 0.000056, 17184.466019, 17184.466019
Z2, 3, 1, 720, 18976.000000, 0.103644, 183088.263672, 184232.000000, 1.000000, 2, 0.000056, 36617.652734, 36617.652734
Z2, 4, 1, 720, 8720.000000, 0.103626, 84148.765754, 84656.000000, 1.000000, 2, 0.000056, 16829.753151, 16829.753151
Z2, 5, 1, 720, 8336.000000, 0.103642, 80430.713417, 80928.000000, 1.000000, 2, 0.000056, 16086.142683, 16086.142683
Z2, 6, 1, 720, 6376.000000, 0.103640, 61520.648398, 61896.000000, 1.000000, 2, 0.000056, 12304.129680, 12304.129680
Z2, 7, 1, 720, 6872.000000, 0.103638, 66307.724966, 66712.000000, 1.000000, 2, 0.000056, 13261.544993, 13261.544993
Z3, 0, 1, 720, 7080.000000, 0.321944, 21991.402231, 22056.000000, 1.000000, 2, 0.000056, 4398.280446, 4398.280446
Z3, 1, 1, 720, 7080.000000, 0.103612, 68331.853453, 68736.000000, 1.000000, 2, 0.000056, 13666.370691, 13666.370691
Z3, 2, 1, 720, 5664.000000, 0.103560, 54692.931634, 54984.000000, 1.000000, 2, 0.000056, 10938.586327, 10938.586327
Z3, 3, 1, 720, 7080.000000, 0.103638, 68314.710820, 68736.000000, 1.000000, 2, 0.000056, 13662.942164, 13662.942164
Z3, 4, 1, 720, 7080.000000, 0.103529, 68386.635629, 68736.000000, 1.000000, 2, 0.000056, 13677.327126, 13677.327126
Z3, 5, 1, 720, 5664.000000, 0.103619, 54661.789826, 54984.000000, 1.000000, 2, 0.000056, 10932.357965, 10932.357965
Z3, 6, 1, 720, 7080.000000, 0.103514, 68396.545395, 68736.000000, 1.000000, 2, 0.000056, 13679.309079, 13679.309079
Z3, 7, 1, 720, 7080.000000, 0.103510, 68399.188484, 68736.000000, 1.000000, 2, 0.000056, 13679.837697, 13679.837697
Z3, 8, 1, 720, 5664.000000, 0.103507, 54720.936748, 54984.000000, 1.000000, 2, 0.000056, 10944.187350, 10944.187350
Z3, 9, 1, 720, 7080.000000, 0.103510, 68399.188484, 68736.000000, 1.000000, 2, 0.000056, 13679.837697, 13679.837697
Z3, 10, 1, 720, 12904.000000, 0.103527, 124643.812725, 125280.000000, 1.000000, 2, 0.000056, 24928.762545, 24928.762545
Z3, 11, 1, 720, 17344.000000, 0.103524, 167536.030292, 168384.000000, 1.000000, 2, 0.000056, 33507.206058, 33507.206058
Z3, 12, 1, 720, 16912.000000, 0.103622, 163208.585050, 164192.000000, 1.000000, 2, 0.000056, 32641.717010, 32641.717010
Z3, 13, 1, 720, 13240.000000, 0.103512, 127907.875415, 128536.000000, 1.000000, 2, 0.000056, 25581.575083, 25581.575083
Z3, 14, 1, 720, 28328.000000, 0.103513, 273666.109571, 275024.000000, 1.000000, 2, 0.000056, 54733.221914, 54733.221914
