Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,qt_sw,QoE,delay,jitter,loss
Z1,0,1,720,9960.0,0.922701,10794.396018,10800.0,1.0,2,5.5e-05,10794.396018,10794.396018,0.0,10728.007114,100,0,0
Z2,0,1,720,8952.0,0.92276,9701.33079,9704.0,1.0,2,5.5e-05,4850.665395,4850.665395,0.0,9634.941886,100,0,0
Z2,1,1,720,5424.0,0.303618,17864.553485,17896.0,1.0,2,5.5e-05,5954.851162,5954.851162,0.0,17798.164581,100,0,0
Z2,2,1,720,7080.0,0.303558,23323.384658,23360.0,1.0,2,5.5e-05,5830.846164,5830.846164,0.0,23256.995754,100,0,0
Z2,3,1,720,18976.0,0.303668,62489.297522,62624.0,1.0,2,5.5e-05,12497.859504,12497.859504,0.0,62422.908618,100,0,0
Z2,4,1,720,8720.0,0.303634,28718.786434,28776.0,1.0,2,5.5e-05,5743.757287,5743.757287,0.0,28652.397530000002,100,0,0
Z2,5,1,720,8336.0,0.303526,27463.874594,27504.0,1.0,2,5.5e-05,5492.774919,5492.774919,0.0,27397.48569,100,0,0
Z2,6,1,720,6376.0,0.30378,20988.873527,21040.0,1.0,2,5.5e-05,4197.774705,4197.774705,0.0,20922.484623,100,0,0
Z2,7,1,720,6872.0,0.303392,22650.564286,22672.0,1.0,2,5.5e-05,4530.112857,4530.112857,0.0,22584.175382,100,0,0
Z3,0,1,720,7080.0,0.922731,7672.87541,7672.0,1.0,2,5.5e-05,1534.575082,1534.575082,0.0,7606.486505999999,100,0,0
Z3,1,1,720,7080.0,0.303756,23308.181567,23360.0,1.0,2,5.5e-05,4661.636313,4661.636313,0.0,23241.792663,100,0,0
Z3,2,1,720,5664.0,0.303658,18652.563081,18688.0,1.0,2,5.5e-05,3730.512616,3730.512616,0.0,18586.174177,100,0,0
Z3,3,1,720,7080.0,0.303669,23314.859271,23360.0,1.0,2,5.5e-05,4662.971854,4662.971854,0.0,23248.470367,100,0,0
Z3,4,1,720,7080.0,0.303632,23317.700374,23360.0,1.0,2,5.5e-05,4663.540075,4663.540075,0.0,23251.31147,100,0,0
Z3,5,1,720,5664.0,0.30365,18653.054504,18688.0,1.0,2,5.5e-05,3730.610901,3730.610901,0.0,18586.6656,100,0,0
Z3,6,1,720,7080.0,0.303665,23315.166384,23360.0,1.0,2,5.5e-05,4663.033277,4663.033277,0.0,23248.77748,100,0,0
Z3,7,1,720,7080.0,0.302207,23427.650584,23440.0,1.0,2,5.5e-05,4685.530117,4685.530117,0.0,23361.26168,100,0,0
