Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,qt_sw,QoE,delay,jitter,loss
Z1,0,1,720,0.0,4.204616,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-349.86691570000005,100,200,0
Z2,0,1,720,0.0,3.203775,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-349.86691570000005,100,200,0
Z2,1,1,720,0.0,0.200526,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-349.86691570000005,100,200,0
Z2,2,1,720,0.0,0.200503,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-349.86691570000005,100,200,0
Z2,3,1,720,0.0,0.200405,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-349.86691570000005,100,200,0
Z2,4,1,720,0.0,0.200512,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-349.86691570000005,100,200,0
Z2,5,1,720,0.0,0.200502,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-349.86691570000005,100,200,0
Z2,6,1,720,0.0,0.200502,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-349.86691570000005,100,200,0
Z2,7,1,720,0.0,1.201575,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-349.86691570000005,100,200,0
Z3,0,1,720,0.0,0.200397,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-349.86691570000005,100,200,0
Z3,1,1,720,0.0,4.204795,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-349.86691570000005,100,200,0
Z3,2,1,720,0.0,3.203726,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-349.86691570000005,100,200,0
Z3,3,1,720,0.0,1.201578,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-349.86691570000005,100,200,0
Z3,4,1,720,0.0,1.201576,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-349.86691570000005,100,200,0
Z3,5,1,720,0.0,0.000108,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-349.86691570000005,100,200,0
Z3,6,1,720,0.0,0.000105,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-349.86691570000005,100,200,0
Z3,7,1,720,0.0,2.202629,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-349.86691570000005,100,200,0
Z3,8,1,720,0.0,1.201594,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-349.86691570000005,100,200,0
Z3,9,1,720,0.0,0.200505,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-349.86691570000005,100,200,0
Z3,10,1,720,0.0,1.201575,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-349.86691570000005,100,200,0
Z3,11,1,720,0.0,2.202658,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-349.86691570000005,100,200,0
Z3,12,1,720,0.0,0.000111,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-349.86691570000005,100,200,0
Z3,13,1,720,0.0,3.203602,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-349.86691570000005,100,200,0
Z3,14,1,720,0.0,4.204808,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-349.86691570000005,100,200,0
Z3,15,1,720,0.0,2.202658,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-349.86691570000005,100,200,0
Z3,16,1,720,0.0,1.201588,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-349.86691570000005,100,200,0
Z3,17,1,720,0.0,1.201275,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-349.86691570000005,100,200,0
Z3,18,1,720,0.0,3.203731,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,0.0,-349.86691570000005,100,200,0
