Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,QoE,QoE1,Z1,Z2,Z3,delay,jitter,loss
Z1,0,1,720,9960.0,10.526214,946.20915,944.0,1.0,2,5.5e-05,946.20915,946.20915,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z2,0,1,720,8952.0,10.526243,850.445881,848.0,1.0,2,5.5e-05,425.22294,425.22294,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z2,1,1,720,5424.0,2.103617,2578.416128,2576.0,1.0,2,5.5e-05,859.472043,859.472043,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z2,2,1,720,7080.0,2.103624,3365.620472,3360.0,1.0,2,5.5e-05,841.405118,841.405118,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z2,3,1,720,18976.0,2.103517,9021.082311,9016.0,1.0,2,5.5e-05,1804.216462,1804.216462,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z2,4,1,720,8720.0,2.103868,4144.746724,4144.0,1.0,2,5.5e-05,828.949345,828.949345,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z2,5,1,720,8336.0,2.103891,3962.182451,3960.0,1.0,2,5.5e-05,792.43649,792.43649,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z2,6,1,720,6376.0,2.103623,3030.961346,3024.0,1.0,2,5.5e-05,606.192269,606.192269,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z2,7,1,720,6872.0,2.103625,3266.741934,3264.0,1.0,2,5.5e-05,653.348387,653.348387,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,0,1,720,7080.0,10.526281,672.602223,672.0,1.0,2,5.5e-05,134.520445,134.520445,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,1,1,720,7080.0,2.103756,3365.409297,3360.0,1.0,2,5.5e-05,673.081859,673.081859,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,2,1,720,5664.0,2.103762,2692.319759,2688.0,1.0,2,5.5e-05,538.463952,538.463952,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,3,1,720,7080.0,2.103751,3365.417295,3360.0,1.0,2,5.5e-05,673.083459,673.083459,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,4,1,720,7080.0,2.103631,3365.609273,3360.0,1.0,2,5.5e-05,673.121855,673.121855,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,5,1,720,5664.0,2.103629,2692.489978,2688.0,1.0,2,5.5e-05,538.497996,538.497996,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,6,1,720,7080.0,2.103752,3365.415695,3360.0,1.0,2,5.5e-05,673.083139,673.083139,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,7,1,720,7080.0,2.103367,3366.031701,3360.0,1.0,2,5.5e-05,673.20634,673.20634,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,8,1,720,5664.0,2.103895,2692.149561,2688.0,1.0,2,5.5e-05,538.429912,538.429912,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,9,1,720,7080.0,2.103743,3365.430093,3360.0,1.0,2,5.5e-05,673.086019,673.086019,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,10,1,720,12904.0,2.103491,6134.563923,6128.0,1.0,2,5.5e-05,1226.912785,1226.912785,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,11,1,720,17344.0,2.10376,8244.286421,8240.0,1.0,2,5.5e-05,1648.857284,1648.857284,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,12,1,720,16912.0,2.103751,8038.974194,8040.0,1.0,2,5.5e-05,1607.794839,1607.794839,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,13,1,720,13240.0,2.103765,6293.478597,6288.0,1.0,2,5.5e-05,1258.695719,1258.695719,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,14,1,720,28328.0,2.103887,13464.601473,13464.0,1.0,2,5.5e-05,2692.920295,2692.920295,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,15,1,720,30528.0,2.103627,14512.078425,14512.0,1.0,2,5.5e-05,2902.415685,2902.415685,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,16,1,720,16360.0,2.103356,7778.046132,7776.0,1.0,2,5.5e-05,1555.609226,1555.609226,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,17,1,720,33216.0,2.103896,15787.852631,15792.0,1.0,2,5.5e-05,3157.570526,3157.570526,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,18,1,720,28000.0,2.103757,13309.521965,13312.0,1.0,2,5.5e-05,2661.904393,2661.904393,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,19,1,720,15744.0,2.10388,7483.316539,7480.0,1.0,2,5.5e-05,1496.663308,1496.663308,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,20,1,720,16024.0,2.103762,7616.831181,7616.0,1.0,2,5.5e-05,1523.366236,1523.366236,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,21,1,720,11576.0,2.103754,5502.544499,5504.0,1.0,2,5.5e-05,1100.5089,1100.5089,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,22,1,720,10816.0,2.103756,5141.280643,5136.0,1.0,2,5.5e-05,1028.256129,1028.256129,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,23,1,720,13224.0,2.103755,6285.903064,6288.0,1.0,2,5.5e-05,1257.180613,1257.180613,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,24,1,720,17528.0,2.103631,8332.259793,8328.0,1.0,2,5.5e-05,1666.451959,1666.451959,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,25,1,720,23824.0,2.103886,11323.807469,11328.0,1.0,2,5.5e-05,2264.761494,2264.761494,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,26,1,720,11024.0,2.103753,5240.158897,5240.0,1.0,2,5.5e-05,1048.031779,1048.031779,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,27,1,720,15112.0,2.103759,7183.332311,7184.0,1.0,2,5.5e-05,1436.666462,1436.666462,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,28,1,720,24552.0,2.103759,11670.538308,11672.0,1.0,2,5.5e-05,2334.107662,2334.107662,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,29,1,720,10824.0,2.103752,5145.093148,5144.0,1.0,2,5.5e-05,1029.01863,1029.01863,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,30,1,720,6872.0,2.103611,3266.763674,3264.0,1.0,2,5.5e-05,653.352735,653.352735,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,31,1,720,6872.0,2.103633,3266.72951,3264.0,1.0,2,5.5e-05,653.345902,653.345902,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,32,1,720,6376.0,2.103753,3030.77405,3024.0,1.0,2,5.5e-05,606.15481,606.15481,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,33,1,720,6872.0,2.103765,3266.524541,3264.0,1.0,2,5.5e-05,653.304908,653.304908,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,34,1,720,6872.0,2.103619,3266.751251,3264.0,1.0,2,5.5e-05,653.35025,653.35025,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,35,1,720,6376.0,2.10364,3030.936852,3024.0,1.0,2,5.5e-05,606.18737,606.18737,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,36,1,720,6872.0,2.10362,3266.749698,3264.0,1.0,2,5.5e-05,653.34994,653.34994,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,37,1,720,6872.0,2.103754,3266.54162,3264.0,1.0,2,5.5e-05,653.308324,653.308324,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,38,1,720,6376.0,2.103881,3030.589658,3024.0,1.0,2,5.5e-05,606.117932,606.117932,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z1,0,2,720,7080.0,10.526032,672.618134,672.0,1.0,2,126.254786,740.641558,740.641558,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z2,0,2,720,6624.0,10.524797,629.370809,624.0,1.0,2,126.254786,731.992093,731.992093,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z2,1,2,720,5664.0,2.103762,2692.319759,2688.0,1.0,2,126.254786,1144.581883,1144.581883,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z2,2,2,720,7080.0,2.103628,3365.614072,3360.0,1.0,2,126.254786,1279.240746,1279.240746,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z2,3,2,720,12128.0,2.103894,5764.548974,5760.0,1.0,2,126.254786,1759.027726,1759.027726,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z2,4,2,720,15344.0,2.103368,7294.966929,7296.0,1.0,2,126.254786,2065.111317,2065.111317,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z2,5,2,720,9320.0,2.103152,4431.443852,4424.0,1.0,2,126.254786,1492.406702,1492.406702,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z2,6,2,720,6376.0,2.103691,3030.863373,3024.0,1.0,2,126.254786,1212.290606,1212.290606,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z2,7,2,720,6872.0,2.103624,3266.743486,3264.0,1.0,2,126.254786,1259.466629,1259.466629,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,0,2,720,5424.0,10.525002,515.34432,512.0,1.0,2,126.254786,709.186796,709.186796,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,1,2,720,7080.0,2.103624,3365.620472,3360.0,1.0,2,126.254786,1279.242026,1279.242026,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,2,2,720,7080.0,2.103728,3365.454089,3360.0,1.0,2,126.254786,1279.208749,1279.208749,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,3,2,720,5664.0,2.103636,2692.481019,2688.0,1.0,2,126.254786,1144.614135,1144.614135,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,4,2,720,7080.0,2.103624,3365.620472,3360.0,1.0,2,126.254786,1279.242026,1279.242026,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,5,2,720,7080.0,2.103634,3365.604473,3360.0,1.0,2,126.254786,1279.238826,1279.238826,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,6,2,720,5664.0,2.103622,2692.498938,2688.0,1.0,2,126.254786,1144.617719,1144.617719,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,7,2,720,7080.0,2.103367,3366.031701,3360.0,1.0,2,126.254786,1279.324272,1279.324272,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,8,2,720,7080.0,2.103363,3366.038102,3360.0,1.0,2,126.254786,1279.325552,1279.325552,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,9,2,720,12648.0,2.103527,6012.758572,6008.0,1.0,2,126.254786,1808.669646,1808.669646,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,10,2,720,17112.0,2.103849,8133.663585,8136.0,1.0,2,126.254786,2232.850649,2232.850649,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,11,2,720,15320.0,2.103774,7282.15103,7280.0,1.0,2,126.254786,2062.548137,2062.548137,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,12,2,720,10704.0,2.103627,5088.354542,5088.0,1.0,2,126.254786,1623.78884,1623.78884,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,13,2,720,18776.0,2.103891,8924.416712,8928.0,1.0,2,126.254786,2391.001274,2391.001274,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,14,2,720,21848.0,2.103896,10384.543723,10384.0,1.0,2,126.254786,2683.026676,2683.026676,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,15,2,720,12752.0,2.103618,6061.937101,6056.0,1.0,2,126.254786,1818.505352,1818.505352,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,16,2,720,21856.0,2.103894,10388.356067,10392.0,1.0,2,126.254786,2683.789145,2683.789145,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,17,2,720,16880.0,2.103886,8023.248408,8024.0,1.0,2,126.254786,2210.767613,2210.767613,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,18,2,720,18392.0,2.103884,8741.926836,8744.0,1.0,2,126.254786,2354.503299,2354.503299,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,19,2,720,9160.0,2.103212,4355.243314,4352.0,1.0,2,126.254786,1477.166594,1477.166594,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,20,2,720,11592.0,2.103647,5510.43022,5512.0,1.0,2,126.254786,1708.203975,1708.203975,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,21,2,720,9952.0,2.103493,4731.178093,4728.0,1.0,2,126.254786,1552.35355,1552.35355,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,22,2,720,11064.0,2.103761,5259.152537,5256.0,1.0,2,126.254786,1657.948439,1657.948439,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,23,2,720,14728.0,2.103755,7000.815209,7000.0,1.0,2,126.254786,2006.280973,2006.280973,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
Z3,24,2,720,16264.0,2.103758,7730.927226,7728.0,1.0,2,126.254786,2152.303377,2152.303377,18803.4040693,55554.045205200004,1080.2317042,60157.4729212,427663.8842802,1000,0,0
