Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,qt_sw,QoE,delay,jitter,loss
Z1,0,1,720,9960.0,10.526214,946.20915,944.0,1.0,2,5.5e-05,946.20915,946.20915,0.0,407.6135702,1000,0,0
Z2,0,1,720,8952.0,10.526243,850.445881,848.0,1.0,2,5.5e-05,425.22294,425.22294,0.0,311.8503012,1000,0,0
Z2,1,1,720,5424.0,2.103617,2578.416128,2576.0,1.0,2,5.5e-05,859.472043,859.472043,0.0,2039.8205481999998,1000,0,0
Z2,2,1,720,7080.0,2.103624,3365.620472,3360.0,1.0,2,5.5e-05,841.405118,841.405118,0.0,2827.0248922,1000,0,0
Z2,3,1,720,18976.0,2.103517,9021.082311,9016.0,1.0,2,5.5e-05,1804.216462,1804.216462,0.0,8482.4867312,1000,0,0
Z2,4,1,720,8720.0,2.103868,4144.746724,4144.0,1.0,2,5.5e-05,828.949345,828.949345,0.0,3606.1511441999996,1000,0,0
Z2,5,1,720,8336.0,2.103891,3962.182451,3960.0,1.0,2,5.5e-05,792.43649,792.43649,0.0,3423.5868712,1000,0,0
Z2,6,1,720,6376.0,2.103623,3030.961346,3024.0,1.0,2,5.5e-05,606.192269,606.192269,0.0,2492.3657662,1000,0,0
Z2,7,1,720,6872.0,2.103625,3266.741934,3264.0,1.0,2,5.5e-05,653.348387,653.348387,0.0,2728.1463542,1000,0,0
Z3,0,1,720,7080.0,10.526281,672.602223,672.0,1.0,2,5.5e-05,134.520445,134.520445,0.0,134.0066432,1000,0,0
Z3,1,1,720,7080.0,2.103756,3365.409297,3360.0,1.0,2,5.5e-05,673.081859,673.081859,0.0,2826.8137172,1000,0,0
Z3,2,1,720,5664.0,2.103762,2692.319759,2688.0,1.0,2,5.5e-05,538.463952,538.463952,0.0,2153.7241792,1000,0,0
Z3,3,1,720,7080.0,2.103751,3365.417295,3360.0,1.0,2,5.5e-05,673.083459,673.083459,0.0,2826.8217152,1000,0,0
Z3,4,1,720,7080.0,2.103631,3365.609273,3360.0,1.0,2,5.5e-05,673.121855,673.121855,0.0,2827.0136932,1000,0,0
Z3,5,1,720,5664.0,2.103629,2692.489978,2688.0,1.0,2,5.5e-05,538.497996,538.497996,0.0,2153.8943982,1000,0,0
Z3,6,1,720,7080.0,2.103752,3365.415695,3360.0,1.0,2,5.5e-05,673.083139,673.083139,0.0,2826.8201152,1000,0,0
Z3,7,1,720,7080.0,2.103367,3366.031701,3360.0,1.0,2,5.5e-05,673.20634,673.20634,0.0,2827.4361212,1000,0,0
Z3,8,1,720,5664.0,2.103895,2692.149561,2688.0,1.0,2,5.5e-05,538.429912,538.429912,0.0,2153.5539812,1000,0,0
Z3,9,1,720,7080.0,2.103743,3365.430093,3360.0,1.0,2,5.5e-05,673.086019,673.086019,0.0,2826.8345132,1000,0,0
Z3,10,1,720,12904.0,2.103491,6134.563923,6128.0,1.0,2,5.5e-05,1226.912785,1226.912785,0.0,5595.9683432,1000,0,0
Z3,11,1,720,17344.0,2.10376,8244.286421,8240.0,1.0,2,5.5e-05,1648.857284,1648.857284,0.0,7705.690841200001,1000,0,0
Z3,12,1,720,16912.0,2.103751,8038.974194,8040.0,1.0,2,5.5e-05,1607.794839,1607.794839,0.0,7500.378614200001,1000,0,0
Z3,13,1,720,13240.0,2.103765,6293.478597,6288.0,1.0,2,5.5e-05,1258.695719,1258.695719,0.0,5754.8830172,1000,0,0
Z3,14,1,720,28328.0,2.103887,13464.601473,13464.0,1.0,2,5.5e-05,2692.920295,2692.920295,0.0,12926.005893200001,1000,0,0
Z3,15,1,720,30528.0,2.103627,14512.078425,14512.0,1.0,2,5.5e-05,2902.415685,2902.415685,0.0,13973.4828452,1000,0,0
Z3,16,1,720,16360.0,2.103356,7778.046132,7776.0,1.0,2,5.5e-05,1555.609226,1555.609226,0.0,7239.4505522,1000,0,0
