Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,qt_sw,QoE,delay,jitter,loss
Z1,0,1,720,9960.0,10.526317,946.199891,944.0,1.0,2,5.5e-05,946.199891,946.199891,0.0,407.6084392,1000,0,0
Z2,0,1,720,8952.0,10.52667,850.411384,848.0,1.0,2,5.5e-05,425.205692,425.205692,0.0,311.81993220000004,1000,0,0
Z2,1,1,720,5424.0,2.103735,2578.271503,2576.0,1.0,2,5.5e-05,859.423834,859.423834,0.0,2039.6800512,1000,0,0
Z2,2,1,720,7080.0,2.103494,3365.828474,3360.0,1.0,2,5.5e-05,841.457118,841.457118,0.0,2827.2370222,1000,0,0
Z2,3,1,720,18976.0,2.103909,9019.401505,9016.0,1.0,2,5.5e-05,1803.880301,1803.880301,0.0,8480.810053199999,1000,0,0
Z2,4,1,720,8720.0,2.103743,4144.992996,4144.0,1.0,2,5.5e-05,828.998599,828.998599,0.0,3606.4015442,1000,0,0
Z2,5,1,720,8336.0,2.103755,3962.438592,3960.0,1.0,2,5.5e-05,792.487718,792.487718,0.0,3423.8471402,1000,0,0
Z2,6,1,720,6376.0,2.103626,3030.957024,3024.0,1.0,2,5.5e-05,606.191405,606.191405,0.0,2492.3655722,1000,0,0
Z2,7,1,720,6872.0,2.103625,3266.741934,3264.0,1.0,2,5.5e-05,653.348387,653.348387,0.0,2728.1504822,1000,0,0
Z3,0,1,720,7080.0,10.524977,672.685556,672.0,1.0,2,5.5e-05,134.537111,134.537111,0.0,134.0941042000001,1000,0,0
Z3,1,1,720,7080.0,2.103753,3365.414096,3360.0,1.0,2,5.5e-05,673.082819,673.082819,0.0,2826.8226442,1000,0,0
Z3,2,1,720,5664.0,2.103628,2692.491258,2688.0,1.0,2,5.5e-05,538.498252,538.498252,0.0,2153.8998062,1000,0,0
Z3,3,1,720,7080.0,2.10376,3365.402898,3360.0,1.0,2,5.5e-05,673.08058,673.08058,0.0,2826.8114462,1000,0,0
Z3,4,1,720,7080.0,2.103754,3365.412496,3360.0,1.0,2,5.5e-05,673.082499,673.082499,0.0,2826.8210442,1000,0,0
Z3,5,1,720,5664.0,2.103759,2692.323598,2688.0,1.0,2,5.5e-05,538.46472,538.46472,0.0,2153.7321462,1000,0,0
Z3,6,1,720,7080.0,2.103757,3365.407697,3360.0,1.0,2,5.5e-05,673.081539,673.081539,0.0,2826.8162452,1000,0,0
Z3,7,1,720,7080.0,2.103764,3365.396499,3360.0,1.0,2,5.5e-05,673.0793,673.0793,0.0,2826.8050472,1000,0,0
Z3,8,1,720,5664.0,2.103752,2692.332556,2688.0,1.0,2,5.5e-05,538.466511,538.466511,0.0,2153.7411042,1000,0,0
