Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,qt_sw,QoE,delay,jitter,loss
Z1,0,1,720,9960.0,0.93556,10646.030185,10648.0,1.0,2,5.5e-05,10646.030185,10646.030185,0.0,10579.5758608,100,0,0
Z2,0,1,720,8952.0,0.922767,9701.257197,9704.0,1.0,2,5.5e-05,4850.628599,4850.628599,0.0,9634.8028728,100,0,0
Z2,1,1,720,5424.0,0.303642,17863.141463,17896.0,1.0,2,5.5e-05,5954.380488,5954.380488,0.0,17796.6871388,100,0,0
Z2,2,1,720,7080.0,0.303766,23307.41426,23360.0,1.0,2,5.5e-05,5826.853565,5826.853565,0.0,23240.9599358,100,0,0
Z2,3,1,720,18976.0,0.30367,62488.885962,62624.0,1.0,2,5.5e-05,12497.777192,12497.777192,0.0,62422.4316378,100,0,0
Z2,4,1,720,8720.0,0.303635,28718.69185,28776.0,1.0,2,5.5e-05,5743.73837,5743.73837,0.0,28652.2375258,100,0,0
Z2,5,1,720,8336.0,0.303789,27440.098226,27504.0,1.0,2,5.5e-05,5488.019645,5488.019645,0.0,27373.6439018,100,0,0
Z2,6,1,720,6376.0,0.303662,20997.029592,21040.0,1.0,2,5.5e-05,4199.405918,4199.405918,0.0,20930.5752678,100,0,0
Z2,7,1,720,6872.0,0.30377,22622.378773,22672.0,1.0,2,5.5e-05,4524.475755,4524.475755,0.0,22555.9244488,100,0,0
Z3,0,1,720,7080.0,0.922363,7675.936697,7672.0,1.0,2,5.5e-05,1535.187339,1535.187339,0.0,7609.4823728,100,0,0
Z3,1,1,720,7080.0,0.303604,23319.850858,23360.0,1.0,2,5.5e-05,4663.970172,4663.970172,0.0,23253.3965338,100,0,0
Z3,2,1,720,5664.0,0.303655,18652.747361,18688.0,1.0,2,5.5e-05,3730.549472,3730.549472,0.0,18586.2930368,100,0,0
Z3,3,1,720,7080.0,0.303657,23315.780634,23360.0,1.0,2,5.5e-05,4663.156127,4663.156127,0.0,23249.3263098,100,0,0
Z3,4,1,720,7080.0,0.303655,23315.934202,23360.0,1.0,2,5.5e-05,4663.18684,4663.18684,0.0,23249.4798778,100,0,0
Z3,5,1,720,5664.0,0.303642,18653.545952,18688.0,1.0,2,5.5e-05,3730.70919,3730.70919,0.0,18587.0916278,100,0,0
Z3,6,1,720,7080.0,0.303656,23315.857418,23360.0,1.0,2,5.5e-05,4663.171484,4663.171484,0.0,23249.4030938,100,0,0
Z3,7,1,720,7080.0,0.303655,23315.934202,23360.0,1.0,2,5.5e-05,4663.18684,4663.18684,0.0,23249.4798778,100,0,0
Z3,8,1,720,5664.0,0.30365,18653.054504,18688.0,1.0,2,5.5e-05,3730.610901,3730.610901,0.0,18586.6001798,100,0,0
Z3,9,1,720,7080.0,0.303649,23316.394916,23360.0,1.0,2,5.5e-05,4663.278983,4663.278983,0.0,23249.9405918,100,0,0
Z3,10,1,720,12904.0,0.303673,42493.076434,42584.0,1.0,2,5.5e-05,8498.615287,8498.615287,0.0,42426.6221098,100,0,0
Z3,11,1,720,17344.0,0.303663,57115.947613,57240.0,1.0,2,5.5e-05,11423.189523,11423.189523,0.0,57049.4932888,100,0,0
Z3,12,1,720,16912.0,0.303792,55669.668721,55808.0,1.0,2,5.5e-05,11133.933744,11133.933744,0.0,55603.2143968,100,0,0
Z3,13,1,720,13240.0,0.303764,43586.468443,43696.0,1.0,2,5.5e-05,8717.293689,8717.293689,0.0,43520.0141188,100,0,0
Z3,14,1,720,28328.0,0.303794,93247.397908,93488.0,1.0,2,5.5e-05,18649.479582,18649.479582,0.0,93180.9435838,100,0,0
Z3,15,1,720,30528.0,0.303649,100537.133335,100752.0,1.0,2,5.5e-05,20107.426667,20107.426667,0.0,100470.67901080001,100,0,0
