Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,QoE,QoE1,Z1,Z2,Z3,delay,jitter,loss
Z1,0,1,720,0.0,3.8e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z2,0,1,720,0.0,2.8e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z2,1,1,720,0.0,2.4e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z2,2,1,720,0.0,2.1e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z2,3,1,720,0.0,2.1e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z2,4,1,720,0.0,2.4e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z2,5,1,720,0.0,2.3e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z2,6,1,720,0.0,0.200413,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z2,7,1,720,0.0,4e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z3,0,1,720,0.0,4e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z3,1,1,720,0.0,3.3e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z3,2,1,720,0.0,3.3e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z3,3,1,720,0.0,3.4e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z3,4,1,720,0.0,0.200424,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z3,5,1,720,0.0,0.000115,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z3,6,1,720,0.0,0.000105,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z3,7,1,720,0.0,0.200499,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z3,8,1,720,0.0,0.000119,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z3,9,1,720,0.0,0.000105,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z3,10,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z3,11,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z3,12,1,720,0.0,0.000107,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z3,13,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z3,14,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z3,15,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z3,16,1,720,0.0,7.9e-05,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z3,17,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z3,18,1,720,0.0,0.000105,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z3,19,1,720,0.0,0.000105,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z3,20,1,720,0.0,0.000105,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
Z3,21,1,720,0.0,0.000106,0.0,0.0,1.0,2,5.5e-05,0.0,0.0,-35.6811162,-35.68111619999999,-35.6811162,-35.6811162,-35.6811162,0,0,5
