Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg,qt_sw,QoE,delay,jitter,loss
Z1,0,1,720,9960.0,2.122747,4692.033483,4688.0,1.0,2,5.5e-05,4692.033483,4692.033483,0.0,4532.7476671,300,0,0
Z2,0,1,720,8952.0,2.123255,4216.1681,4216.0,1.0,2,5.5e-05,2108.08405,2108.08405,0.0,4056.8822840999997,300,0,0
Z2,1,1,720,5424.0,0.703675,7708.103883,7712.0,1.0,2,5.5e-05,2569.367961,2569.367961,0.0,7548.8180671,300,0,0
Z2,2,1,720,7080.0,0.703797,10059.718925,10064.0,1.0,2,5.5e-05,2514.929731,2514.929731,0.0,9900.433109099999,300,0,0
Z2,3,1,720,18976.0,0.703682,26966.726447,26992.0,1.0,2,5.5e-05,5393.345289,5393.345289,0.0,26807.440631100002,300,0,0
Z2,4,1,720,8720.0,0.703653,12392.471858,12400.0,1.0,2,5.5e-05,2478.494372,2478.494372,0.0,12233.1860421,300,0,0
Z2,5,1,720,8336.0,0.703544,11848.583742,11856.0,1.0,2,5.5e-05,2369.716748,2369.716748,0.0,11689.2979261,300,0,0
Z2,6,1,720,6376.0,0.703678,9060.962543,9064.0,1.0,2,5.5e-05,1812.192509,1812.192509,0.0,8901.676727099999,300,0,0
Z2,7,1,720,6872.0,0.703678,9765.830394,9768.0,1.0,2,5.5e-05,1953.166079,1953.166079,0.0,9606.5445781,300,0,0
Z3,0,1,720,7080.0,2.122675,3335.414041,3336.0,1.0,2,5.5e-05,667.082808,667.082808,0.0,3176.1282251,300,0,0
Z3,1,1,720,7080.0,0.703509,10063.837136,10064.0,1.0,2,5.5e-05,2012.767427,2012.767427,0.0,9904.5513201,300,0,0
Z3,2,1,720,5664.0,0.70368,8049.113233,8056.0,1.0,2,5.5e-05,1609.822647,1609.822647,0.0,7889.8274171,300,0,0
Z3,3,1,720,7080.0,0.703806,10059.590285,10064.0,1.0,2,5.5e-05,2011.918057,2011.918057,0.0,9900.3044691,300,0,0
Z3,4,1,720,7080.0,0.703674,10061.477332,10064.0,1.0,2,5.5e-05,2012.295466,2012.295466,0.0,9902.1915161,300,0,0
Z3,5,1,720,5664.0,0.703809,8047.637924,8056.0,1.0,2,5.5e-05,1609.527585,1609.527585,0.0,7888.3521081,300,0,0
Z3,6,1,720,7080.0,0.703807,10059.575992,10064.0,1.0,2,5.5e-05,2011.915198,2011.915198,0.0,9900.2901761,300,0,0
Z3,7,1,720,7080.0,0.703683,10061.348647,10064.0,1.0,2,5.5e-05,2012.269729,2012.269729,0.0,9902.0628311,300,0,0
Z3,8,1,720,5664.0,0.703803,8047.706532,8056.0,1.0,2,5.5e-05,1609.541306,1609.541306,0.0,7888.4207161,300,0,0
Z3,9,1,720,7080.0,0.703806,10059.590285,10064.0,1.0,2,5.5e-05,2011.918057,2011.918057,0.0,9900.3044691,300,0,0
Z3,10,1,720,12904.0,0.703691,18337.5942,18352.0,1.0,2,5.5e-05,3667.51884,3667.51884,0.0,18178.3083841,300,0,0
Z3,11,1,720,17344.0,0.703681,24647.532049,24664.0,1.0,2,5.5e-05,4929.50641,4929.50641,0.0,24488.246233100002,300,0,0
Z3,12,1,720,16912.0,0.703802,24029.485566,24056.0,1.0,2,5.5e-05,4805.897113,4805.897113,0.0,23870.1997501,300,0,0
