Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg
Z1, 0, 1, 720, 9960.000000, 0.017605, 565748.366941, 585880.000000, 1.000000, 2, 0.000055, 565748.366941, 565748.366941
Z2, 0, 1, 720, 8952.000000, 0.019975, 448160.200250, 471152.000000, 1.000000, 2, 0.000055, 224080.100125, 224080.100125
Z2, 1, 1, 720, 5424.000000, 0.001658, 3271411.338963, 5424000.000000, 1.000000, 2, 0.000055, 1090470.446321, 1090470.446321
Z2, 2, 1, 720, 7080.000000, 0.003267, 2167125.803489, 2360000.000000, 1.000000, 2, 0.000055, 541781.450872, 541781.450872
Z2, 3, 1, 720, 18976.000000, 0.003274, 5795968.234575, 6325328.000000, 1.000000, 2, 0.000055, 1159193.646915, 1159193.646915
Z2, 4, 1, 720, 8720.000000, 0.001687, 5168938.944873, 8720000.000000, 1.000000, 2, 0.000055, 1033787.788975, 1033787.788975
Z2, 5, 1, 720, 8336.000000, 0.417510, 19965.988839, 19984.000000, 1.000000, 2, 0.000055, 3993.197768, 3993.197768
Z2, 6, 1, 720, 6376.000000, 0.003486, 1829030.407344, 2125328.000000, 1.000000, 2, 0.000055, 365806.081469, 365806.081469
Z2, 7, 1, 720, 6872.000000, 0.003638, 1888949.972512, 2290664.000000, 1.000000, 2, 0.000055, 377789.994502, 377789.994502
Z3, 0, 1, 720, 7080.000000, 0.020922, 338399.770576, 354000.000000, 1.000000, 2, 0.000055, 67679.954115, 67679.954115
Z3, 1, 1, 720, 7080.000000, 0.001660, 4265060.240964, 7080000.000000, 1.000000, 2, 0.000055, 853012.048193, 853012.048193
Z3, 2, 1, 720, 5664.000000, 0.003269, 1732639.951055, 1888000.000000, 1.000000, 2, 0.000055, 346527.990211, 346527.990211
Z3, 3, 1, 720, 7080.000000, 0.003399, 2082965.578111, 2360000.000000, 1.000000, 2, 0.000055, 416593.115622, 416593.115622
Z3, 4, 1, 720, 7080.000000, 0.003394, 2086034.177961, 2360000.000000, 1.000000, 2, 0.000055, 417206.835592, 417206.835592
Z3, 5, 1, 720, 5664.000000, 0.003397, 1667353.547248, 1888000.000000, 1.000000, 2, 0.000055, 333470.709450, 333470.709450
Z3, 6, 1, 720, 7080.000000, 0.003398, 2083578.575633, 2360000.000000, 1.000000, 2, 0.000055, 416715.715127, 416715.715127
Z3, 7, 1, 720, 7080.000000, 0.003400, 2082352.941176, 2360000.000000, 1.000000, 2, 0.000055, 416470.588235, 416470.588235
Z3, 8, 1, 720, 5664.000000, 0.003396, 1667844.522968, 1888000.000000, 1.000000, 2, 0.000055, 333568.904594, 333568.904594
Z3, 9, 1, 720, 7080.000000, 0.003522, 2010221.465077, 2360000.000000, 1.000000, 2, 0.000055, 402044.293015, 402044.293015
Z3, 10, 1, 720, 12904.000000, 0.019574, 659241.851436, 679152.000000, 1.000000, 2, 0.000055, 131848.370287, 131848.370287
Z3, 11, 1, 720, 17344.000000, 0.003513, 4937090.805579, 5781328.000000, 1.000000, 2, 0.000055, 987418.161116, 987418.161116
Z3, 12, 1, 720, 16912.000000, 0.003499, 4833380.965990, 5637328.000000, 1.000000, 2, 0.000055, 966676.193198, 966676.193198
Z3, 13, 1, 720, 13240.000000, 0.003509, 3773154.744942, 4413328.000000, 1.000000, 2, 0.000055, 754630.948988, 754630.948988
